dates,satname,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0096,nzd0551-0097,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0044,nzd0551-0045,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0103,nzd0551-0104,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0089,nzd0551-0090,nzd0551-0101,nzd0551-0102,nzd0551-0084
2014-08-18 22:20:51.886000,L8,486.91,484.57,487.56,491.69,493.29,494.31,497.73,497.95,488.86,492.85,504.65,506.39,505.96,506.30,507.07,507.29,502.05,503.85,492.74,481.24,478.85,446.59,465.95,494.37,468.33,485.19,483.04,492.29,482.61,481.38,485.79,477.40,482.60,474.56,476.55,461.00,430.29,417.46,415.06,383.48,409.84,419.89,,,,317.54,339.22,338.39,403.68,415.76,421.38,301.11,,173.82,321.99,328.67,471.75,473.56,488.72,455.74,484.32,437.91,435.15,487.12,493.50,484.78,491.44,483.46,490.89,489.77,496.41,452.67,458.41,465.96,465.80,504.80,502.13,507.75,503.99,504.34,413.34,414.47,508.25,500.37,494.41,517.15,373.52,322.93,348.68,465.57,403.04,455.41,447.04,453.33,237.98,213.58,419.66,428.43,455.62,455.48,480.34,481.23,284.11,252.83,479.75
2014-08-18 22:21:15.849000,L8,490.70,487.06,491.05,497.12,494.54,494.70,499.25,499.52,497.66,502.83,506.66,507.93,507.15,508.03,509.26,507.60,505.92,506.02,494.49,484.52,481.91,450.34,467.00,497.39,470.38,503.79,486.65,495.11,484.94,483.88,487.94,482.21,484.04,478.89,478.57,463.50,432.63,418.42,417.58,385.72,413.59,422.09,431.81,432.83,438.10,324.11,389.34,279.84,407.75,417.78,425.75,366.33,,178.01,323.31,331.38,330.44,306.51,490.66,463.73,224.67,240.00,347.52,364.23,370.92,386.08,386.58,397.12,376.57,408.49,446.91,455.12,460.90,128.81,405.40,509.01,507.78,509.38,505.66,509.23,415.58,417.51,357.71,347.44,337.96,342.67,304.06,285.39,279.67,250.11,156.22,456.94,366.23,385.73,240.33,217.28,324.63,339.92,364.77,366.54,332.08,320.21,439.77,416.38,357.48
2014-09-19 22:20:54.477000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,523.35,522.88,517.74,510.85,508.41,503.55,506.11,499.84,493.91,480.11,460.33,441.41,441.04,454.53,454.96,469.72,469.15,481.50,485.62,486.04,492.61,492.76,501.98,506.87,514.06,520.17,524.75,392.12,408.24,378.19,,,,,,,,,,,,,,,,,,,,,,,,,450.53,455.61,340.03,246.25,242.16,318.76,288.05,265.70,245.25,217.00,,,496.68,490.35,457.91,438.24,,321.86,335.23,351.31,309.16,302.52,487.60,469.66,339.63
2014-09-19 22:21:18.444000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,522.96,522.23,517.05,510.34,507.40,502.81,505.46,499.27,493.48,479.54,459.73,440.64,440.26,453.68,454.03,468.43,467.99,481.02,484.97,485.55,492.22,492.34,501.70,506.52,513.77,519.65,524.18,354.51,409.98,381.05,,,,,,,,,,,,,,,,,,,,,,,,,449.57,455.01,340.32,246.45,242.67,318.98,288.19,265.87,245.39,217.16,,,496.31,490.09,457.74,438.21,,322.21,336.00,351.32,309.46,302.71,487.29,469.38,339.89
2014-10-12 22:27:11.441000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.10,501.63,494.71,492.58,493.98,493.11,497.10,500.31,495.46,495.23,495.83,494.40,498.76,500.30,502.60,510.66,367.33,320.51,373.34,498.31,491.68,489.82,493.60,483.59,478.05,481.83,478.89,478.10,475.81,469.13,468.49,464.49,447.45,434.06,430.40,422.94,421.36,443.71,442.49,,,,,,495.11,499.66,525.53,514.60,455.49,443.83,426.68,421.59,424.81,394.98,438.84,435.51,429.49,387.59,432.85,421.57,417.25,421.63,520.70,502.98,438.42,413.65,434.91,433.32,496.68
2014-10-28 22:27:08.358000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.77,503.28,495.19,492.87,495.03,494.05,497.83,499.65,500.14,497.26,493.07,496.06,497.39,498.90,501.77,506.63,370.97,360.98,322.74,496.73,493.92,492.56,494.49,485.57,479.50,481.67,479.01,476.46,471.58,467.90,468.74,461.59,449.12,518.77,499.80,497.95,482.01,457.77,454.36,,,,,,495.34,499.17,523.52,515.14,506.00,498.13,478.44,468.52,463.36,457.81,453.78,406.85,391.88,398.29,394.97,376.99,487.38,420.44,476.34,471.22,479.77,486.86,396.76,394.98,466.16
2014-11-06 22:21:01.126000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.63,518.48,511.54,509.82,509.74,507.83,497.38,485.07,471.70,446.66,451.62,459.57,464.68,469.52,473.59,479.94,487.88,489.86,494.58,496.43,503.13,507.99,519.05,526.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.65,461.04,338.30,240.57,236.27,311.50,233.72,238.37,193.94,186.95,,,500.18,494.13,459.25,442.42,,281.54,312.58,348.61,302.45,274.15,491.46,472.32,337.32
2014-12-15 22:27:04.889000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.23,503.15,494.16,492.67,492.22,498.52,498.43,500.97,500.27,496.02,496.38,495.04,493.47,497.45,499.29,506.88,373.10,375.94,376.78,498.64,494.17,489.22,495.39,484.91,477.90,482.99,478.51,476.38,472.35,469.20,468.44,461.17,498.22,510.21,508.82,510.83,508.62,447.13,445.66,,,,,,494.95,499.91,518.49,507.27,492.82,490.33,472.18,461.79,453.85,448.18,446.04,439.90,432.17,432.26,429.60,420.42,504.94,503.21,514.60,464.71,480.69,477.72,439.38,431.36,470.18
2014-12-31 22:26:59.445000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.98,498.35,491.23,489.59,491.96,494.64,494.32,496.16,500.62,500.48,492.78,494.48,494.01,493.18,497.39,504.22,382.64,380.00,381.04,493.22,490.12,486.73,491.01,483.23,476.01,481.00,477.36,475.25,470.69,468.79,467.22,458.13,447.00,431.63,430.70,425.13,421.94,441.73,439.45,,,,,,490.63,495.87,495.30,503.61,494.38,491.48,440.22,429.96,445.29,441.74,439.29,401.15,425.03,419.75,415.71,361.47,416.35,420.87,425.17,421.91,476.52,465.63,423.52,416.41,419.98
2015-01-16 22:26:59.157000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.97,495.11,486.01,483.00,483.01,485.59,488.13,488.62,487.27,485.92,488.81,488.15,488.69,491.17,495.43,498.57,497.18,493.63,490.58,490.56,485.98,482.40,486.50,478.07,471.50,475.83,472.54,468.58,462.81,461.00,462.16,454.62,441.18,428.31,424.43,421.96,417.70,288.13,325.07,,,,,,484.58,489.25,419.05,413.37,397.07,394.90,384.16,374.21,327.86,439.62,359.24,470.53,480.89,501.54,470.16,455.77,184.81,177.07,219.94,206.55,408.26,389.08,508.16,490.42,203.36
2015-03-14 22:20:23.206000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.32,515.77,511.86,508.05,501.04,506.75,501.09,494.63,480.04,467.79,443.91,445.19,456.28,460.15,464.86,469.32,478.08,488.61,489.71,493.97,496.44,501.80,507.39,516.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.15,454.81,339.85,248.88,242.80,316.06,284.43,239.87,240.02,174.92,,,497.55,489.18,457.32,442.07,,320.95,334.50,156.52,303.46,300.00,486.77,469.72,339.16
2015-03-14 22:20:47.169000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.29,515.72,511.57,508.28,501.29,506.83,501.06,494.82,480.17,467.79,443.64,444.97,455.80,459.89,464.79,469.43,478.24,488.50,489.56,493.65,496.48,501.92,507.58,516.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.61,454.77,341.04,250.75,244.35,317.07,285.56,239.53,241.13,175.89,,,497.95,489.32,329.50,353.45,,322.41,335.83,351.51,304.87,279.36,487.11,469.69,340.21
2015-04-06 22:26:20.815000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.18,500.29,496.59,495.68,496.50,498.44,498.43,501.79,497.73,498.06,499.42,494.11,500.36,502.59,504.12,512.99,372.97,360.93,367.83,499.78,496.25,491.59,499.94,490.02,488.59,491.07,483.95,480.02,480.36,473.69,472.29,468.28,511.74,501.93,501.94,499.16,489.80,452.17,454.11,,,,,,493.84,498.68,520.99,508.35,480.70,492.79,471.02,472.29,462.89,449.34,447.02,444.06,428.90,438.35,432.23,421.91,483.82,493.34,503.25,494.55,485.13,482.94,442.67,433.03,489.28
2015-05-01 22:20:00.344000,L8,,,,,,,,346.31,320.64,315.32,353.29,267.36,270.91,331.18,367.92,386.99,518.03,415.85,471.84,355.06,,,,370.40,467.49,482.34,464.94,447.31,278.70,328.06,321.67,,,,187.00,170.88,155.39,212.37,210.56,276.83,355.76,329.27,455.60,459.99,457.98,474.62,475.93,478.13,482.22,496.24,507.07,509.35,511.62,516.92,511.07,418.25,,,,,,,,,,,,,,,,,,,,,,,,,258.87,319.91,337.16,372.94,324.36,318.09,280.71,258.24,241.58,186.92,,509.99,368.30,391.74,242.38,240.60,,321.68,326.98,347.21,304.79,302.60,441.93,402.09,334.06
2015-07-11 22:26:29.559000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.72,492.28,487.57,484.47,486.64,489.21,494.41,495.29,490.50,493.77,495.40,490.79,496.05,493.65,496.18,504.17,503.64,500.58,502.05,501.37,503.54,500.80,502.26,497.84,492.33,491.98,491.28,487.48,483.79,477.03,474.11,469.49,454.26,432.61,427.85,421.15,425.93,368.79,368.34,,,,,,489.19,498.10,394.83,393.41,387.55,387.86,369.80,372.06,366.60,365.97,362.80,363.86,347.73,343.85,415.49,399.39,418.44,418.21,426.20,417.18,379.15,378.81,399.35,418.32,415.27
2015-08-21 22:20:33.210000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,520.64,518.52,513.84,510.98,506.55,497.73,503.05,496.70,493.54,473.01,460.43,438.05,441.81,444.91,461.06,466.37,471.70,477.01,481.25,484.22,488.61,493.02,496.89,507.42,511.82,523.02,509.93,390.52,395.13,368.67,,,,,,,,,,,,,,,,,,,,,,,,,448.39,458.05,340.90,251.29,246.25,317.60,287.43,267.49,240.11,212.97,,,496.87,489.85,456.24,439.56,,295.19,313.59,350.11,307.77,304.81,485.91,467.66,339.38
2015-08-21 22:20:57.178000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.30,512.30,509.22,499.49,504.58,498.74,495.10,475.22,462.19,439.83,443.78,446.10,463.53,468.56,472.53,480.62,482.48,485.86,491.85,494.84,499.71,509.28,513.54,524.27,410.90,392.92,397.66,375.15,,,,,,,,,,,,,,,,,,,,,,,,,449.40,460.78,342.14,252.67,246.30,319.01,287.60,268.60,240.19,162.98,,,497.90,490.82,456.58,364.87,,326.16,196.42,351.73,309.68,305.54,486.97,468.13,341.22
2015-09-29 22:26:59.056000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.91,501.74,495.40,494.68,493.32,498.00,498.65,499.78,504.31,496.35,493.98,493.92,492.99,495.01,496.20,504.79,370.33,353.31,365.22,495.65,495.61,493.51,494.84,487.13,480.29,482.02,476.88,476.83,470.64,466.43,468.14,461.42,446.29,431.52,426.92,420.82,418.06,457.11,454.37,,,,,,496.35,500.20,524.46,516.92,402.96,399.70,475.44,458.70,457.42,450.86,411.96,450.04,397.03,443.83,432.94,379.16,415.04,524.89,493.35,490.01,477.30,485.93,443.06,432.29,488.62
2015-10-24 22:20:52.499000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,513.78,509.85,506.30,504.81,497.94,495.32,489.48,491.94,483.36,481.05,463.05,407.40,260.61,418.12,203.40,204.65,,,299.05,280.81,404.19,401.97,,,,,,,261.63,336.29,334.06,192.64,227.93,,,333.48,310.71,250.33,362.31,348.47,270.58,232.64,386.98,366.43,363.29,344.30,368.85,,,515.12,,,,,,316.83,429.99,363.08,341.88,324.73,319.38,286.83,266.58,245.98,215.81,,508.56,489.50,484.96,343.33,294.21,,397.31,430.09,400.84,310.59,303.33,477.78,463.11,360.44
2015-10-24 22:21:16.466000,L8,,,,,,,,,,,,,,,,,,,,,,,,,520.76,513.94,511.38,506.90,504.10,498.91,496.05,490.04,492.60,482.95,481.34,462.91,402.46,419.20,417.35,,,,,297.52,298.73,,,,,,,,,,336.37,332.94,190.25,221.17,,,,263.49,250.64,359.86,308.74,269.89,227.65,224.94,360.45,345.65,340.00,,,,,,,,,,419.63,427.98,365.25,344.54,327.43,321.20,289.57,268.76,248.26,216.88,,510.68,491.64,486.23,441.52,295.65,,402.93,434.94,409.81,314.03,306.02,479.61,464.34,363.52
2015-10-31 22:27:04.990000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.13,497.17,490.24,490.78,491.94,494.15,492.72,498.75,492.74,489.54,489.37,486.43,487.85,487.62,487.76,497.91,376.51,376.31,379.91,489.15,485.48,485.54,489.02,477.29,472.54,474.30,470.93,472.03,466.16,464.89,462.68,455.42,442.89,426.22,422.95,416.88,415.53,370.47,371.75,,,,,,492.73,498.72,493.65,484.39,489.91,397.09,471.27,481.90,437.04,468.32,367.15,359.04,342.87,340.37,350.97,368.42,410.77,519.79,505.24,503.94,485.87,452.60,347.92,343.06,504.81
2015-12-27 22:20:55.079000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,524.47,520.37,516.87,511.51,506.94,501.26,505.00,500.26,492.26,474.23,463.97,444.19,444.62,452.66,461.97,465.37,472.39,476.03,476.11,479.45,488.56,489.59,492.70,504.18,506.15,521.83,522.37,405.42,406.10,390.20,,,,,,,,,,,,,,,,,,,,,,,,,448.00,454.82,342.17,244.60,244.13,313.65,277.06,257.90,226.21,192.07,,,501.57,491.28,454.35,442.03,,316.52,310.34,350.43,299.89,297.16,486.33,469.63,340.57
2016-01-19 22:27:03.476000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.15,497.79,489.69,484.73,486.64,488.55,491.42,492.78,485.28,484.36,488.67,481.95,484.43,487.15,490.75,500.81,380.10,366.50,377.36,492.06,488.66,485.90,490.30,481.21,474.86,478.71,474.20,471.33,468.12,463.93,464.83,458.02,443.08,429.60,426.65,484.58,498.44,433.73,434.56,,,,,,485.78,491.02,500.45,494.34,480.57,473.87,380.30,457.76,371.11,443.34,440.63,426.16,411.39,416.10,365.20,405.33,496.40,459.23,489.49,489.37,471.55,409.11,270.49,253.00,453.45
2016-02-04 22:27:00.087000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.13,500.66,492.33,496.50,502.63,495.10,391.90,409.32,253.31,,,422.49,447.00,422.46,295.37,291.17,420.06,438.79,500.97,504.25,498.50,494.31,504.84,488.97,479.62,483.72,480.00,475.71,472.81,468.10,471.88,460.13,509.78,506.49,418.12,454.41,,,,,,,,,504.11,507.31,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16 22:20:36.438000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,521.41,517.60,511.36,510.30,503.68,498.43,502.07,494.93,489.90,468.87,458.21,440.40,441.87,447.92,455.25,461.77,467.98,477.36,474.97,476.04,490.45,484.98,495.38,500.92,506.06,519.05,402.56,352.57,409.24,375.30,,,,,,,,,,,,,,,,,,,,,,,,,444.33,448.16,340.44,249.31,248.02,315.16,231.31,220.08,194.83,171.67,,,501.02,490.86,457.35,444.65,,319.72,318.73,348.57,303.53,296.29,487.91,467.80,338.80
2016-04-08 22:26:35.612000,L8,148.86,362.14,394.19,402.45,359.02,319.29,405.07,385.05,392.03,302.31,448.81,448.65,,,502.72,508.37,476.96,414.39,422.82,498.50,473.79,501.56,458.43,406.61,398.68,447.08,427.37,414.53,399.85,391.11,364.50,352.31,329.62,511.07,493.09,478.81,310.90,463.77,462.48,446.13,453.76,460.16,460.51,331.61,358.72,369.60,380.14,398.63,404.40,411.61,405.60,407.97,270.91,289.55,432.80,427.12,427.17,340.93,430.74,429.78,427.21,430.77,427.02,419.49,413.25,408.08,329.74,392.97,337.87,404.59,406.55,404.56,132.30,336.13,353.74,,,,,475.21,456.02,460.71,205.26,207.03,188.57,192.83,363.72,359.35,352.81,354.57,348.47,336.02,320.08,293.95,325.54,317.92,210.16,217.43,237.21,220.65,208.40,143.76,,,217.43
2016-05-03 22:20:25.006000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,520.89,520.03,515.12,511.77,506.14,500.86,506.29,498.19,491.53,475.15,467.96,444.87,452.62,459.78,465.32,465.57,474.15,479.33,483.47,487.39,492.51,496.72,497.79,504.79,509.27,523.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.03,461.49,337.11,247.31,243.95,311.88,224.87,217.00,186.30,176.49,,,500.42,493.52,327.03,345.08,,319.96,236.63,337.29,298.26,303.31,486.81,471.32,334.73
2016-05-03 22:20:48.969000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.47,513.78,509.16,504.80,507.72,500.33,492.82,489.84,469.13,445.39,454.53,463.89,468.40,471.45,478.79,482.48,484.21,489.09,495.50,498.65,500.58,509.64,512.57,526.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.10,464.80,339.94,251.78,245.81,316.21,228.43,218.92,193.13,175.75,,,501.54,495.03,459.12,348.94,,322.74,312.98,339.94,301.48,305.51,488.30,473.75,337.67
2016-05-10 22:26:31.116000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.45,504.15,500.45,499.33,499.38,503.03,504.25,507.40,502.07,504.61,504.91,501.81,501.34,506.93,504.69,511.38,509.91,507.98,507.79,508.63,505.53,504.95,508.02,499.73,492.62,496.81,492.12,485.39,484.36,476.29,476.25,472.41,455.95,440.05,442.59,437.00,428.29,373.08,372.40,,,,,,498.83,503.34,430.44,362.27,411.34,409.51,362.34,350.84,330.89,370.79,373.87,345.40,359.85,352.63,327.08,401.93,423.84,436.35,436.58,435.39,398.00,389.45,216.69,247.06,433.16
2016-06-27 22:26:47.328000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.05,492.67,478.70,469.51,463.93,370.28,468.08,469.99,476.70,472.06,471.66,468.54,457.27,423.42,422.49,408.52,407.99,296.17,477.59,436.98,424.66,433.29,436.42,438.93,435.09,432.14,295.60,431.01,427.33,418.75,409.37,407.33,394.46,348.47,349.80,405.78,408.26,405.28,353.86,360.53,,,,,,466.30,468.89,409.31,361.95,348.52,393.36,365.27,363.67,357.22,356.30,352.92,350.76,336.65,329.78,324.79,321.55,357.02,417.04,424.95,397.44,379.20,368.80,,,410.80
2016-07-06 22:20:41.229000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.64,513.02,504.86,500.82,504.92,499.77,505.37,474.89,456.63,438.46,447.60,482.70,469.27,479.85,485.99,495.23,496.41,492.81,499.38,501.00,510.37,514.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.99,472.49,334.14,251.76,242.09,311.52,264.19,268.68,245.70,216.44,,,502.09,496.03,460.96,442.01,,316.06,199.55,287.39,300.23,236.67,492.49,475.75,332.43
2016-07-06 22:21:05.197000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,524.24,524.13,519.62,515.85,508.68,505.00,507.66,502.68,510.01,475.84,459.67,441.34,443.79,485.04,469.74,482.74,490.01,495.54,499.23,494.01,501.96,501.00,514.93,514.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.44,469.47,338.82,256.90,244.94,318.10,287.01,270.47,247.19,221.57,,,503.82,497.86,462.73,356.23,,308.48,323.75,343.91,305.41,245.88,492.76,477.99,338.30
2016-08-30 22:27:09.042000,L8,,,,,,445.71,316.79,294.02,,366.26,363.64,212.63,212.97,239.29,208.47,198.57,,,,,,458.45,476.41,467.70,237.55,163.27,,,260.10,399.88,206.43,304.56,303.02,187.03,151.53,,450.98,490.64,487.04,492.04,467.32,374.14,441.92,458.68,490.97,491.64,489.71,487.98,484.27,467.53,480.47,491.71,388.79,356.97,384.74,488.77,492.88,481.37,488.97,482.38,480.99,307.17,318.33,316.77,317.70,434.13,429.49,405.68,401.61,414.25,420.09,414.47,422.59,355.05,364.16,240.15,173.83,259.72,,,487.41,495.65,150.30,202.52,175.91,163.03,371.65,364.87,356.00,360.97,359.10,358.53,346.99,341.68,328.46,344.10,193.07,177.13,235.13,288.85,157.01,376.01,336.92,287.58,224.28
2016-09-08 22:21:00.541000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,521.86,521.37,515.36,510.93,504.89,498.87,502.78,496.81,506.52,475.01,457.81,439.53,445.92,450.99,462.94,466.68,473.34,479.13,485.37,499.96,488.04,499.54,495.72,503.67,508.49,517.77,518.76,394.70,394.29,,,,,,,,,,,,,,,,,,,,,,,,,,447.06,452.40,337.66,245.11,243.09,310.79,284.17,263.30,243.22,208.31,,,499.62,493.76,458.94,438.81,,316.97,309.78,348.15,301.37,299.35,489.62,472.52,334.54
2016-11-11 22:21:31.069000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,524.82,520.96,515.34,513.00,505.78,500.71,503.13,498.66,489.20,474.01,461.13,441.20,446.20,453.05,457.32,461.16,463.97,474.84,476.70,478.08,486.37,485.08,492.54,496.12,503.21,514.04,518.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.09,454.60,335.54,238.06,237.51,307.66,273.57,250.82,198.29,182.04,,,500.93,497.30,465.23,444.59,,301.36,309.27,271.82,292.83,287.45,491.21,474.81,335.30
2016-12-04 22:27:17.474000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.57,507.31,493.96,493.70,492.34,497.56,496.48,501.50,494.13,493.98,492.20,488.08,488.80,495.72,494.54,500.52,499.61,501.58,501.23,497.99,493.90,491.29,494.94,485.16,480.96,482.73,479.34,476.55,470.00,470.22,466.76,458.41,445.15,432.36,429.81,424.33,420.64,389.05,453.80,,,,,,493.46,496.71,477.43,472.84,493.99,490.83,479.88,465.10,371.28,395.55,388.63,449.65,433.18,433.69,424.44,418.84,417.77,420.66,428.77,426.99,491.48,481.34,433.72,428.68,420.00
2017-02-15 22:20:43.526000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,523.82,521.25,515.42,512.02,506.89,499.54,502.85,496.48,484.90,469.58,445.41,436.10,442.67,455.27,460.62,463.69,470.17,474.66,461.21,470.37,487.50,485.01,491.08,498.66,505.79,516.71,522.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.03,452.12,341.14,250.71,247.74,311.64,283.59,262.36,239.66,172.82,,,499.55,490.23,456.06,354.34,,319.32,314.12,351.28,301.89,294.68,488.73,469.32,340.21
2017-02-22 22:26:52.098000,L8,349.11,358.29,359.48,321.23,228.78,261.85,,,,,,,,,,,,,,271.34,308.36,319.87,272.56,,,,,,,,,,,309.60,523.57,487.52,472.99,459.77,458.39,348.82,447.22,460.09,443.54,376.12,385.05,389.63,393.72,408.22,411.74,418.39,403.65,323.89,181.98,203.89,401.89,434.78,335.99,432.72,440.33,433.47,428.03,429.56,436.82,420.25,426.45,392.91,380.93,395.84,402.57,404.47,404.89,406.13,403.31,247.73,255.92,,,,,,447.56,457.98,207.12,201.45,182.79,178.23,363.61,358.85,353.49,351.77,210.34,322.73,312.04,269.24,324.76,319.09,208.18,208.35,232.30,222.33,160.06,140.08,,,214.99
2017-03-26 22:26:34.721000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.89,324.64,391.59,463.14,459.33,441.87,489.84,,426.83,265.06,219.77,202.42,177.98,244.35,206.51,145.47,,277.55,202.37,399.05,498.23,490.97,509.41,,434.41,483.16,455.41,368.47,361.28,486.97,476.23,476.72,472.12,468.41,459.55,446.22,432.94,427.86,427.31,425.06,365.98,364.56,,,,,,477.38,494.35,,,,,,371.70,368.19,362.27,362.51,353.61,334.95,301.49,227.98,306.51,419.39,435.10,444.33,500.80,,,212.13,181.09,
2017-04-04 22:20:20.280000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,521.20,517.84,514.58,509.78,505.15,518.61,499.87,496.35,484.61,470.50,442.38,431.22,434.23,453.67,457.37,462.75,469.87,474.43,445.87,474.16,483.87,480.87,490.34,496.63,505.71,516.39,520.86,352.63,408.28,,,,,,,,,,,,,,,,,,,,,,,,,,441.66,447.64,342.12,252.12,251.07,315.99,287.76,244.17,245.09,177.59,,,500.74,491.56,453.45,441.42,,321.56,313.53,208.58,301.21,301.99,486.56,467.32,339.48
2017-04-04 22:20:44.243000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,521.99,519.43,515.90,510.93,506.85,517.82,501.69,497.41,486.35,471.59,443.34,432.70,435.18,454.63,458.84,464.17,471.30,475.99,448.35,475.84,484.99,482.01,491.63,497.93,507.38,517.48,522.13,401.00,409.43,,,,,,,,,,,,,,,,,,,,,,,,,,445.35,449.09,343.24,252.89,250.52,316.38,261.22,244.44,245.83,177.25,,,501.25,491.32,451.49,441.48,,322.58,314.47,350.85,301.74,302.72,487.60,467.62,340.17
2017-04-20 22:20:11.117000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,519.35,519.29,512.42,506.99,502.34,496.24,497.18,501.89,483.53,465.04,441.81,430.11,432.65,457.59,463.99,468.85,471.84,480.68,446.39,484.17,489.13,485.21,491.97,500.59,509.03,520.40,523.07,398.61,353.37,368.60,,,,,,,,,,,,,,,,,,,,,,,,,442.33,453.84,339.16,251.34,251.95,311.15,286.17,264.59,246.22,178.38,,,500.66,491.35,332.05,357.01,,322.36,316.96,148.39,296.63,242.72,487.25,469.16,337.84
