dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2022-04-28 22:05:23.099000,L9,,182.03,193.62,214.71,232.05,232.41,170.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.61,204.65,215.47,225.87,238.65,243.98,250.93,257.14,266.13,267.97,266.33,264.80,269.49,265.61,264.63,264.50,261.37,259.19,259.32,259.89,257.95,257.91,263.91,257.26,258.48,259.25,253.72,250.57,250.11,249.55,249.90,248.32,248.94,251.89,250.54,246.06,242.17,236.60,230.33,227.41,192.76,231.06,233.14,237.35,241.17,246.34,249.00,250.64,248.43,210.32,,,,,198.64,220.68,241.47,241.33,241.43,240.52,236.66,233.75,230.63,229.10,228.86,230.49,228.38,226.53,223.77,225.82,225.65,217.40,207.35
2022-05-05 22:11:31.114000,L9,,209.38,207.86,230.33,236.48,234.52,203.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.48,219.72,231.12,237.00,241.63,245.25,250.76,255.48,261.86,260.89,258.55,258.94,258.89,259.12,258.34,257.70,255.87,253.25,482.71,502.18,505.93,403.67,516.31,345.10,509.19,,393.86,388.53,382.09,388.69,464.69,397.83,367.54,366.23,266.41,536.39,371.81,493.11,229.76,206.13,231.54,234.96,234.86,240.28,241.53,,,,,,497.33,429.58,477.42,169.02,187.65,215.42,224.72,369.45,467.02,,,,,,,,,,,,,
2022-05-06 22:05:29.729000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.43,218.94,229.01,240.12,244.24,251.46,257.01,265.69,268.44,267.14,265.79,268.60,267.38,264.52,263.82,262.72,259.28,259.38,260.72,256.93,252.72,254.78,258.48,258.63,260.60,255.71,251.97,252.76,249.82,250.78,249.00,248.20,254.65,252.11,247.86,241.40,235.28,233.29,227.92,211.92,231.34,233.23,239.32,241.89,247.71,248.93,252.80,244.45,210.11,,,,,202.46,222.09,242.09,242.33,241.35,241.17,237.30,234.94,230.95,404.24,436.70,428.40,229.00,226.87,225.20,224.18,230.75,217.89,210.16
2022-05-21 22:11:19.594000,L9,,,,,,,,,,,,,,,,,,,,353.57,509.88,,,,,,,,,,,,,,,,,,,,,,,,,,191.79,215.99,225.35,238.03,244.81,251.57,261.19,265.71,276.90,278.12,274.62,276.23,274.94,275.07,275.56,270.43,268.12,267.96,267.87,267.95,268.20,270.04,268.89,266.13,271.12,267.08,260.18,261.94,259.83,257.58,258.80,255.79,259.35,261.04,258.74,255.82,249.20,241.25,242.08,238.23,227.50,238.52,244.44,246.80,247.20,255.32,257.91,261.56,267.95,212.00,,,,197.86,230.54,231.82,249.20,251.32,252.00,252.64,245.75,244.42,240.86,239.86,525.21,453.12,,,,,,,
2022-05-22 22:05:34.636000,L8,389.79,,,,,,,,336.73,288.81,398.34,525.45,388.07,466.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.44,221.66,227.42,241.76,249.73,255.27,263.80,269.47,281.20,281.71,280.56,282.13,279.60,277.25,279.02,273.93,269.99,271.17,270.83,270.14,273.36,273.57,270.33,266.46,269.87,268.59,261.38,263.27,262.04,263.38,261.78,257.07,260.95,262.40,263.76,255.28,250.29,243.00,240.38,240.17,246.71,248.33,262.58,254.41,264.03,420.37,,,487.22,457.43,318.21,346.89,484.37,,,318.65,526.97,257.85,260.66,261.86,261.59,530.41,545.24,487.30,481.02,252.19,254.68,256.80,255.18,249.38,289.31,314.87,223.16
2022-06-07 22:05:43.588000,L8,,191.56,217.16,226.98,238.90,231.58,171.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.68,218.62,230.57,241.41,245.82,252.26,260.74,269.30,273.67,268.08,267.68,271.93,268.98,270.13,266.73,263.27,261.57,261.61,263.15,260.97,265.49,265.92,260.71,262.31,261.09,257.28,255.61,253.38,252.99,254.00,252.27,252.11,257.10,254.03,248.75,246.61,240.17,237.15,232.76,236.37,235.23,239.64,247.59,243.08,254.70,254.03,259.87,247.50,200.26,,,,,206.54,226.17,245.22,247.27,246.26,245.97,240.83,239.71,235.67,233.50,235.62,236.07,233.77,229.83,230.01,227.75,225.68,225.56,217.21
2022-06-15 22:05:16.001000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.33,206.95,218.41,228.19,239.30,244.34,251.98,258.20,266.30,269.84,267.03,264.18,267.77,265.69,266.23,264.60,262.18,257.69,259.13,261.64,258.92,264.02,263.59,259.17,261.81,259.50,254.85,252.03,251.13,250.60,251.73,251.53,250.68,255.03,251.57,248.16,242.34,236.51,235.19,229.57,207.41,232.35,234.27,239.81,242.54,247.42,250.25,255.02,245.70,214.59,,,,,206.04,224.29,242.69,244.72,243.49,242.75,237.65,237.45,231.19,230.02,232.59,232.72,230.53,228.04,226.34,226.43,224.61,219.80,210.85
2022-06-30 22:12:03.615000,L8,430.00,,,,,,,,373.54,466.03,512.47,,,,,,174.15,307.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.13,236.97,244.75,251.13,258.73,265.54,262.27,259.64,264.74,264.64,262.07,261.61,258.44,256.37,255.86,254.76,254.52,254.90,255.51,253.26,251.20,253.17,247.63,242.53,242.60,211.26,214.93,241.28,239.49,233.21,243.88,239.34,199.81,227.58,217.63,183.31,,217.78,221.39,215.07,228.27,238.80,199.77,190.54,177.92,,,,,,,,,,,,,231.33,229.49,228.88,228.36,230.29,230.30,225.93,223.96,224.49,225.00,219.84,211.20
2022-07-08 22:11:39.226000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.67,244.11,248.64,256.31,263.61,263.87,261.52,259.47,262.11,258.72,259.84,255.10,258.25,255.68,258.43,259.39,258.19,260.64,263.79,258.91,259.44,257.84,255.43,252.79,250.72,249.38,252.08,252.42,250.27,253.92,252.73,248.33,242.18,238.85,235.20,229.02,227.69,234.62,,246.54,293.99,248.89,250.61,255.02,243.59,209.11,,,,,,,,,178.97,241.40,322.54,343.34,236.40,318.98,355.07,352.35,359.80,306.22,301.00,281.98,323.68,360.71,484.17
2022-07-16 22:12:03.012000,L8,170.02,190.12,201.66,215.98,219.97,225.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.75,238.53,241.34,246.08,258.27,266.25,267.61,265.47,260.85,263.63,264.41,265.10,261.45,259.98,258.25,258.24,258.77,258.22,260.51,263.70,257.87,258.93,258.08,253.83,250.21,247.61,249.35,250.81,249.67,249.19,254.46,252.09,247.34,241.94,238.20,232.41,228.05,191.21,231.81,234.46,238.89,243.40,247.52,249.13,253.58,221.11,191.57,,,,,199.26,222.67,242.06,243.42,241.14,241.96,237.46,235.23,231.42,230.39,232.42,231.19,230.83,229.24,224.82,227.40,226.50,220.27,211.71
2022-07-25 22:05:59.697000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.26,214.42,223.17,237.09,241.76,247.79,254.94,263.21,266.75,265.18,261.96,265.37,266.26,263.67,263.12,261.79,257.60,256.19,257.52,256.74,256.91,260.01,256.25,256.64,257.03,253.77,249.99,248.40,250.24,249.17,248.64,248.35,250.82,249.23,245.32,240.84,234.32,231.66,227.24,204.71,230.38,231.48,235.16,238.59,243.74,249.26,250.93,210.80,214.88,196.11,189.16,184.82,,199.96,220.10,239.85,237.27,238.65,238.55,233.93,231.32,228.11,227.00,227.95,229.02,226.47,225.14,222.65,224.11,224.76,217.29,209.65
2022-08-09 22:11:58.475000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.55,253.28,246.32,174.02,,181.25,210.35,210.36,225.54,231.13,197.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:06:10.372000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.42,240.80,245.94,252.10,260.38,262.26,262.17,254.22,262.73,262.93,259.72,256.76,255.11,252.90,244.94,248.72,251.47,253.40,260.16,253.00,255.25,254.89,252.17,249.41,247.50,248.99,247.92,244.54,244.97,247.53,246.95,243.43,240.35,235.50,226.90,222.14,190.12,223.28,226.91,231.41,233.08,242.84,245.12,249.38,201.78,194.57,,,,,181.28,215.17,235.22,232.47,234.49,232.90,232.42,228.35,224.22,224.73,225.01,227.23,225.14,224.60,220.12,222.55,225.38,218.23,209.71
2022-09-10 22:12:03.656000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.75,229.97,244.66,256.23,294.01,279.35,268.09,267.28,261.21,266.48,266.10,263.81,263.02,261.58,257.58,259.84,254.90,255.87,257.37,263.41,257.02,256.24,255.84,254.01,252.38,248.58,250.04,248.22,247.80,246.22,250.00,249.34,245.03,241.54,234.63,228.46,224.02,188.82,229.24,228.39,234.09,238.73,245.39,244.83,248.33,210.92,206.06,,,,,187.18,216.65,233.69,233.45,237.99,238.08,235.49,230.61,228.08,226.42,226.82,228.25,226.32,226.12,221.87,223.36,226.39,218.69,211.12
2022-10-05 22:05:58.861000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.28,240.91,244.35,254.53,258.24,264.30,263.74,261.78,264.10,262.01,258.48,258.43,257.78,255.94,254.78,254.92,254.11,257.96,261.57,256.58,253.64,253.62,251.52,249.84,247.80,248.01,247.16,247.96,246.10,248.16,248.75,244.47,239.68,233.94,227.94,224.05,181.54,226.62,229.31,234.11,238.00,242.34,246.66,250.50,200.88,176.16,,,,,189.91,214.50,234.31,235.53,237.70,237.73,232.60,232.22,227.82,225.75,227.27,226.90,228.81,226.07,223.47,224.61,227.79,219.61,211.51
2022-10-21 22:06:05.581000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.12,226.52,245.76,251.50,252.14,258.06,262.64,269.76,267.65,268.03,270.88,267.43,263.92,263.56,262.39,259.95,261.64,260.57,258.72,260.15,263.99,258.76,259.19,256.94,253.50,250.65,250.25,250.53,253.38,252.72,251.89,256.10,252.66,250.53,244.56,241.14,235.63,229.05,220.96,232.92,236.05,241.67,242.42,247.89,250.20,251.74,210.57,208.34,,,,,192.99,219.24,239.45,238.85,239.75,242.61,241.23,239.14,235.96,233.04,235.86,237.13,236.59,231.85,232.11,232.93,228.95,223.01,216.88
2022-11-22 22:06:05.804000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.62,231.93,242.92,248.66,259.48,262.06,267.08,263.80,259.73,263.24,262.04,486.79,410.80,439.21,258.01,258.12,258.15,259.45,261.22,266.55,257.31,256.03,283.14,339.09,,,,,,212.32,287.62,259.75,311.82,332.65,235.88,229.48,227.65,200.54,229.09,230.48,238.17,242.45,247.71,246.92,226.51,222.07,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16 22:12:10.212000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.76,230.94,237.21,244.28,254.95,259.47,260.56,261.76,256.86,261.36,261.60,257.16,254.76,256.50,255.84,254.13,254.28,255.03,254.57,261.86,255.06,252.87,252.83,250.25,247.34,247.37,245.82,246.08,249.47,248.14,246.25,248.91,243.84,239.89,234.65,231.88,226.50,199.94,229.56,231.86,237.85,239.10,245.78,248.16,235.61,205.16,196.74,187.86,181.06,,,201.23,221.15,237.13,234.08,239.51,237.46,235.25,232.42,227.15,223.68,226.39,226.11,225.41,223.17,222.85,226.83,224.17,215.60,208.32
2023-01-25 22:06:01.288000,L9,409.78,272.22,232.82,240.17,245.43,244.09,247.54,231.09,218.74,210.41,217.86,217.58,207.71,211.90,218.88,229.90,230.09,241.25,226.00,216.66,221.64,226.78,221.78,226.12,222.18,227.26,228.79,224.99,220.47,226.16,227.30,225.53,235.71,239.44,232.07,237.03,231.32,226.62,224.23,228.69,235.98,227.53,222.29,216.13,219.39,212.86,214.78,222.46,236.30,245.10,244.95,254.14,266.78,276.69,285.81,276.84,287.92,279.65,279.13,272.51,272.21,293.04,273.85,284.89,282.47,278.75,266.85,303.86,286.18,273.76,268.51,273.36,265.37,263.83,269.12,267.32,263.26,281.57,261.87,275.39,275.75,268.95,261.29,258.71,257.54,276.44,272.19,293.50,254.96,297.06,266.31,318.82,304.62,307.76,214.16,221.18,247.58,250.75,230.46,226.12,259.03,285.83,268.57,268.41,273.17,275.56,263.35,257.65,250.30,249.13,249.62,251.60,337.50,344.15,462.75,,,,
2023-02-09 22:12:09.040000,L8,,189.95,194.04,213.82,220.53,219.73,187.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.03,233.68,238.02,248.63,257.05,260.54,262.69,264.26,262.12,268.68,261.35,257.59,256.87,259.77,258.04,252.78,254.96,255.28,258.96,261.78,256.28,253.85,256.23,252.03,250.77,249.18,247.31,249.07,251.83,248.31,248.53,250.90,245.45,240.70,238.85,233.20,227.66,203.80,230.46,232.57,237.53,241.33,246.42,246.66,228.88,205.87,204.31,193.55,,,,212.25,225.38,235.78,234.56,239.88,240.74,237.62,234.40,226.41,222.11,224.90,227.82,227.67,223.33,224.02,228.70,225.14,217.08,208.51
2023-02-17 22:12:13.542000,L9,,191.14,193.62,191.72,217.23,216.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.25,223.15,241.80,250.03,261.86,262.42,255.40,252.12,250.93,255.91,257.80,253.40,265.20,258.31,250.33,251.87,255.63,256.54,274.76,255.95,250.35,259.45,267.84,252.85,251.99,259.28,256.73,251.99,249.12,255.47,249.95,238.67,238.82,235.69,225.84,223.39,198.67,228.94,230.94,235.37,235.64,242.69,244.96,229.84,187.63,166.43,201.01,202.05,194.98,,203.85,226.52,232.24,228.07,237.01,238.24,234.34,228.73,221.82,223.86,228.48,228.80,224.68,222.73,221.86,227.59,224.89,217.06,208.21
2023-02-18 22:05:50.040000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.62,221.26,225.50,239.59,249.30,256.39,259.18,253.72,251.75,250.30,254.42,254.64,248.69,266.41,254.72,245.45,249.81,253.26,253.62,262.22,248.55,247.74,241.32,244.59,243.66,242.72,241.13,243.61,248.27,240.55,239.77,245.76,240.81,237.82,233.59,226.80,222.05,198.47,225.72,227.83,231.58,233.69,239.23,243.11,226.00,187.16,167.42,,,,,203.76,225.14,228.54,226.64,233.64,235.77,231.45,226.05,218.88,222.38,227.11,226.55,220.43,223.03,218.12,223.35,224.43,216.21,204.36
2023-02-25 22:11:52.258000,L8,180.63,199.57,204.72,216.00,220.89,219.78,212.62,182.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.71,214.83,203.22,202.99,201.20,,,,,,202.56,228.09,236.46,268.81,259.14,261.81,274.49,283.52,278.05,276.86,270.02,279.91,279.10,270.48,262.08,261.09,269.03,260.78,262.31,272.74,264.08,271.74,271.07,260.72,270.14,269.56,257.58,267.75,270.96,265.38,260.02,255.41,247.39,240.95,240.18,237.25,228.39,214.07,233.51,234.95,241.80,243.00,246.42,249.32,231.87,193.30,172.31,,,214.17,197.09,223.04,231.18,238.31,236.20,241.86,246.38,238.50,235.89,230.72,231.09,232.32,236.05,229.70,231.86,233.33,230.50,227.68,232.35,217.64
2023-03-05 22:12:01.427000,L9,,189.89,195.74,192.06,217.08,212.63,206.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.51,225.91,228.17,240.89,252.33,257.66,261.51,255.07,253.78,257.99,256.55,253.90,263.31,298.11,206.97,373.96,393.46,310.11,376.71,322.38,247.34,269.02,183.56,242.11,384.26,423.10,465.45,247.80,243.20,238.15,234.54,245.53,242.22,238.79,233.29,229.96,221.61,196.78,228.09,227.40,231.68,235.77,242.18,244.12,229.83,183.10,170.43,,,199.88,190.25,209.88,224.43,227.50,227.38,236.18,236.56,234.50,228.85,220.15,221.83,226.89,222.78,216.25,222.95,220.88,226.08,225.27,216.32,202.58
2023-03-06 22:05:38.279000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.22,224.45,230.86,241.86,250.65,255.60,259.74,249.73,245.35,247.10,253.56,252.65,251.43,263.84,254.85,247.92,251.09,255.45,254.34,252.10,253.77,250.48,247.79,250.29,247.57,246.65,244.39,244.55,246.61,246.14,246.29,245.35,241.04,237.38,232.74,226.56,221.95,201.17,229.57,228.54,233.40,235.37,242.49,243.89,225.86,183.85,173.41,,,197.29,186.46,211.44,226.64,229.83,228.58,235.32,237.18,234.39,231.72,212.41,268.27,370.81,320.89,224.05,415.88,470.64,541.56,514.97,476.07,494.62
2023-03-13 22:11:47.152000,L8,,199.46,205.11,209.08,219.30,214.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.27,226.24,233.82,240.46,252.39,256.95,267.55,254.65,259.20,269.72,255.65,254.96,253.73,258.14,252.60,248.25,250.49,253.43,523.84,506.45,395.09,460.87,254.05,251.73,248.26,248.13,244.34,245.77,245.95,246.73,248.20,246.34,242.04,238.67,234.12,227.85,223.27,197.96,228.02,228.31,235.51,235.84,243.09,243.94,230.80,182.35,167.80,,262.61,202.89,189.19,209.23,226.03,232.55,170.06,229.45,232.08,230.47,225.23,221.16,224.55,185.17,224.71,217.75,217.66,209.68,217.30,221.55,210.02,197.81
2023-03-14 22:05:47.276000,L9,,199.33,208.05,213.34,219.60,216.15,206.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.68,226.50,232.87,239.71,253.10,257.98,272.31,255.47,259.06,271.91,255.57,254.03,253.35,258.25,254.88,249.07,251.58,254.48,256.50,256.63,254.38,251.44,246.79,250.98,248.57,248.98,243.99,245.77,247.22,247.53,248.21,247.05,241.59,238.89,234.63,229.47,223.41,200.15,229.47,229.12,235.08,236.68,244.03,244.76,226.66,185.57,172.53,,262.85,203.34,186.68,211.20,226.67,233.52,232.12,237.47,240.62,235.69,228.97,221.89,224.39,227.76,226.94,221.71,224.51,224.02,228.40,224.30,215.29,203.68
2023-03-21 22:11:55.188000,L9,,190.59,197.35,195.08,216.42,214.93,206.98,,,,,,,,,,,,,,,,,,,,466.50,512.97,,,,,506.40,515.68,495.93,,,,,,,,,,,,,,185.49,251.35,226.10,305.41,486.22,421.95,523.83,258.35,256.47,254.99,254.64,254.21,253.58,251.50,253.85,252.03,247.27,250.38,252.55,250.94,252.52,252.26,248.48,243.94,247.34,246.86,245.07,243.22,242.25,244.93,244.11,246.15,245.52,243.31,239.23,232.75,230.48,223.12,203.48,226.97,227.82,234.27,233.72,241.78,239.89,223.15,180.62,,,,,187.62,209.15,223.67,233.34,232.59,235.92,240.44,235.64,228.80,225.08,224.77,188.16,226.16,222.16,223.08,222.33,227.27,224.67,214.95,202.41
2023-03-22 22:05:28.899000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.18,224.70,229.84,238.83,249.47,256.28,256.23,253.22,253.90,249.28,252.07,252.38,248.16,253.36,252.32,244.83,249.04,252.04,249.55,252.29,252.02,249.06,244.23,248.36,244.69,244.64,242.03,240.89,246.32,244.02,243.93,244.39,241.15,237.50,231.88,226.52,220.56,196.24,226.26,227.62,232.35,235.30,241.24,240.98,216.24,184.55,,,,,186.49,210.60,224.11,229.54,229.41,235.69,237.26,233.42,227.38,221.48,223.26,189.14,224.15,221.52,223.01,223.27,226.65,220.62,214.10,200.55
2023-03-29 22:11:37.049000,L8,,189.38,198.13,213.23,218.72,214.66,210.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.42,211.79,215.08,207.33,226.79,232.44,241.25,250.73,257.86,260.60,257.59,256.55,268.98,257.88,254.13,252.48,256.92,253.38,248.93,250.96,254.53,252.92,255.69,253.76,253.26,251.20,251.51,251.21,248.10,245.09,244.78,248.66,247.06,247.93,247.25,244.54,240.21,235.09,233.15,225.71,210.28,232.38,231.27,239.58,239.24,245.30,246.27,226.22,184.20,199.11,264.10,264.66,251.39,190.83,213.03,227.72,238.08,236.43,240.58,243.65,236.31,232.15,228.00,225.61,228.56,229.09,225.18,224.92,225.87,230.05,225.85,216.88,204.79
2023-03-30 22:05:35.326000,L9,,189.50,196.48,210.41,216.03,212.60,207.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.40,207.47,212.89,208.79,224.86,229.87,237.74,248.85,255.71,255.87,254.23,255.64,260.92,253.41,252.96,249.34,251.41,251.47,246.25,250.60,252.82,250.75,253.97,251.25,251.07,245.34,249.00,246.09,244.42,243.18,240.69,245.47,243.73,245.15,245.46,238.83,237.97,231.58,228.29,222.74,202.74,227.86,228.34,235.47,236.32,243.02,242.26,224.15,185.16,266.90,229.26,260.44,247.80,185.92,208.71,223.60,232.08,231.03,235.37,238.18,233.44,228.45,222.57,221.67,225.75,226.06,220.74,222.50,222.34,225.69,225.36,213.96,201.06
2023-04-23 22:05:09.227000,L8,,,,,,,,,,,,,,,,,,467.79,512.83,437.52,,,,,,514.82,,,,,344.97,,,,,169.89,331.61,395.71,391.82,,,,,,,212.74,338.68,357.74,393.56,,323.92,315.17,301.21,248.96,249.92,252.64,250.66,252.82,252.52,251.54,252.53,247.19,248.93,248.73,244.74,244.51,247.68,246.83,249.10,250.80,246.75,242.38,244.50,244.35,243.53,239.85,238.38,241.78,242.09,241.05,246.31,238.33,236.66,231.25,226.12,219.57,206.26,224.57,227.29,231.91,232.57,237.62,240.12,224.97,186.27,196.30,,,205.08,186.68,203.76,222.67,223.42,229.38,232.36,234.16,233.04,227.39,219.39,221.75,227.21,225.76,221.52,221.98,220.94,225.94,221.37,213.39,200.57
2023-05-09 22:04:58.521000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.74,211.53,233.89,242.28,251.44,174.00,241.80,248.39,236.45,244.96,248.83,247.38,253.94,254.87,248.12,252.23,247.22,240.74,196.46,252.34,234.78,236.03,246.89,248.16,242.72,244.70,242.04,241.96,237.82,241.80,246.06,241.34,208.77,233.16,225.71,220.20,197.76,220.97,222.91,231.49,233.41,237.04,238.94,207.76,195.24,175.40,,,,,,,,,,,,,,,229.53,230.39,221.70,223.71,227.27,225.11,227.23,216.54,209.36
2023-05-16 22:11:04.371000,L8,,181.10,198.45,211.04,213.43,217.43,172.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.74,230.23,238.59,250.37,257.00,256.00,252.30,251.00,250.33,253.24,253.59,251.79,250.97,247.60,245.18,247.82,248.59,248.06,248.86,250.68,245.57,241.83,246.02,244.76,241.99,243.47,242.08,243.90,242.92,243.77,245.02,238.42,238.19,231.88,228.70,220.70,199.94,226.05,227.78,232.35,236.84,241.54,240.67,232.12,195.20,179.89,,184.04,188.60,184.89,203.63,224.54,230.46,234.92,238.91,240.00,235.01,230.18,225.05,224.60,229.26,226.02,223.57,223.80,225.05,226.47,223.96,209.70,201.48
2023-05-24 22:11:17.213000,L9,,191.33,197.51,209.74,212.76,215.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.85,224.01,230.27,240.08,250.45,256.42,257.91,253.63,254.08,252.11,255.07,252.53,250.44,251.83,250.39,246.48,248.85,251.84,249.92,252.24,252.88,247.14,242.67,246.44,245.80,244.30,241.75,239.52,243.97,245.99,242.76,245.07,244.53,238.63,232.87,228.90,222.92,204.06,225.55,229.02,231.35,235.20,241.52,241.42,227.97,188.62,180.57,,,184.78,186.62,201.43,223.28,231.70,231.82,238.65,240.06,234.12,229.27,226.32,225.14,228.91,225.68,223.62,224.16,227.35,228.76,224.95,209.64,204.07
2023-05-25 22:04:56.681000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.93,229.31,237.92,248.92,255.35,253.33,251.30,252.24,248.58,252.08,250.67,248.35,251.44,250.16,244.23,246.04,248.43,247.53,248.27,250.36,245.13,240.44,245.63,244.13,241.42,240.14,226.36,242.33,243.07,241.98,243.72,238.56,236.49,230.21,226.23,220.22,201.73,224.91,226.29,229.50,232.90,238.26,239.29,232.16,185.10,182.19,,,,181.06,198.32,221.49,229.25,231.65,236.68,237.74,233.88,227.73,222.20,223.25,227.94,224.53,222.36,222.58,223.60,225.13,224.28,208.24,200.90
2023-06-02 22:05:05.917000,L9,,195.00,201.33,210.42,215.40,215.59,,,,,,,,,,,447.75,543.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.21,233.97,282.69,446.87,552.20,,,527.52,252.09,251.73,250.46,250.44,250.03,247.20,242.41,245.97,249.19,247.06,245.92,249.42,249.25,249.00,250.62,246.47,242.89,245.32,245.12,247.57,247.23,250.94,251.50,245.51,240.03,235.75,232.22,227.24,227.63,232.87,233.11,239.86,240.90,247.53,245.94,238.23,223.96,187.98,205.00,186.84,185.34,186.56,212.30,229.39,237.03,239.61,244.55,245.60,239.80,234.50,229.93,227.74,233.81,232.50,226.59,227.34,228.86,232.07,231.79,215.06,206.82
