dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
2023-03-23 21:59:55.834000,L9,185.22,198.80,193.09,189.54,200.62,184.00,177.11,190.59,367.54,369.93,367.01,371.54,371.25,374.07,362.62,352.68,371.64,354.97,362.22,357.88,352.77,374.50,363.88,355.63,365.53,356.65,368.19,362.45,356.87,354.01,374.25,358.55,347.28,352.65,345.90,347.23,344.08,343.61,342.03,335.24,332.64,339.69,335.52,342.55,347.25,342.91,350.98,345.67,354.37,362.90,363.26,371.36,379.44,379.05,373.40,369.97,379.42,370.94,371.71,359.05,361.23,376.51,352.07,365.75,353.26,336.66,337.22,360.53,355.18,352.99,381.43,377.85,350.30,348.10,343.75,356.95,357.77,352.24,353.55,345.48,351.12,356.08,341.90,344.96,350.37,340.96,342.00,351.84,347.09,370.56,353.90,347.50,348.80,346.93,355.00,357.80,377.86,359.64,357.31,386.28,370.34,371.72,398.59,406.26,406.36,380.59,376.08,379.96,390.24,384.45,384.13,381.15,369.24,371.71,376.54,383.93,381.79,368.39,361.53,357.52,357.59,372.55,358.33,356.47,377.29,383.49,382.07,369.79,382.63,373.06,371.77,366.23,367.44,355.66,378.93,386.21,380.30,374.40,371.64,367.97,356.59,375.01,378.23,357.55,359.35,360.54,195.97,349.76,347.12,348.50
2023-04-08 21:59:46.634000,L9,183.33,184.05,192.39,188.39,197.47,186.16,173.86,190.08,372.15,366.57,377.72,370.43,367.63,374.82,395.75,372.51,358.29,353.29,356.72,350.66,347.55,350.04,349.39,351.47,347.21,346.04,349.90,347.00,351.81,358.02,351.67,356.73,344.89,353.62,352.61,359.37,353.91,347.64,350.00,340.62,341.08,348.74,350.11,356.21,356.46,367.69,365.44,370.91,362.68,378.66,384.63,374.56,383.69,427.09,384.84,441.34,389.43,403.12,452.41,434.69,371.97,371.22,367.70,403.09,399.48,384.00,373.53,363.09,354.52,357.83,344.66,380.28,391.55,358.23,388.64,407.17,411.06,419.58,406.13,366.31,365.50,368.42,389.47,393.30,392.56,376.02,363.50,352.74,397.27,401.22,407.74,375.23,392.31,394.95,388.11,400.45,388.85,388.04,390.61,370.27,401.29,392.64,406.04,380.85,415.10,417.29,387.28,418.89,412.23,393.90,382.76,415.51,383.64,394.78,391.52,381.54,385.25,384.38,386.52,388.93,372.98,364.68,365.11,356.78,363.12,393.10,390.73,387.41,392.64,371.73,386.03,388.93,364.25,358.57,371.54,370.62,356.73,366.86,362.74,375.62,362.99,384.05,371.92,374.23,373.71,365.69,350.88,344.64,341.33,337.96
2023-04-24 21:59:40.381000,L9,347.23,357.43,361.09,360.44,360.26,360.52,359.75,359.92,369.04,358.48,365.29,374.95,366.68,379.00,368.81,369.76,393.84,356.01,367.88,355.39,357.19,365.86,362.23,367.44,356.30,350.92,347.17,341.32,349.31,347.10,349.05,348.46,345.09,345.27,347.46,350.52,348.85,351.64,342.64,340.19,356.92,344.41,352.21,360.04,347.61,354.05,358.72,357.16,363.86,367.12,367.17,375.47,368.37,380.30,373.95,370.55,381.61,380.88,382.65,374.08,360.29,363.72,354.49,363.53,346.84,352.05,353.80,352.86,355.62,355.75,355.72,348.54,374.25,361.06,359.27,369.12,365.14,390.03,381.97,381.41,381.31,364.06,361.14,357.81,355.85,357.41,360.21,367.16,356.82,361.95,358.92,362.30,371.08,349.30,352.54,386.72,378.74,380.76,377.33,384.34,374.63,378.75,386.74,393.12,389.71,396.90,393.30,391.42,391.63,388.41,392.83,393.98,383.51,371.96,388.51,375.24,383.41,378.68,384.03,386.41,355.66,362.86,353.82,358.12,363.13,378.23,376.81,385.92,384.88,385.18,389.39,381.69,381.80,364.87,381.04,386.19,364.42,367.50,363.59,365.15,373.45,375.74,378.01,369.95,190.70,381.45,367.46,359.81,349.69,335.53
2023-06-03 21:59:11.700000,L8,,,,510.36,437.82,541.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.13,418.79,420.63,447.35,426.48,463.96,481.18,533.07,546.62,,386.39,446.57,460.83,387.75,389.56,432.29,440.11,435.42,459.28,439.57,417.74,408.53,412.67,420.01,429.69,436.49,441.03,421.99,451.99,432.08,396.29,403.08,385.97,455.77,459.63,460.36,459.92,382.09,373.01,390.61,403.45,438.41,430.91,431.22,430.66,417.40,420.03,417.68,412.25,385.71,412.57,381.25,389.54,396.54,392.39,381.56,411.39,400.84,384.50,380.19,390.33,377.48,393.81,388.37,384.79,394.59,452.27,473.23,514.12,410.13,406.67,436.11,434.36,437.28,449.27,449.56,424.10,416.21,396.40,398.92,412.36,405.25,402.22,378.61,372.92,364.81,374.27,367.42,397.60,394.87,411.14,389.89,435.80,451.77,434.34,403.67,388.88,384.77,379.24,385.24,388.53,380.67,381.72,373.16,383.10,384.90,380.00,386.40,387.92,395.37,398.55,384.37,373.74,371.82,377.01,382.83
2023-06-11 21:59:13.590000,L9,184.33,199.83,198.63,197.28,209.28,189.35,183.24,195.71,383.07,382.25,385.12,391.85,383.49,387.55,374.83,372.06,373.24,374.70,378.64,377.98,364.69,367.67,376.41,378.48,372.92,370.19,362.40,369.94,367.47,363.75,388.67,368.16,370.83,362.04,377.96,358.89,356.55,365.40,374.50,373.71,380.39,389.29,395.68,380.29,389.45,390.91,388.72,388.10,384.44,391.25,396.14,396.99,395.42,409.65,408.08,414.50,401.62,409.80,417.04,426.98,413.67,400.50,405.96,395.38,425.79,490.40,416.73,388.34,399.58,372.42,386.78,380.61,393.97,396.32,402.20,445.74,428.13,384.59,376.80,372.95,383.00,401.34,386.91,401.08,391.02,383.71,380.80,388.22,381.75,381.44,372.21,367.81,355.55,357.14,364.04,374.75,409.36,407.90,394.91,401.35,379.47,411.66,409.17,421.89,426.45,430.24,397.30,392.80,401.17,397.01,391.21,409.13,399.53,392.44,391.54,369.86,393.96,381.79,364.89,365.82,366.73,380.09,385.47,385.37,379.44,405.93,398.72,406.06,414.25,403.94,393.70,383.45,376.19,373.81,371.25,378.48,368.85,373.02,378.57,374.31,373.42,375.61,385.40,386.55,387.09,383.97,368.25,359.82,369.32,372.10
2023-06-19 21:59:19.477000,L8,422.14,416.51,418.48,392.25,381.20,375.53,369.55,368.61,367.23,374.54,365.31,401.93,375.35,394.14,362.20,385.15,365.73,361.89,365.26,376.72,362.60,356.65,362.76,368.25,358.17,379.32,357.56,419.40,405.43,356.52,384.53,373.20,372.20,351.14,368.94,366.40,348.89,422.12,363.40,364.50,375.24,386.33,398.42,382.71,379.06,385.32,383.46,380.12,379.33,376.45,375.09,451.40,429.80,400.03,415.51,454.12,411.42,471.69,475.42,463.27,443.62,508.85,426.68,482.20,490.82,429.98,398.89,449.42,470.56,454.36,459.76,445.25,454.53,447.67,463.97,446.82,452.09,433.27,431.51,419.25,420.44,377.58,421.33,422.81,423.15,416.13,432.39,432.30,444.64,436.41,433.87,394.05,411.74,425.05,353.09,423.70,444.47,437.81,440.61,416.82,391.59,504.60,534.17,445.50,394.10,375.63,374.88,386.52,426.75,428.56,489.73,489.53,415.99,421.99,421.15,401.36,388.99,414.03,393.51,390.73,385.39,421.13,445.10,391.15,453.47,469.24,452.16,443.77,430.05,420.76,403.66,375.09,390.18,394.53,395.31,390.81,382.03,384.56,390.82,388.33,361.29,369.91,395.49,368.13,374.82,387.65,345.95,340.89,345.33,355.85
2023-06-27 21:59:14.407000,L9,186.46,197.16,197.50,195.94,206.71,191.53,179.87,194.02,174.62,408.66,425.17,426.22,449.60,388.18,370.24,392.69,388.36,388.19,384.78,379.09,370.02,383.77,396.29,390.48,410.59,369.60,372.98,378.87,395.19,373.38,386.47,379.02,385.17,403.68,376.64,367.80,382.37,365.70,378.56,390.10,400.11,398.97,391.85,383.11,434.43,401.32,425.49,393.00,433.09,384.76,435.67,434.84,412.06,448.25,443.35,482.49,507.38,480.27,465.63,451.80,502.56,539.22,513.82,511.40,494.26,478.29,444.43,414.60,450.75,451.88,449.97,438.98,409.76,438.17,447.24,451.18,397.00,425.03,408.56,420.92,421.67,402.74,395.75,367.74,373.25,399.38,472.80,471.05,456.17,467.25,454.72,409.26,384.90,393.83,403.98,399.69,398.17,412.15,392.15,468.49,482.66,475.97,467.68,421.75,408.82,499.52,491.03,401.18,390.51,394.88,426.30,425.23,421.55,387.54,456.52,436.76,403.78,377.18,426.22,493.59,402.33,451.06,456.71,418.77,424.46,443.02,436.28,428.40,413.95,406.26,405.91,395.50,395.56,382.23,382.24,377.71,383.97,383.83,366.02,371.15,381.93,377.70,375.54,370.56,369.23,369.48,359.30,355.93,362.11,428.16
2023-07-05 21:59:30.960000,L8,190.22,201.72,201.54,197.78,213.31,191.59,179.70,193.77,384.16,383.68,368.79,388.86,386.55,387.56,378.33,376.46,379.16,376.95,375.33,371.19,371.22,359.42,364.03,359.63,367.71,379.74,360.64,370.38,365.00,370.74,371.77,362.44,353.40,363.62,352.72,357.62,362.26,355.79,363.67,355.71,364.89,360.26,367.05,357.74,369.91,371.64,374.13,378.75,369.12,353.80,372.59,375.56,387.95,380.99,382.23,390.23,400.07,390.29,415.76,408.24,406.71,387.39,395.59,395.69,367.24,356.62,350.88,364.80,348.87,363.53,372.06,366.92,374.11,370.01,376.49,376.20,373.77,370.53,361.59,368.25,360.56,363.73,354.58,361.72,366.72,363.82,371.71,385.60,366.85,360.79,354.46,359.68,346.70,355.97,360.90,367.74,376.83,375.56,367.31,368.76,376.55,394.86,397.67,395.66,394.32,401.24,384.07,391.20,388.48,397.33,387.53,382.28,372.07,365.32,387.02,383.39,367.31,354.60,357.83,350.11,365.26,375.55,379.91,383.47,388.16,388.22,390.14,385.17,384.32,384.12,379.56,378.77,365.31,365.24,365.24,366.56,366.03,370.12,372.46,364.56,369.36,372.44,377.77,375.20,368.64,372.01,361.47,348.20,361.10,368.53
2023-07-21 21:59:34.263000,L8,,,,,,233.14,295.63,297.21,205.10,288.11,300.28,287.12,299.02,307.28,313.96,316.86,308.23,308.46,304.83,301.66,306.48,297.39,300.97,303.21,298.48,299.16,293.92,297.31,298.40,301.36,297.62,296.89,299.32,295.94,291.27,295.14,297.90,299.67,299.07,293.42,290.42,284.67,291.26,288.19,297.09,294.52,295.59,285.07,290.95,281.21,280.90,280.77,267.08,256.74,250.03,,,,,,,,,,,,,,,,,,,,,,,,,,191.18,281.70,,,,,,,,,,,170.22,203.08,299.91,295.33,289.41,290.23,287.70,289.60,301.22,319.61,304.58,299.73,310.22,303.31,306.03,,299.31,310.00,308.06,314.10,310.58,296.11,314.43,321.93,313.63,298.76,295.78,302.33,304.01,311.25,316.49,309.13,310.05,315.79,321.07,323.11,328.46,331.11,319.58,310.50,310.18,305.84,310.48,315.13,318.75,318.07,320.23,308.97,315.40,327.35,327.13,325.31,319.12,318.30,237.61,313.12,,
2023-07-29 21:59:31.367000,L9,207.82,215.85,220.89,215.27,230.76,207.08,203.43,216.03,189.73,173.88,321.53,327.62,319.96,327.22,324.74,327.63,324.83,323.23,323.19,318.80,318.47,314.74,316.25,315.70,314.69,314.28,310.37,312.85,309.76,316.29,311.84,314.44,315.43,312.41,310.58,311.29,312.48,314.83,317.93,316.52,316.25,314.95,314.92,317.62,315.93,319.53,320.66,321.39,325.47,323.30,324.55,321.22,318.14,320.77,324.15,326.07,335.34,342.05,341.17,339.49,338.57,332.77,331.82,333.83,314.76,310.81,310.40,313.56,318.02,320.56,321.35,323.27,325.60,326.45,320.55,325.05,328.74,324.89,324.56,325.18,321.41,323.62,312.54,311.79,318.60,318.99,321.06,326.98,323.92,319.63,319.76,314.48,307.56,311.19,319.27,321.84,322.40,327.35,326.47,326.75,332.31,345.18,333.99,336.69,340.87,339.52,336.48,336.74,337.48,337.03,335.47,333.21,330.76,326.33,336.94,333.91,325.13,313.06,311.09,316.76,324.24,330.90,338.70,329.55,330.82,337.54,339.20,342.82,341.90,338.55,335.76,329.74,325.98,327.02,330.65,333.35,331.42,329.17,330.22,327.76,329.64,337.19,336.26,333.39,202.03,333.84,325.72,322.15,319.45,
2023-08-14 21:59:37.575000,L9,183.33,197.54,194.47,188.26,202.57,185.69,176.65,191.96,383.82,391.76,385.15,384.64,401.60,386.03,388.09,382.67,379.59,378.84,385.27,375.06,368.65,377.64,374.14,378.02,384.41,381.29,367.33,362.23,354.07,377.78,371.51,365.81,380.05,368.50,374.22,361.74,368.97,372.37,388.67,385.37,385.29,384.30,383.45,388.42,381.97,381.93,394.67,393.11,388.05,385.50,387.30,394.95,404.21,403.70,382.21,398.15,393.71,428.27,415.66,412.05,412.80,416.98,411.81,412.80,379.68,345.20,369.07,370.51,381.08,385.40,386.28,374.55,375.41,378.87,376.76,381.66,383.19,381.84,377.12,369.58,362.38,367.68,366.70,371.96,384.69,391.94,384.60,388.23,387.09,352.35,363.08,352.03,356.14,352.07,359.32,366.86,372.82,384.08,399.35,407.81,397.29,400.10,405.69,402.67,414.04,397.61,397.52,381.81,382.09,386.00,393.43,390.57,392.87,397.61,384.06,382.66,375.42,362.29,354.42,366.72,381.94,386.19,409.50,400.39,397.67,400.97,394.96,398.90,391.93,391.59,388.36,390.20,376.99,374.39,386.50,379.59,385.40,373.30,378.94,374.01,378.54,389.89,382.58,365.29,377.39,381.19,179.02,216.04,224.30,243.90
2023-08-22 21:59:50.611000,L8,179.88,198.31,191.52,186.26,199.41,185.47,174.81,191.43,377.93,381.21,377.43,379.65,371.92,373.49,370.42,363.07,368.45,374.62,365.58,364.11,353.65,359.19,368.42,362.97,363.68,362.07,360.87,358.39,355.52,355.09,357.97,355.52,360.07,360.34,353.49,358.02,346.27,347.62,357.75,371.15,356.67,363.55,362.78,361.87,360.12,354.31,361.15,369.49,367.05,376.99,356.17,357.87,375.47,378.18,374.23,376.94,387.27,398.49,395.91,398.00,397.05,390.54,388.80,381.79,360.78,343.05,354.78,371.74,350.65,356.11,361.59,367.06,366.25,358.95,365.51,370.61,364.00,368.20,363.48,359.40,352.23,353.71,352.42,354.59,361.07,362.13,371.37,371.49,372.17,357.56,347.18,343.43,338.90,345.40,352.59,359.97,362.94,372.55,390.91,389.91,397.86,399.56,401.95,396.94,392.55,390.66,387.85,386.15,381.91,387.52,381.71,387.03,385.23,386.61,384.74,374.23,359.59,350.62,350.13,363.72,387.03,388.38,391.91,392.08,391.67,388.63,379.76,386.11,380.20,384.49,382.45,372.55,368.81,368.69,373.70,372.91,371.41,366.46,361.77,370.20,371.37,376.48,376.86,372.55,378.28,384.79,373.13,378.64,379.90,365.92
2023-08-30 21:59:47.581000,L9,210.79,217.02,223.56,215.00,228.24,209.82,201.13,216.83,190.72,304.36,307.68,309.30,308.90,314.54,317.21,320.59,314.02,311.74,308.73,304.68,308.43,301.41,303.59,301.73,302.60,307.90,308.12,312.20,309.42,310.17,308.23,309.46,307.48,307.93,304.44,304.06,306.47,307.97,317.09,313.36,308.01,302.14,307.27,306.33,308.68,314.78,314.49,317.27,320.58,316.50,320.37,314.99,309.01,309.21,306.36,313.87,318.53,334.07,333.61,328.71,326.92,321.32,317.72,314.49,307.16,304.91,303.02,302.20,309.05,314.77,314.57,317.46,318.91,319.84,314.84,318.82,320.73,321.18,323.08,316.54,314.32,319.79,312.64,310.91,317.26,318.73,316.70,326.11,323.39,316.65,314.26,312.86,318.21,322.36,321.28,323.66,322.80,331.74,342.07,336.72,350.90,347.61,337.35,346.30,347.67,340.63,340.81,336.96,339.53,341.59,336.10,330.52,325.43,327.27,334.54,330.76,324.30,312.23,309.30,316.22,321.60,330.58,336.76,328.31,332.13,333.51,337.84,343.72,336.97,335.23,334.37,327.59,324.96,324.51,328.58,329.55,333.62,328.71,326.91,326.95,327.77,335.21,329.95,328.23,330.26,182.73,206.74,317.10,307.13,
2023-09-07 21:59:49.917000,L8,186.83,200.66,196.07,191.62,201.75,184.56,177.77,191.34,403.47,385.44,382.53,403.89,383.83,380.21,370.04,377.98,378.05,395.77,391.88,381.27,382.13,419.95,442.82,452.87,377.86,413.81,384.32,397.98,390.81,385.02,408.05,371.57,379.30,364.18,389.70,366.07,377.81,374.64,391.44,392.70,390.57,388.82,379.83,376.43,380.56,381.08,387.64,386.95,381.06,382.51,383.33,406.15,399.12,408.33,405.32,407.88,439.96,418.07,459.81,406.52,399.85,407.08,418.95,380.92,398.80,446.93,399.90,359.41,400.08,390.97,389.21,393.40,413.72,436.41,434.78,389.08,429.34,429.30,389.89,434.34,415.70,434.05,422.39,430.50,439.94,408.62,446.73,385.21,404.26,380.64,421.67,375.93,389.94,367.48,430.58,409.46,394.53,431.05,446.65,457.77,438.96,405.67,408.44,450.88,484.41,541.20,434.56,405.89,439.06,436.29,415.43,432.59,530.10,515.60,458.59,419.49,397.55,364.00,434.59,485.21,453.92,443.82,453.09,462.22,379.35,377.55,426.11,434.17,418.21,398.08,415.52,455.86,467.33,374.44,394.59,390.09,413.50,388.73,352.66,385.25,383.76,390.27,385.74,388.17,386.37,385.60,363.64,364.89,380.15,451.87
2023-09-15 21:59:56.151000,L9,187.16,199.40,195.97,194.04,202.60,187.13,179.78,192.07,356.92,365.40,364.40,362.32,358.38,351.42,356.82,350.10,352.59,347.88,348.22,355.53,341.44,349.49,353.14,351.99,352.33,344.84,347.95,338.02,358.25,348.71,344.78,336.73,347.15,337.32,344.61,343.44,336.27,346.45,354.90,365.57,357.14,362.46,353.86,347.62,355.76,355.68,358.15,357.85,353.96,356.10,356.62,370.75,372.29,368.83,377.84,368.04,378.13,381.22,386.86,379.12,374.35,371.53,371.26,369.85,355.22,360.15,354.23,346.92,357.39,355.62,349.24,353.33,349.38,354.89,356.31,356.90,361.85,355.36,358.87,343.20,350.41,343.40,347.37,353.22,367.73,354.22,376.98,359.98,358.23,354.90,335.12,337.86,326.83,348.89,353.05,341.22,357.40,356.09,391.92,387.38,378.09,374.33,379.47,382.95,384.57,378.86,377.92,371.89,379.06,367.06,370.19,366.46,365.25,365.62,367.84,364.32,360.22,352.21,332.01,349.95,357.90,367.22,376.12,359.69,362.96,371.06,365.81,366.76,358.50,373.67,365.13,373.14,354.42,352.58,353.60,371.17,368.36,360.04,360.89,348.42,360.95,369.75,365.89,361.07,363.27,357.32,365.82,359.16,364.42,357.82
2023-10-01 21:59:55.343000,L9,219.23,220.57,224.62,225.08,235.33,214.47,207.42,217.82,188.19,299.50,305.65,306.28,303.02,301.32,311.05,315.35,307.73,305.79,304.64,307.41,310.69,447.38,417.69,415.45,411.85,381.35,304.57,334.37,312.78,308.50,315.65,444.48,505.30,389.79,367.49,386.47,447.56,306.08,560.08,298.48,297.95,294.42,300.51,298.39,300.37,299.68,303.82,305.06,311.81,305.78,308.91,305.07,302.14,303.32,298.26,308.60,313.00,319.49,325.92,319.98,320.74,314.80,313.31,307.22,300.28,301.18,297.01,299.48,303.67,305.69,308.41,309.12,314.37,314.65,307.79,306.92,310.86,310.26,311.80,311.63,305.82,310.00,293.67,294.92,306.23,306.06,303.17,303.99,309.37,308.69,307.61,301.99,298.11,301.94,306.08,307.38,310.95,272.84,,,,,168.09,283.75,330.10,351.48,319.25,319.72,323.04,327.05,320.93,319.83,317.71,309.01,322.85,322.26,314.56,300.50,299.08,304.39,310.17,317.13,320.91,314.99,314.49,320.26,323.79,326.69,325.41,324.88,322.76,314.33,316.80,315.24,318.83,320.25,320.26,319.24,317.45,317.14,321.17,328.54,323.16,317.98,319.94,323.16,315.35,310.68,,
2023-10-09 22:00:00.639000,L8,291.86,252.27,288.84,292.12,290.96,,,,,,,,,,,,,,,,,,,196.13,331.60,288.70,,,,,,,,,,,,,,,,,,,214.94,232.31,298.77,309.64,305.56,280.73,312.76,264.41,287.97,330.74,306.55,302.08,316.66,316.39,324.42,319.66,324.11,315.92,312.50,305.79,296.60,298.04,293.84,296.89,300.42,304.72,306.42,306.13,311.10,311.58,305.29,305.05,308.66,308.63,308.45,307.64,303.58,306.40,290.80,292.21,303.62,301.48,300.22,299.37,304.79,302.59,302.79,297.06,294.31,298.59,302.92,304.08,305.48,310.07,307.09,306.56,313.55,317.19,294.40,196.73,325.44,318.74,323.88,314.64,324.12,325.26,317.98,316.56,314.26,302.25,317.80,318.34,310.12,295.44,294.84,300.75,305.96,312.88,316.97,317.39,220.55,,,240.62,236.54,184.14,257.43,274.57,276.37,,,,,,,,313.30,,316.42,193.98,306.27,312.07,,,,
2023-11-10 21:59:59.383000,L8,183.81,195.36,193.88,188.58,199.53,184.28,176.71,191.47,376.70,367.63,382.60,370.82,363.02,370.11,370.77,366.85,364.97,366.30,354.92,354.06,360.28,362.04,374.08,371.86,358.07,366.12,370.45,366.13,369.29,351.17,357.92,340.71,363.94,362.07,354.90,352.87,353.99,349.22,381.14,386.35,373.48,364.14,370.06,363.91,371.89,359.59,361.81,359.29,362.91,377.77,369.91,372.52,387.91,391.22,380.50,389.77,395.41,408.38,390.46,399.96,391.06,423.71,383.91,362.59,374.47,334.40,354.45,355.40,352.90,365.82,372.12,373.61,376.49,363.40,365.24,361.74,376.07,367.87,354.83,367.41,359.50,363.19,367.48,367.66,346.22,359.61,360.07,365.24,354.89,359.74,356.05,333.97,333.73,350.73,353.87,353.31,363.25,369.85,374.11,376.35,383.29,381.50,384.85,389.53,404.44,407.61,395.57,380.29,385.56,382.56,372.01,370.15,364.40,368.20,372.14,373.19,369.68,340.74,372.77,373.76,369.79,366.57,361.83,386.46,381.84,379.97,370.92,372.20,374.87,379.46,376.32,364.68,369.96,363.15,364.91,369.72,368.98,367.43,362.12,362.60,356.30,354.19,357.92,352.59,371.34,368.45,368.31,371.50,337.05,330.92
2023-11-26 22:00:05.887000,L8,186.27,196.88,194.58,189.33,200.06,185.89,175.71,192.63,369.76,354.75,351.29,354.05,358.86,360.21,357.90,346.94,347.43,346.89,347.41,346.04,345.26,356.00,358.44,349.29,335.92,347.28,339.77,334.49,347.67,330.66,339.38,328.50,328.54,333.19,336.55,335.50,335.34,333.89,338.00,359.75,335.74,339.57,339.28,346.34,356.12,348.78,349.46,355.53,362.10,368.10,364.19,370.13,363.20,366.16,360.01,362.58,368.07,367.42,379.85,361.49,382.19,368.31,358.24,343.49,338.09,328.26,350.16,345.37,348.08,348.14,356.65,361.42,358.84,353.86,363.59,358.82,355.42,345.11,353.16,350.05,359.11,357.74,354.89,352.49,350.62,347.28,344.54,336.32,340.97,343.57,342.79,334.49,335.14,336.85,337.99,342.82,345.10,352.93,355.74,357.47,360.27,363.73,366.08,370.70,368.76,375.06,363.59,362.08,362.81,359.85,358.15,350.74,350.99,344.62,345.85,339.35,344.53,349.54,354.04,353.87,349.22,354.57,357.68,348.22,351.15,351.96,348.12,351.30,360.50,347.66,348.58,340.27,347.03,347.00,346.54,348.82,340.60,337.60,334.87,352.55,345.39,363.73,367.62,348.35,346.05,355.63,353.40,347.77,347.11,332.14
2023-12-20 22:00:11.701000,L9,195.22,203.70,205.62,196.32,212.06,194.27,185.18,199.60,316.33,311.89,313.61,316.79,314.00,316.90,317.17,319.49,316.61,311.78,311.60,310.48,313.22,315.17,313.34,309.23,312.73,312.60,306.11,307.00,305.27,306.70,304.94,304.32,307.99,308.06,308.19,306.84,307.16,316.75,317.73,312.65,314.34,316.20,318.88,320.38,317.64,320.59,322.48,324.54,354.13,526.90,416.74,443.18,334.63,338.43,329.57,337.45,357.24,353.36,360.45,355.86,341.41,333.44,330.66,325.59,318.11,310.65,352.14,352.72,332.41,364.61,350.93,317.12,318.12,319.03,317.69,313.67,314.63,313.86,312.65,315.66,312.56,312.03,304.81,307.99,310.23,313.23,308.59,309.62,312.00,311.56,309.70,303.38,303.67,304.59,305.08,313.87,318.01,323.62,320.13,321.44,324.60,350.79,327.30,329.21,359.72,334.47,329.81,330.01,332.64,333.34,329.62,328.95,325.07,319.45,327.04,328.34,318.43,309.79,314.54,316.90,322.32,325.27,323.22,322.46,321.31,329.18,334.53,332.81,331.52,330.22,327.86,318.65,319.19,321.02,324.80,328.81,324.76,322.12,318.23,315.53,320.46,327.89,323.96,323.97,321.96,324.31,207.71,312.43,306.75,
2024-01-05 22:00:04.390000,L9,196.68,203.16,207.61,202.96,211.58,196.07,188.33,200.03,312.02,313.31,312.15,318.06,314.06,317.47,318.33,319.93,314.99,311.54,309.57,306.69,308.11,304.02,305.57,303.65,304.68,303.84,300.45,302.60,303.45,303.16,301.51,303.30,302.32,302.92,297.17,297.72,300.65,304.26,308.09,301.20,303.49,302.68,305.55,304.16,303.65,303.34,308.24,309.60,314.30,311.83,316.45,308.31,308.69,310.81,309.84,314.64,318.64,330.15,332.44,330.29,328.20,320.98,316.02,312.50,305.72,303.68,298.91,300.09,304.52,306.33,309.12,307.38,312.48,311.98,305.41,305.30,306.58,306.46,308.98,311.75,307.75,307.44,297.18,303.64,306.39,309.74,306.20,304.98,308.82,307.91,308.66,302.52,297.26,298.73,301.97,308.39,310.47,313.26,310.62,312.78,317.85,326.51,320.66,323.94,329.68,324.17,324.40,325.16,324.30,401.25,445.20,451.01,420.36,192.95,,,,384.06,497.24,,,,,,,,,272.24,326.56,325.77,160.92,326.69,310.62,230.78,,,,,,,,,,,,,,,229.78,512.11
