dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0162,nzd0546-0186,nzd0546-0187,nzd0546-0160,nzd0546-0161,nzd0546-0114,nzd0546-0115,nzd0546-0113
2013-11-03 22:22:32.045000,L8,217.00,429.05,473.31,473.45,466.18,460.15,442.55,429.29,435.60,435.99,425.48,406.34,397.95,373.69,381.75,398.35,406.37,430.94,458.16,468.39,510.63,490.43,291.83,484.58,479.07,412.21,398.00,401.49,384.28,373.41,359.84,350.88,338.96,322.58,310.29,305.25,302.10,308.10,318.01,331.49,368.15,419.88,455.57,484.89,193.73,253.36,301.16,337.44,348.41,335.61,301.76,260.11,211.49,448.48,256.08,,,,,,,,,,,,,,,,,,,,,,,,,,508.23,497.00,480.23,482.53,502.24,508.40,505.65,496.98,484.75,473.98,249.04,243.53,517.92,477.62,438.15,391.58,335.40,344.84,335.02,308.78,317.58,304.55,305.23,308.79,327.38,304.18,229.90,190.92,152.89,153.50,,,,475.09,305.08,249.73,,,,257.44,226.65,316.45,308.67,332.33,328.36,430.78,435.39,447.40,182.34,207.86,233.65,248.00,256.65,279.67,287.10,321.38,354.83,392.34,405.16,404.10,191.46,207.01,227.02,233.71,250.83,261.74,268.54,261.87,272.96,278.28,306.03,316.97,315.94,393.11,,,,,,,,,,,,,,,482.10,471.82,488.82,425.28,408.71,387.17,355.40,342.01,255.32,500.95,520.33,148.89,,,,,,,,,251.41,,,243.88,258.70,,,
2013-11-03 22:22:56.012000,L8,287.26,449.06,,,517.62,486.76,482.82,442.35,447.54,448.47,444.23,419.90,408.54,390.00,388.38,404.49,413.27,440.01,466.08,478.86,,,278.93,243.69,219.34,182.81,179.91,184.08,195.01,202.37,216.03,210.36,189.75,169.19,160.23,158.04,165.14,173.72,195.80,215.63,239.92,259.60,283.61,315.81,348.19,379.66,408.81,442.52,470.50,483.54,482.52,480.73,468.01,440.31,224.87,,,,,,,,,,,,,,,,,,,,,,,250.00,240.34,490.63,500.66,447.68,472.50,478.65,472.43,502.77,494.10,468.46,479.06,430.44,232.43,219.64,175.26,485.77,443.90,400.42,359.58,356.27,358.98,338.34,334.18,324.90,311.31,317.93,336.08,347.14,244.75,215.34,180.90,164.07,136.37,,,488.90,434.40,272.46,,,248.37,274.10,286.17,,,,,,,,341.46,281.67,414.61,395.52,370.08,404.56,451.54,510.87,368.29,402.73,415.89,420.72,173.22,195.14,218.12,218.46,238.24,250.34,255.81,245.53,260.44,266.36,295.72,304.76,301.75,384.18,,,,,,,,,,,,,246.20,260.69,424.22,409.90,383.63,402.87,350.04,325.54,309.00,305.23,246.93,,,,,,,,,,,,222.97,,,211.87,217.52,,,
2013-11-26 22:28:34.840000,L8,,148.61,181.11,190.16,187.79,210.84,181.66,225.20,230.79,231.96,263.07,244.45,276.35,285.25,294.83,300.19,334.22,372.32,432.60,464.58,475.47,502.97,502.57,492.73,487.14,483.98,488.49,493.38,503.78,491.26,466.95,443.51,431.39,423.91,426.57,435.11,444.05,466.64,482.36,498.78,175.64,281.92,195.83,281.98,349.50,321.23,319.66,353.51,461.08,384.69,318.68,263.03,246.11,250.15,,,,,144.28,426.92,,,,,,,,,421.30,318.45,326.06,238.03,,,,,,513.97,399.60,409.68,383.01,371.21,381.55,368.48,392.16,366.07,359.01,339.79,266.33,279.75,461.09,450.61,451.61,450.71,446.57,136.32,442.28,435.73,429.57,423.75,415.78,407.24,416.11,400.59,396.77,389.40,374.30,281.56,319.52,164.89,268.75,,,307.68,322.19,310.14,267.31,310.19,302.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.29,234.67,215.22,178.57,159.85,143.69,,,,,,,,,,,,385.35,360.57,194.11,,,,,,369.33,423.97,
2013-12-28 22:28:23.669000,L8,299.98,171.29,183.84,212.42,195.14,226.94,193.01,238.96,244.40,243.13,270.09,259.75,285.70,294.15,303.17,311.58,344.66,388.00,447.27,474.50,488.75,515.53,,502.46,492.44,494.32,497.30,500.33,505.96,498.06,467.14,444.33,433.27,426.26,427.72,434.35,445.97,470.05,483.14,501.42,162.02,280.69,339.70,381.47,435.21,475.99,503.65,502.18,460.61,384.74,318.05,256.78,241.08,247.05,,,,,,,,,,,,,,,,,,,,,,,,509.67,430.37,420.40,397.36,378.17,391.01,405.05,399.52,388.23,370.82,353.28,351.53,348.06,468.96,461.81,461.81,457.29,150.09,448.71,448.76,445.45,442.63,433.48,420.41,411.24,408.78,399.23,400.75,398.79,395.19,377.86,363.86,367.44,363.57,354.91,349.30,336.15,331.96,326.98,318.96,317.48,313.90,307.64,298.79,,,,,,,,,,,,,,,,,,,156.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.54,284.58,241.65,334.04,358.19,355.00,505.82,498.51,490.66,,,,,,,,,,,,472.41,259.48,337.51,477.43,476.76,,,
2014-03-11 22:21:19.920000,L8,243.55,435.72,471.55,470.90,471.49,460.01,447.19,438.59,445.76,444.75,437.17,421.22,411.95,387.52,389.30,404.04,418.73,440.63,463.91,477.49,516.14,498.07,275.95,503.31,490.52,415.02,398.82,406.43,386.39,374.78,361.29,355.53,345.49,327.69,314.90,309.15,301.40,308.20,317.92,333.12,371.05,420.06,452.56,487.52,363.18,390.23,422.62,455.61,484.70,499.77,496.23,492.47,480.79,456.43,271.67,,,,,,,,,,,,,,,,,,,,,,,,,492.29,479.31,453.84,471.19,472.73,504.38,506.40,486.41,442.81,432.70,435.61,227.92,223.96,183.06,485.84,450.31,413.58,365.16,353.27,362.54,336.73,332.42,320.83,308.17,310.82,326.86,336.59,256.77,215.72,177.38,158.55,,,,481.07,426.48,243.15,,,195.73,299.78,252.09,406.22,268.08,275.42,289.58,299.80,245.63,169.81,201.24,219.45,240.16,249.79,258.66,278.95,296.46,324.64,358.33,394.49,410.36,413.96,171.48,192.64,221.11,219.90,241.75,249.56,253.37,240.80,257.82,266.36,300.32,311.77,310.15,403.01,,,,,,,,,,,,,,,432.27,424.76,388.48,371.82,354.46,337.73,316.92,308.03,254.62,511.86,,,,,,,,,,,231.69,,,219.88,230.45,,,
2014-04-12 22:20:49.109000,L8,,437.78,471.51,466.95,470.89,455.71,442.14,436.84,445.95,442.42,436.60,411.80,406.25,371.91,384.38,399.10,412.87,436.62,460.61,470.58,506.26,494.73,278.81,488.56,469.77,414.12,398.83,405.31,385.80,374.68,363.04,352.80,340.80,325.12,313.29,308.19,303.43,310.18,318.97,338.71,375.27,420.58,452.59,488.12,192.96,178.86,230.52,284.62,304.96,303.58,264.25,203.21,203.33,454.75,263.56,,,,,,,,,,,,,,,,,,,,,,,,,494.57,483.57,453.48,473.22,469.21,498.07,465.85,465.10,449.73,443.68,435.77,233.94,227.13,186.54,482.12,447.37,406.20,364.63,349.40,355.90,330.33,329.49,312.92,307.06,308.89,326.68,333.91,252.94,214.99,175.93,156.61,,,,,,,,,,,,401.46,266.62,273.12,287.17,296.19,238.01,173.04,199.68,215.54,236.79,247.58,255.12,274.15,290.60,322.31,357.41,394.15,406.60,412.69,175.80,196.81,220.17,221.44,237.43,249.22,257.40,250.62,264.81,272.93,299.92,312.04,310.84,399.03,,,,,,,,,,,,,,,424.42,456.16,406.36,416.07,359.09,350.91,329.02,320.20,258.94,504.88,521.76,,,,,,,,,,240.52,,,226.67,243.95,,,
2014-05-05 22:26:35.984000,L8,301.40,171.57,191.29,203.99,203.93,223.52,205.64,239.89,248.75,247.97,269.53,258.86,280.60,287.72,297.92,303.96,336.02,377.71,440.11,469.74,479.79,506.85,515.06,498.01,485.40,488.32,493.00,496.22,504.85,495.97,465.97,441.31,428.71,422.79,422.57,432.28,442.13,465.03,480.79,497.06,290.18,368.15,418.33,463.26,507.99,469.70,498.34,496.08,509.38,465.14,408.06,328.69,272.00,460.21,,,,,,,,,,,,,,,,,,,,,,,,440.01,404.20,392.01,360.26,362.39,364.99,383.22,349.43,343.22,330.63,316.78,296.91,281.21,470.93,464.67,464.12,459.87,455.71,453.07,450.83,446.26,443.92,435.56,425.44,417.27,420.19,411.51,404.49,400.66,397.24,379.20,366.61,367.85,365.92,357.20,352.00,335.84,332.11,328.48,320.19,319.27,314.64,309.71,299.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.33,,,,,,,,,,,,,,,256.06,240.69,227.81,190.42,167.52,148.75,508.32,501.95,493.39,,,,,,,,,,,,428.93,,340.91,486.79,482.90,,,
2014-07-17 22:20:39.943000,L8,315.28,,,,,,,,,,,,,,,,,,,,,,183.58,,,,,,,,501.23,510.63,444.80,430.97,426.60,338.87,386.02,389.65,466.95,471.81,464.28,521.42,482.87,178.81,229.97,291.51,195.69,253.39,274.09,260.61,192.41,286.44,233.22,170.87,,,,402.21,324.16,243.90,243.11,480.45,394.37,389.69,380.77,374.93,366.57,397.80,,,,,,,,,,,493.87,469.67,433.51,420.81,418.62,438.73,444.43,455.03,445.74,440.85,428.80,420.10,,,,503.78,480.32,447.08,387.01,370.49,383.58,362.53,360.74,346.34,327.26,334.67,402.80,372.47,298.20,280.75,309.05,386.63,335.48,494.32,338.18,518.64,465.46,413.81,371.17,,313.71,327.91,310.48,,426.46,410.57,,,,,,,,,,,,,,,,,,,180.55,198.60,201.05,190.45,176.78,179.65,195.99,209.68,204.62,190.75,204.17,355.33,,,,,,,444.84,,,,,,,,377.54,326.29,275.02,327.00,328.93,300.02,278.49,272.66,188.75,,,,287.19,347.26,,,,,,,,,,168.85,195.46,352.50,490.32,360.30
2014-07-17 22:21:03.910000,L8,323.57,,,,,,,,,,,,,,,,,,,,,,183.45,,,,,,,,502.69,400.23,448.20,437.80,430.49,341.09,391.42,145.25,169.96,200.95,227.75,246.88,272.89,305.75,335.72,366.70,394.78,434.40,452.67,467.22,466.71,452.03,445.62,417.32,,,503.98,403.18,325.54,244.46,245.01,405.23,397.43,391.19,382.85,376.23,369.39,400.48,,,258.38,,,,,,,496.50,496.94,450.01,432.50,421.49,422.00,437.33,445.06,456.27,447.04,443.89,431.04,422.71,,,,511.07,484.12,450.04,389.21,373.20,385.80,364.66,364.97,348.87,329.49,337.84,406.12,377.99,305.38,286.25,312.54,390.71,341.97,498.22,,523.80,468.74,420.02,380.58,,324.24,332.61,314.81,,424.49,,,,,,,,,,,,,,,,,,,,164.19,199.68,201.73,190.61,175.50,177.33,192.44,208.71,200.96,189.98,202.73,355.84,,,,,,,413.07,,,,,,,,379.79,327.87,274.82,326.17,330.48,300.31,208.61,189.31,157.55,,,,327.57,351.72,451.05,,,,,,,,,167.72,164.65,352.87,348.77,361.30
2014-08-02 22:20:46.799000,L8,314.58,443.49,479.53,473.83,472.01,477.66,446.94,445.62,450.79,448.83,445.85,416.27,408.37,381.95,391.87,406.84,419.32,440.96,466.08,479.90,509.20,502.31,255.91,508.73,500.06,496.90,486.18,465.94,400.00,386.23,375.78,361.71,362.69,343.13,328.86,321.50,313.69,320.84,336.30,355.64,388.49,433.70,466.30,508.85,216.02,272.67,201.92,253.99,282.02,278.55,231.30,164.50,226.02,159.18,187.81,,,,,,,,,,,,,,,,,,,,,,,,330.00,433.45,,,,487.12,500.28,482.07,463.08,451.42,462.64,427.72,220.53,220.87,180.38,486.23,440.66,415.80,355.80,354.78,365.01,343.27,334.40,318.36,310.16,315.11,339.46,344.44,257.95,210.68,175.23,139.14,137.79,514.04,484.47,,,,,216.36,303.86,514.45,316.51,415.44,273.94,280.06,292.16,299.53,269.68,187.05,206.46,223.86,350.85,,,383.11,460.36,464.25,522.74,403.42,415.15,416.63,157.48,186.77,211.17,210.51,226.62,238.13,242.02,223.79,245.00,256.13,284.47,293.61,288.99,368.88,,,,,,,,,,,,,,,408.28,421.77,421.62,368.76,356.85,335.56,323.25,335.34,315.35,514.55,,,,,,,,,,,223.91,,,154.50,198.98,,,
2014-08-02 22:21:10.767000,L8,238.39,442.00,477.54,471.90,471.25,465.63,445.84,444.83,450.19,444.21,426.63,412.34,406.66,378.84,391.79,406.75,419.63,440.79,465.56,479.04,505.33,502.24,261.42,507.87,500.79,459.46,466.17,498.80,399.94,385.96,375.41,361.35,363.16,343.27,328.50,321.67,313.37,320.49,336.36,354.34,388.64,433.49,466.98,508.29,216.81,273.55,206.67,258.52,287.33,284.10,237.97,170.83,227.05,159.08,197.83,,,,,,,,,,,,,,,,,,,,,,,,326.30,418.49,,,,,511.01,495.42,468.14,455.67,489.74,434.83,224.79,226.75,184.20,486.02,438.10,415.39,354.87,354.56,364.58,343.37,333.84,318.90,310.26,315.84,338.28,343.29,258.34,210.18,174.92,136.71,,257.21,324.30,,,,,,,203.85,236.96,413.46,273.54,280.53,293.45,302.29,258.37,184.94,205.77,223.97,383.61,334.59,,459.89,303.22,333.69,371.61,403.07,414.68,411.56,162.09,189.92,216.65,214.64,231.00,242.00,247.98,231.03,248.89,259.89,289.97,299.13,295.53,374.26,,,,,,,,,,,,,,,419.32,426.81,438.06,378.86,361.78,345.59,331.32,355.65,353.25,514.75,,,,,,,,,,,233.33,,,363.59,206.04,,,
2014-08-18 22:20:51.886000,L8,331.25,,,,,,,,,,,,,,,,,,,,,,180.04,174.07,167.76,154.91,,,,,500.66,509.90,433.42,427.08,348.12,338.51,377.67,385.50,366.35,470.31,464.30,477.62,490.47,171.54,224.89,286.64,325.36,359.67,369.26,359.94,325.29,284.20,234.60,169.39,,,,409.70,424.80,349.69,316.00,443.15,427.47,402.66,483.55,388.41,384.62,503.36,314.05,507.19,389.11,,,,,,,,500.74,473.81,449.73,431.96,446.97,449.30,445.59,452.80,443.64,441.87,430.31,420.13,,,,494.74,466.39,422.42,384.17,372.05,381.41,363.73,360.48,341.97,322.49,331.34,355.86,370.23,271.82,235.64,200.76,216.34,325.44,331.44,492.55,,,,,,330.06,326.08,326.14,,,,,,,,,,,,,,,,,,,,,,189.31,198.67,207.56,201.65,187.86,186.15,205.74,216.35,224.43,192.02,201.71,345.39,,,,,,,413.02,,,,,,336.42,341.86,389.68,383.87,279.91,348.44,329.48,305.66,288.80,271.36,202.73,,,,491.70,215.12,515.38,,,,,,201.31,,,170.06,204.02,358.83,361.11,374.98
2014-08-18 22:21:15.849000,L8,332.66,,,,,,,,,,,,,,,,,,,,,,181.27,176.12,168.50,156.04,,,,,501.46,512.18,435.43,428.99,350.34,339.38,378.32,386.54,464.46,470.92,463.67,478.48,492.69,301.17,332.98,363.32,392.38,427.65,447.46,459.65,463.10,451.90,440.81,407.34,,,,410.73,350.95,252.60,317.96,445.40,429.68,442.37,484.32,389.71,385.80,346.99,314.12,507.82,390.22,,,,,,,,502.00,475.14,455.69,433.08,448.54,450.24,446.41,454.80,445.80,443.30,431.69,422.27,,,,495.10,467.81,423.32,385.14,373.96,382.46,364.75,361.97,343.00,323.97,332.60,402.44,371.35,273.95,236.71,201.53,219.40,325.10,332.89,494.38,,,,,360.55,331.64,327.49,326.99,,,,,,,,,,,,,,,,,,,,,,196.64,199.74,208.60,202.50,190.88,187.43,206.97,218.81,227.00,193.18,202.17,345.88,,,,,,,,,,,,,338.88,342.88,390.65,356.08,282.86,349.11,331.76,306.25,290.10,272.26,204.18,,,,494.92,216.39,516.11,,,,,,,,,171.38,205.78,364.81,363.10,377.21
2014-09-19 22:20:54.477000,L8,331.44,,,,,,,,,,,,467.15,484.85,454.17,482.41,457.45,,,,,,242.81,184.56,166.88,151.57,458.45,523.06,404.90,389.66,384.67,373.83,368.62,347.26,334.25,328.25,330.93,336.90,348.05,370.41,397.14,454.60,477.42,166.26,220.25,281.44,320.35,354.77,360.72,350.82,316.40,273.65,219.33,154.78,,,,,,,,,413.52,403.03,494.55,448.53,,,,,,,,,,,,,505.23,481.69,456.23,432.28,459.06,452.20,445.99,454.00,441.71,438.55,427.68,419.88,,,,492.92,455.90,423.30,385.86,377.20,381.75,364.77,365.03,344.72,323.71,334.24,399.06,372.73,268.27,278.91,300.00,218.23,320.88,371.10,372.37,,,,,363.45,353.42,330.38,327.35,,,,,,,,,364.91,258.14,,,384.85,414.30,456.72,457.71,493.69,459.38,465.14,140.92,167.18,202.63,205.92,224.90,235.33,239.10,203.57,243.42,255.26,270.02,276.16,275.48,365.93,,,,,,,,,,,,,,,405.23,198.50,189.79,210.16,199.90,193.03,152.65,268.17,213.58,,,,,,,,,,,,,,,168.50,209.89,,,
2014-09-19 22:21:18.444000,L8,329.14,,,,,,,,,,,,470.76,428.69,483.19,492.28,430.23,,,,,,245.64,202.55,168.98,154.74,494.58,510.72,146.46,155.95,206.95,180.01,164.61,156.84,146.58,147.19,152.29,162.58,181.62,210.20,235.62,255.87,280.61,312.18,347.57,374.99,406.92,437.56,465.48,474.53,477.66,474.41,459.31,428.99,,,,,,,,,,,,,,,,,,,,,,,,,507.09,482.98,459.12,434.26,460.38,453.84,446.67,455.04,442.69,439.33,428.45,420.96,,,,492.39,454.59,421.70,384.25,375.14,380.26,363.07,362.87,342.55,322.11,332.61,359.68,366.32,265.99,233.93,197.93,215.17,197.23,331.84,486.50,,,,,360.02,346.48,327.94,325.96,467.94,430.71,374.44,505.38,,,392.80,422.85,229.80,386.59,,,389.52,419.01,461.55,463.32,500.24,490.55,469.97,146.61,171.36,206.32,207.82,227.18,236.73,242.13,207.65,244.52,256.10,281.30,278.59,277.39,367.37,,,,,,,,,,,,,,,407.21,203.00,190.80,214.19,207.72,194.99,157.47,123.26,216.82,,,,,,,,,,,,206.28,,,170.43,211.51,,,
2014-10-12 22:27:11.441000,L8,299.70,174.55,187.81,204.74,204.02,222.70,205.09,235.82,243.24,249.85,269.26,258.51,282.46,292.67,313.87,329.85,368.39,404.05,452.22,472.65,494.32,522.46,515.46,494.57,493.66,494.98,499.78,502.40,505.40,492.38,468.45,443.03,432.03,427.83,428.38,434.24,444.70,468.72,483.56,502.66,164.98,274.96,336.78,378.25,433.55,475.28,504.13,500.94,454.60,382.78,314.11,255.17,241.25,248.58,,,,,,,,,,,,,,,,,,,,,,,,442.99,429.06,414.87,386.32,379.67,383.24,396.04,390.54,385.06,366.32,349.63,319.73,301.90,471.54,465.72,465.24,459.92,456.49,450.83,451.17,446.64,444.41,436.84,428.38,417.84,421.87,415.24,407.38,401.33,398.32,379.24,365.32,370.16,364.22,358.31,353.35,337.07,329.63,327.68,317.03,317.70,313.06,307.93,298.55,,,,,,,,,,,,,,,,,,,162.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.44,244.08,251.96,210.54,181.53,156.57,,,,,,,,,,,,,,,475.00,275.18,143.84,,,,,
2014-11-06 22:21:01.126000,L8,314.59,420.28,468.96,467.93,462.17,452.97,440.26,427.36,435.28,435.91,434.72,407.47,399.31,375.94,382.36,399.65,409.71,436.86,460.82,474.84,511.93,494.50,288.30,486.62,480.18,412.53,398.37,401.84,385.00,374.26,359.73,348.97,337.49,320.49,306.52,302.73,302.22,309.26,315.95,331.31,367.79,425.35,456.25,483.50,517.05,385.21,414.45,451.78,476.57,491.13,487.95,485.18,473.02,447.54,245.20,,,,,,,,,,,,,,,,,,,,,,,,,506.84,496.72,483.62,472.97,474.93,492.46,495.07,487.65,479.44,463.84,445.42,221.89,227.55,187.75,485.69,441.35,396.75,366.35,354.84,358.89,342.66,329.28,316.25,305.00,313.24,344.54,342.58,248.76,207.09,165.80,159.85,,,,,,,,,277.86,304.85,308.96,397.66,264.76,271.56,282.84,296.73,243.01,174.64,199.61,213.97,233.65,244.36,252.68,275.47,291.46,318.54,352.42,390.67,403.62,393.88,186.89,204.16,227.87,232.34,250.20,260.45,267.06,257.74,269.97,277.52,304.71,314.47,311.28,390.88,,,,,,,,,,,,,,,437.65,430.14,397.23,398.18,374.23,352.74,329.82,311.36,259.47,503.40,524.28,144.86,,,,,,,,,230.90,,,218.52,222.55,,,
2014-12-15 22:27:04.889000,L8,297.82,169.87,183.18,194.48,191.95,223.53,187.75,234.20,237.81,244.14,269.71,257.13,285.38,291.25,302.83,308.41,343.59,385.83,445.89,472.80,487.07,512.24,519.41,500.39,493.24,493.46,502.42,501.03,510.04,500.59,473.71,447.52,438.14,434.10,432.00,438.99,449.60,474.72,487.77,507.06,295.93,362.72,413.99,458.40,501.16,482.24,511.88,506.49,482.53,390.11,393.27,312.08,,465.70,,,,,,,,,,,,,,,,,,,,,,,,438.04,430.51,412.04,384.23,378.62,380.62,389.66,381.24,374.05,354.30,335.17,315.18,298.45,468.06,461.22,462.18,457.01,453.58,450.00,448.16,444.55,440.89,431.80,422.64,414.94,416.47,408.29,401.88,396.71,393.37,375.51,360.02,366.88,362.95,355.83,347.38,335.46,328.55,325.46,316.12,315.09,311.80,306.36,296.41,,,,,,,,,,,,,,,,,,,157.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.04,444.24,479.31,,,,,,,,,,,,,,,,,,470.84,280.58,338.12,,,,,
2014-12-31 22:26:59.445000,L8,291.49,149.05,176.84,188.88,182.37,203.99,172.86,220.51,228.67,226.92,259.82,245.99,277.03,279.49,292.57,299.23,332.19,374.49,432.99,459.28,472.30,501.64,511.20,482.86,474.93,471.40,472.82,487.46,497.47,485.30,458.42,433.36,430.89,421.24,422.81,432.14,439.56,464.52,480.69,495.25,170.50,278.92,340.29,378.29,432.02,473.18,503.95,499.37,495.64,451.41,398.30,334.42,242.45,,,,,,,,,,,,,,,,,,,,,419.16,241.53,436.84,511.37,432.47,414.64,405.39,367.12,361.49,350.29,344.88,323.97,316.61,319.22,314.19,287.48,287.96,461.22,451.08,453.29,448.74,444.18,441.43,439.61,436.67,431.65,423.07,416.89,406.74,407.88,399.87,394.95,389.80,384.57,364.18,352.44,358.75,354.97,347.56,329.00,329.31,323.39,319.39,311.49,310.65,307.22,300.96,292.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.59,318.56,482.93,,,,,345.69,,,,433.40,,512.03,242.02,,,,,,,,,,,,,,,513.67,,517.72,,,451.08,272.53,330.01,,,,,
2015-01-16 22:26:59.157000,L8,299.69,167.48,183.87,210.71,194.56,226.00,189.03,238.96,245.52,251.42,270.09,259.38,285.30,289.54,301.33,308.55,342.40,384.36,441.74,472.11,484.54,511.95,,503.68,494.04,494.95,501.47,501.85,509.58,501.71,470.75,444.73,436.35,432.10,432.62,439.30,447.84,473.97,490.61,508.11,289.19,362.72,412.31,385.92,501.26,479.37,507.80,504.33,489.67,447.04,395.21,263.04,256.35,473.35,,,,,,,,,,,,,,,,,,,,,,,,438.83,426.95,412.17,383.01,378.49,388.05,412.04,390.76,378.81,356.67,335.87,314.82,297.82,468.02,459.72,461.08,455.44,451.75,447.34,446.11,442.41,440.30,431.32,422.38,415.00,416.44,409.21,403.29,397.76,393.89,375.60,360.06,365.55,363.64,355.58,347.99,336.00,330.06,326.38,318.29,317.26,313.30,307.50,298.77,,,,,,,,,,,,,,,,,,,150.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.51,244.44,238.94,203.04,171.44,154.51,,,,,,,,,,,,,,,471.38,274.38,338.30,,471.04,,,
2015-03-14 22:20:23.206000,L8,,405.66,408.93,406.72,412.01,407.60,403.29,412.43,410.19,408.68,390.84,378.40,362.00,330.10,347.39,360.92,378.14,395.83,417.44,432.49,450.21,462.26,294.49,269.76,243.35,214.85,206.76,209.49,217.90,227.06,237.28,237.99,210.50,195.43,184.62,187.07,191.04,205.63,214.61,247.76,263.28,289.58,315.41,344.28,171.06,236.98,275.13,318.84,332.97,510.45,511.81,503.87,518.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.33,473.75,240.26,241.09,210.26,137.42,345.43,382.29,337.86,343.05,338.99,312.93,317.29,299.02,279.98,290.32,306.87,315.03,223.15,179.07,149.75,128.14,,147.72,240.22,,,,,,,,,267.71,227.66,242.86,251.67,259.80,213.44,136.48,156.23,175.46,196.15,216.58,221.28,234.63,264.39,274.37,306.27,349.35,372.40,392.30,189.37,213.19,245.65,246.00,263.68,269.72,274.91,261.07,278.20,289.06,321.66,327.61,331.32,,,,,,,,,,,,,,,,473.02,454.32,420.65,423.52,403.83,358.48,336.62,323.63,270.67,471.75,489.96,148.43,,,,,,,,,244.44,459.60,,235.13,234.98,,,
