dates,satname,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0067,nzd0367-0068,nzd0367-0072,nzd0367-0073,nzd0367-0066,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058
2019-10-19 22:19:59.334000,L8,303.72,313.59,337.26,340.23,339.52,337.45,325.71,313.10,298.65,293.84,298.53,284.84,272.48,271.17,271.06,277.18,322.25,275.51,268.75,273.14,275.11,278.76,268.95,266.17,272.67,271.19,277.80,282.26,300.28,312.10,388.71,341.43,321.51,338.63,297.34,272.92,300.81,281.05,199.22,210.47,197.75,221.96,224.60,198.12,,,205.50,217.29,213.60,229.09,212.96,199.20,200.22,210.40,192.84,224.57,223.89,222.36,173.23,179.35,215.25,284.25,266.34,273.57,262.43,258.79,,,277.29,308.04,316.65,327.05,312.46,295.54,284.66,300.34,303.40,285.14,280.03,266.24,169.14,179.34
2019-10-28 22:13:48.433000,L8,,280.57,292.21,299.43,299.96,296.76,285.49,264.58,225.81,,,,,,,,,,,,,,,,,,168.16,241.11,248.13,255.95,263.22,262.33,292.00,277.35,233.43,236.90,205.74,,,,,,,,,,175.94,169.72,166.25,194.31,183.08,,,183.32,166.69,194.73,195.30,186.46,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22 22:19:51.609000,L8,301.69,307.95,328.87,333.56,334.12,329.66,317.50,305.03,291.75,286.03,291.82,273.23,260.18,260.41,262.63,266.84,275.33,259.66,264.35,264.23,260.93,268.19,260.67,258.72,267.95,266.08,267.77,277.24,287.81,302.11,293.23,291.50,308.15,301.26,301.50,259.97,284.60,272.37,195.15,205.16,188.81,215.54,219.21,,,,191.60,182.76,192.38,209.26,196.89,193.68,194.19,204.60,186.53,218.22,218.66,212.70,188.22,236.62,229.78,281.25,253.51,245.00,245.55,183.82,,,269.06,283.50,311.32,310.85,303.35,289.45,280.05,292.02,301.74,284.32,275.55,263.05,246.58,187.37
2020-01-16 22:13:34.872000,L8,308.03,314.90,335.36,336.71,339.88,332.17,327.34,311.00,298.26,290.89,295.11,282.11,264.25,266.15,266.79,275.34,278.04,264.50,268.02,269.74,271.60,274.89,264.36,260.56,271.86,271.45,275.23,283.38,293.15,308.01,302.25,299.81,366.23,382.49,369.12,268.26,302.99,285.73,199.99,213.23,197.51,220.97,221.85,215.92,,,199.08,190.75,201.28,207.39,206.10,203.71,203.79,209.13,183.60,227.72,224.98,217.49,195.95,249.82,237.87,285.92,274.75,241.91,259.04,240.05,210.69,,201.37,296.88,318.46,316.24,316.27,302.41,290.95,306.30,309.44,300.25,282.94,271.22,255.18,248.10
2020-01-23 22:19:43.708000,L8,299.75,305.67,328.76,331.96,334.57,329.25,318.73,304.20,294.42,283.67,290.55,274.77,259.54,260.65,263.19,267.84,275.52,258.53,263.61,267.95,253.64,262.72,249.90,253.66,260.96,259.15,261.04,269.35,284.87,293.75,281.04,196.07,187.29,,,,,,194.85,208.91,189.71,214.23,213.64,,,,,161.66,187.52,193.01,,201.53,195.51,186.78,178.38,217.22,216.45,202.54,233.13,229.62,177.78,,,,,,,,,251.39,300.58,266.39,267.52,252.93,282.79,309.70,265.71,282.64,276.63,164.62,,
2020-02-08 22:19:38.701000,L8,302.80,342.30,347.45,337.55,339.19,363.61,334.89,317.10,300.51,412.90,312.18,301.85,346.53,471.95,353.64,410.09,348.35,449.58,417.13,393.86,436.86,381.70,348.22,362.72,334.72,275.29,277.69,300.17,325.44,325.61,321.72,346.94,376.98,443.99,367.59,271.31,311.61,282.59,197.66,212.83,191.77,218.97,224.45,,,,197.16,183.06,193.85,197.62,194.89,207.28,199.55,198.49,178.55,218.46,215.97,203.14,192.95,243.44,234.15,280.68,274.15,276.78,285.03,284.68,217.04,209.22,300.08,289.61,322.20,302.40,312.42,296.71,289.99,296.93,305.72,287.13,281.03,269.89,253.34,190.28
2020-02-24 22:19:34.962000,L8,,,,,264.70,317.40,257.16,259.62,367.28,490.79,286.75,205.65,201.13,308.91,302.82,263.84,273.23,244.18,265.66,273.83,260.19,261.54,256.63,256.78,268.72,305.11,340.58,536.49,291.66,376.96,287.82,280.40,305.95,300.73,293.17,257.54,297.38,296.45,188.78,205.41,,,,,,,190.90,174.11,182.72,189.39,183.10,189.94,187.31,178.23,176.22,213.71,209.91,188.88,,227.53,227.19,294.53,229.19,231.03,229.86,212.73,246.52,219.65,187.01,253.62,311.84,223.45,270.06,289.22,278.19,272.55,262.47,277.01,271.03,166.78,,
2020-03-04 22:13:20.890000,L8,306.19,310.26,333.24,336.39,335.46,331.14,320.04,307.94,291.84,288.08,287.97,278.70,261.37,264.97,268.36,272.09,276.47,263.54,264.18,268.54,262.10,271.40,259.97,260.40,268.53,267.81,271.44,280.49,289.16,305.30,297.34,295.16,311.48,295.11,293.46,255.88,295.23,273.72,194.87,210.40,188.59,217.67,221.06,224.32,,,192.42,180.68,190.60,194.06,188.26,201.51,196.78,192.20,175.98,210.56,207.62,195.58,,221.52,190.62,281.11,247.67,232.87,212.06,232.03,242.93,234.26,268.60,270.11,312.12,221.85,270.19,289.02,277.42,276.10,261.99,276.38,268.60,166.52,167.71,163.36
2020-03-27 22:19:19.905000,L8,310.76,311.57,335.41,339.46,337.41,332.96,323.57,309.77,295.43,291.62,294.28,284.30,270.43,267.38,271.54,275.07,279.00,268.01,268.91,271.76,269.96,275.86,265.64,262.59,271.07,272.96,276.08,284.17,297.54,308.13,302.50,298.11,331.88,300.30,299.06,258.82,302.20,276.42,199.11,213.68,192.99,222.51,223.20,,,,195.17,185.07,196.27,197.74,195.82,205.32,203.04,197.26,178.79,220.43,214.67,201.90,158.28,232.68,229.03,283.76,256.10,237.77,245.92,221.00,178.78,,281.34,259.91,312.13,301.42,274.65,294.14,283.93,270.91,304.85,281.88,273.26,173.81,171.42,167.88
2020-04-28 22:19:04.733000,L8,276.63,317.47,340.66,344.75,342.64,339.79,330.86,317.11,302.01,299.30,301.42,292.71,276.65,277.22,277.38,280.69,287.58,284.60,277.12,283.31,281.44,280.56,271.14,271.35,274.09,278.97,282.42,288.95,303.31,317.16,310.54,305.13,346.65,356.08,368.08,273.30,309.86,282.31,207.76,222.65,199.73,229.45,234.94,,,,204.52,196.51,203.43,212.10,204.97,213.62,211.67,206.73,191.58,227.09,228.18,215.12,172.68,246.47,241.03,296.68,279.21,252.50,251.88,240.20,176.71,,288.93,305.25,221.85,320.37,322.21,308.35,296.61,316.58,313.27,295.11,284.55,275.26,176.60,183.01
2020-05-30 22:19:04.718000,L8,317.94,327.72,350.60,352.42,350.10,349.05,338.34,327.98,312.49,311.21,313.13,301.81,290.47,287.74,286.41,292.26,294.42,330.88,335.23,295.48,289.11,290.91,282.26,278.00,284.41,284.83,291.41,296.16,308.89,424.77,432.37,426.73,434.85,430.86,376.98,278.37,351.91,288.03,220.54,231.47,213.92,236.54,244.47,,,,216.24,207.67,214.81,221.33,215.41,222.39,222.09,214.55,194.98,238.65,241.03,225.65,179.14,257.82,243.77,341.10,321.09,268.31,262.71,269.89,187.11,209.32,215.57,222.46,226.99,327.54,329.92,320.62,307.20,328.34,325.69,320.83,306.21,286.97,267.48,189.87
2020-06-08 22:12:59.859000,L8,,291.53,305.01,313.25,319.08,267.66,259.07,223.89,188.11,,,,,,,,,,204.55,245.29,218.06,259.79,254.01,249.11,259.40,248.64,260.07,270.34,268.56,270.97,274.95,262.43,300.59,278.01,240.51,226.61,228.18,238.56,190.21,203.77,,,,,,,183.96,173.40,175.42,,175.10,193.52,188.32,,,,,,,,,175.05,161.26,,,,,,,,,,,,,,,,,,,
2020-07-01 22:19:22.742000,L8,312.48,326.38,348.21,349.84,348.68,340.86,333.70,323.08,309.95,306.86,307.67,298.51,287.76,283.51,285.52,289.70,290.93,283.89,281.80,288.71,287.56,289.18,278.84,274.65,282.35,285.13,286.20,294.91,307.84,321.12,317.37,315.67,349.60,362.92,374.10,273.14,319.98,286.13,217.95,229.76,212.18,234.30,239.15,248.87,,,212.79,202.56,210.13,213.04,209.90,220.53,219.22,209.25,194.27,235.99,232.80,219.64,189.93,251.47,241.57,345.38,284.37,254.23,254.12,246.35,180.90,,307.54,308.85,329.06,323.04,327.21,316.19,303.81,325.37,324.14,324.58,297.91,283.72,258.50,188.88
2020-07-17 22:19:28.765000,L8,309.06,325.20,344.30,345.33,343.76,339.38,328.97,319.36,304.15,301.40,302.90,294.24,275.84,277.98,281.08,287.21,287.98,280.10,278.53,284.75,279.80,282.18,275.01,273.14,279.69,282.21,285.26,292.33,305.31,317.71,313.30,312.33,325.69,350.97,345.25,275.56,309.83,282.36,214.59,228.02,205.16,231.72,239.23,251.16,,,208.84,196.56,207.57,215.37,207.89,217.68,216.97,210.25,192.46,231.05,231.34,221.71,179.26,217.11,183.42,298.05,278.70,254.46,252.89,252.25,177.51,,283.85,303.15,322.17,283.27,324.74,308.26,299.10,316.59,322.11,295.02,290.41,279.07,256.42,187.59
2020-07-26 22:13:20.488000,L8,340.57,419.88,433.01,436.60,449.74,453.36,441.71,416.12,316.78,314.29,319.57,302.32,299.92,293.02,291.00,336.55,333.74,323.63,322.55,324.36,317.28,329.70,342.24,314.61,345.77,360.09,369.05,382.86,352.70,413.65,324.48,414.82,419.82,426.96,415.89,299.60,352.72,344.54,229.48,235.57,218.01,239.20,198.08,252.20,,,279.90,276.46,275.65,282.22,246.65,229.11,229.58,281.28,196.84,245.34,256.59,278.01,181.68,272.43,245.31,344.98,325.61,320.12,329.46,312.57,185.09,169.25,315.37,338.52,372.60,341.44,335.29,326.86,337.42,359.31,328.04,340.63,324.28,295.28,277.28,275.27
2020-08-11 22:13:23.493000,L8,278.68,326.63,346.95,345.85,342.38,338.62,328.70,323.14,307.00,299.48,304.63,294.60,285.41,277.99,280.98,288.75,292.68,300.18,282.55,309.55,302.52,318.07,299.00,271.86,280.41,282.72,284.07,296.84,305.56,321.91,315.15,339.18,359.44,387.14,407.07,273.26,324.59,286.94,211.87,226.84,202.02,232.00,236.11,248.84,,,212.21,202.81,208.20,211.81,215.04,218.61,218.38,208.53,192.15,236.52,241.87,217.74,197.71,261.66,247.97,336.16,317.14,291.32,264.61,285.26,179.50,,230.48,313.47,351.37,323.57,326.53,316.40,303.65,336.54,322.66,326.89,316.00,286.32,272.64,186.61
2020-08-27 22:13:32.207000,L8,402.38,417.08,426.04,433.10,440.19,449.32,438.05,425.27,411.32,388.31,401.74,381.94,362.60,353.54,350.74,339.29,330.72,330.02,333.94,326.92,323.03,338.43,348.06,345.79,332.09,329.22,340.18,362.09,384.13,405.54,410.88,415.64,414.07,413.56,409.32,382.47,381.95,332.92,235.05,229.99,220.83,237.92,244.68,242.20,253.90,,275.02,266.42,272.97,265.04,279.41,229.40,226.48,274.80,244.78,244.10,259.96,266.11,184.86,274.97,200.66,336.21,330.19,323.80,323.22,317.02,272.30,280.59,324.54,366.09,383.15,352.17,335.51,326.84,361.08,338.17,367.88,335.55,319.97,300.04,286.59,268.50
2020-09-19 22:19:51.801000,L8,308.42,319.35,338.48,341.44,339.38,335.30,324.94,313.49,298.76,295.62,299.94,288.43,273.43,272.67,275.72,280.40,285.04,290.04,280.07,282.69,282.76,291.38,270.59,267.59,272.20,276.98,279.48,282.92,298.05,312.13,306.19,311.05,353.19,357.30,367.90,275.56,307.27,285.11,202.58,220.41,197.60,224.84,221.01,,,,201.95,193.01,206.53,220.41,208.86,210.31,207.17,213.79,195.86,228.52,231.38,224.83,178.51,244.76,236.15,292.94,276.51,281.57,262.61,258.32,166.40,,282.84,303.37,322.80,328.05,315.20,303.27,294.19,309.13,308.61,292.94,288.45,272.10,257.51,241.45
2020-10-14 22:13:44.927000,L8,304.18,314.48,334.29,339.90,338.30,333.87,324.14,310.56,297.59,291.84,296.82,284.00,269.52,266.90,271.64,278.75,280.59,273.10,267.88,273.01,277.52,280.83,266.80,261.27,270.87,272.09,273.89,283.02,295.14,310.65,301.08,300.30,350.25,351.44,331.37,274.62,298.98,278.11,198.59,215.08,191.95,164.70,220.63,,,,198.54,195.39,202.74,211.09,207.63,205.27,204.64,208.46,186.51,226.78,225.22,217.72,180.24,248.06,224.67,283.53,266.22,253.80,262.01,243.14,226.71,232.93,284.16,295.10,315.37,318.33,311.53,298.72,286.43,304.71,307.36,310.29,282.55,268.66,260.92,259.11
2020-10-21 22:19:55.676000,L8,305.85,312.72,335.15,339.97,339.12,335.30,323.13,311.05,298.50,293.78,297.45,284.87,267.73,267.54,272.87,277.09,280.49,269.08,270.96,273.87,275.83,278.85,266.69,263.11,270.40,271.96,273.91,280.73,292.59,308.67,302.68,299.63,342.28,346.65,362.95,279.60,303.09,276.58,199.43,214.05,194.22,219.65,221.79,241.32,,,198.06,194.36,201.37,215.22,206.04,205.78,202.75,211.41,189.16,226.90,227.87,220.45,180.17,250.89,228.91,283.82,268.51,265.22,266.64,246.90,,,284.81,299.67,317.58,322.88,312.67,298.86,287.61,305.82,307.42,308.79,287.12,270.44,263.72,239.22
2020-12-24 22:19:54.582000,L8,314.83,313.31,335.51,342.81,341.09,336.52,328.09,312.96,300.29,294.09,297.99,285.00,275.07,269.81,272.94,277.08,279.59,274.69,269.02,275.86,276.80,280.92,269.80,266.71,269.97,271.31,272.71,280.87,295.06,311.93,304.13,300.14,339.24,351.54,359.50,274.63,303.38,278.91,198.56,213.49,194.56,218.70,216.26,,,,204.27,197.15,204.01,219.05,214.67,209.75,203.97,219.24,190.39,229.99,232.06,226.31,184.34,255.76,243.95,292.75,274.53,270.39,270.25,221.85,,,282.58,302.11,209.72,324.87,311.34,296.57,287.51,305.13,198.38,310.32,289.20,273.83,209.13,264.53
2021-01-25 22:19:43.984000,L8,305.06,309.82,333.30,339.98,337.77,334.41,324.92,309.87,296.88,288.63,291.42,280.45,265.97,266.93,269.75,272.82,277.26,263.92,264.16,269.81,271.62,270.03,261.74,263.06,266.81,268.53,270.64,278.10,290.96,305.35,298.71,295.71,311.50,335.41,346.41,263.21,295.76,274.39,197.03,212.88,187.37,217.27,220.03,,,,198.45,183.37,195.03,207.63,196.78,204.55,202.54,211.21,182.40,224.90,220.60,215.99,189.27,248.39,235.36,283.56,265.18,247.50,265.62,246.29,,,276.53,293.20,314.97,314.89,309.47,294.23,282.20,299.84,304.41,284.02,279.91,267.97,258.81,249.54
2021-02-03 22:13:32.068000,L8,309.07,312.66,335.27,345.21,340.50,336.92,327.67,310.89,298.36,292.05,296.75,284.52,275.99,267.76,271.49,277.32,279.17,266.39,276.32,270.65,272.57,273.70,265.25,265.92,269.68,269.76,274.84,281.41,292.92,307.10,302.91,298.85,351.19,353.45,355.80,257.28,303.99,279.05,199.47,215.15,197.15,219.13,219.50,,,,200.18,196.45,198.55,210.94,200.26,205.04,205.13,214.32,183.22,230.05,225.00,219.65,191.67,251.94,242.11,284.15,259.31,242.73,268.67,245.67,166.82,,280.65,301.88,316.63,317.04,311.95,295.94,284.47,303.06,305.99,289.25,282.57,273.24,261.24,178.98
2021-02-10 22:19:41.369000,L8,317.63,312.26,337.47,343.60,342.92,340.14,333.83,315.95,301.30,296.20,298.09,287.28,281.26,273.33,274.71,280.37,280.74,272.90,270.52,278.04,281.23,281.49,268.90,268.44,271.09,275.82,276.79,282.94,299.42,312.48,307.13,301.73,349.86,359.96,357.83,263.83,310.51,283.45,200.95,208.72,195.09,244.91,,,,,316.98,276.41,287.80,333.70,234.85,249.42,210.38,,169.47,259.36,168.43,,168.13,246.90,231.69,280.75,242.16,225.82,205.72,184.45,,,,,,219.45,262.00,264.04,266.01,258.64,265.04,191.19,271.60,263.64,253.06,
2021-02-19 22:13:27.767000,L8,310.86,312.20,336.30,340.39,339.19,335.66,324.74,311.96,298.38,293.87,294.93,284.17,265.78,269.38,272.05,276.30,279.78,264.42,266.26,270.65,272.21,272.96,265.44,266.32,269.39,270.96,274.57,281.41,293.32,305.95,303.56,298.87,342.84,349.85,357.37,257.65,304.49,279.19,200.91,213.97,195.89,219.66,221.61,249.80,,,200.96,198.53,200.83,198.93,198.77,205.87,207.71,209.29,180.96,229.39,222.79,213.24,189.07,252.41,241.00,284.69,257.69,235.42,268.29,215.93,204.77,193.33,280.21,302.64,317.93,317.91,313.19,300.26,286.39,303.54,306.64,290.95,284.43,270.68,216.30,175.32
2021-03-23 22:13:13.154000,L8,306.57,314.16,337.38,342.74,340.58,336.03,326.90,313.72,301.72,295.07,296.98,286.65,272.94,272.81,275.03,280.14,281.08,266.49,269.67,276.42,276.84,277.25,270.44,267.26,271.37,279.24,280.00,283.94,294.33,308.81,308.09,300.38,343.76,352.91,362.76,265.66,307.48,283.81,202.23,220.79,195.51,222.84,227.48,254.86,256.40,,211.80,197.61,201.54,205.32,201.70,206.66,211.57,208.18,178.77,230.74,226.61,215.35,190.53,254.25,239.30,290.08,267.22,249.97,270.80,253.66,169.90,241.84,287.33,302.52,320.01,320.55,315.48,303.76,293.01,309.04,309.68,309.04,285.47,274.01,262.75,175.64
2021-05-17 22:19:12.497000,L8,,,278.14,330.76,331.01,326.64,315.46,285.43,,,,,,,,,,,241.26,254.78,241.09,251.81,247.67,254.16,,,,,,,,,,,,,,,197.52,216.83,,,,,,,193.87,182.40,187.14,191.70,187.82,200.84,197.65,192.94,171.72,185.38,203.76,195.94,,169.96,171.58,,,,,,,,,,,,,,,,,,,,,
2021-05-26 22:13:06.904000,L8,320.44,329.60,353.38,350.39,347.19,341.94,341.40,327.54,337.11,311.40,313.98,314.68,289.79,301.48,305.56,346.40,296.72,285.42,283.25,339.50,357.87,314.00,323.70,283.54,387.03,299.69,316.37,344.63,376.52,406.93,386.86,385.07,395.43,379.09,383.94,312.19,364.28,357.31,235.17,241.99,293.12,242.92,269.50,313.11,324.94,212.21,240.20,234.57,266.97,282.37,291.97,275.20,221.04,270.67,320.97,249.52,245.39,276.05,216.77,281.64,295.68,346.81,333.71,303.98,331.68,283.22,256.26,283.32,323.34,326.65,370.19,352.66,331.76,334.42,330.40,361.68,329.22,331.88,319.91,297.79,297.97,292.56
2021-06-02 22:19:21.079000,L8,406.03,420.12,374.07,418.95,392.78,378.32,377.48,429.13,345.21,334.21,324.31,310.78,306.30,301.82,351.59,353.72,349.77,334.80,334.18,318.16,305.83,334.54,340.60,327.26,323.31,324.57,301.69,363.75,381.48,395.10,393.48,388.21,389.58,411.55,419.25,395.80,360.57,352.40,241.06,272.66,286.86,292.60,243.77,267.38,,,285.70,276.87,292.70,286.93,287.98,240.46,250.90,279.15,264.41,264.56,270.94,277.69,227.50,288.89,283.05,340.89,333.96,328.98,331.68,320.61,235.72,233.35,229.94,213.75,226.32,366.41,343.71,339.68,330.96,349.46,334.33,334.71,331.86,307.56,303.93,295.61
2021-08-30 22:13:38.062000,L8,399.74,422.46,434.76,438.52,444.99,444.51,441.59,437.28,426.41,421.14,410.39,397.93,391.32,388.53,383.16,375.12,363.45,354.49,353.97,349.11,349.47,356.37,357.58,348.65,341.83,341.90,318.61,339.46,333.97,383.32,387.07,391.53,401.04,391.03,404.34,388.50,377.72,357.13,241.83,314.04,305.16,318.86,297.57,273.89,278.78,286.63,286.72,283.07,301.47,286.91,289.63,273.93,301.74,282.85,305.51,270.87,281.02,283.03,330.71,281.06,308.08,345.43,347.39,351.78,365.13,362.69,347.30,308.96,317.55,341.76,379.68,373.99,375.43,374.99,362.33,363.52,366.43,365.53,366.84,302.60,297.24,216.69
2021-09-06 22:19:50.994000,L8,305.39,312.88,341.59,333.32,417.67,409.55,335.57,330.01,412.78,422.24,414.19,401.25,291.93,379.73,356.90,377.82,294.90,291.95,276.73,303.76,375.20,301.32,361.40,252.50,309.89,285.05,302.04,377.39,519.65,,522.88,408.37,390.35,340.83,396.46,419.00,405.61,400.26,252.70,295.48,316.03,234.20,312.54,334.05,340.44,292.36,252.91,243.41,258.71,232.04,235.57,234.33,231.37,222.59,184.77,224.85,233.41,232.43,185.17,241.03,195.44,344.41,338.73,352.93,376.80,355.00,322.00,291.56,299.49,312.12,343.21,365.84,328.55,317.46,327.22,316.39,355.05,297.48,367.93,289.52,247.76,244.56
2021-10-01 22:13:46.563000,L8,,,159.51,200.05,340.42,326.47,300.78,,,,,,,,,,,,,,344.54,379.50,,,,,359.46,409.36,315.92,353.12,324.56,236.31,259.12,289.86,274.81,254.87,430.07,331.09,199.12,213.18,174.47,,,,,,198.98,198.22,199.47,208.13,210.47,203.83,204.44,207.91,186.64,227.36,227.24,216.98,201.45,250.63,241.19,322.91,272.88,263.40,270.53,261.64,166.93,,286.77,299.61,335.41,321.96,311.26,300.65,289.79,305.54,310.55,307.16,293.63,279.76,270.51,257.02
2021-11-02 22:13:50.004000,L8,310.20,314.60,337.12,344.89,342.31,339.43,327.96,314.54,302.70,294.80,296.97,283.82,272.31,269.41,272.51,279.23,281.18,266.76,268.18,274.03,275.08,275.45,316.38,268.74,271.81,273.80,277.05,282.86,296.56,310.83,309.39,335.72,353.11,359.11,365.64,280.22,345.85,323.29,201.25,217.76,195.38,221.13,216.49,,,,201.53,207.45,203.41,199.56,218.54,207.49,210.75,226.65,191.16,236.16,236.60,225.83,195.33,258.77,251.36,326.99,298.20,277.40,287.48,271.10,229.33,244.35,295.45,308.40,339.31,324.69,316.59,305.24,292.93,309.23,314.47,316.91,302.93,278.50,273.71,268.79
2021-11-06 22:14:23.901000,L9,305.75,313.65,336.10,343.71,341.73,337.16,327.44,313.77,300.81,292.97,296.24,283.00,270.88,266.62,271.07,278.33,280.22,265.32,269.32,271.02,272.93,273.88,317.20,267.41,270.55,270.99,273.81,282.09,295.44,308.27,307.50,344.02,354.34,357.61,364.35,261.23,342.31,321.99,200.14,215.42,197.74,219.97,221.29,257.61,269.93,276.81,201.21,208.23,203.27,197.69,218.68,204.82,207.64,229.35,186.90,235.26,234.59,225.74,220.42,256.21,247.75,328.97,290.97,278.63,287.98,271.58,225.31,255.84,291.94,309.84,339.82,324.22,316.45,303.32,289.83,306.60,314.18,317.44,295.73,277.44,266.75,264.54
2021-11-16 22:19:19.756000,L9,320.46,308.33,334.39,346.30,343.64,344.08,329.51,315.59,306.02,294.93,296.11,283.82,271.65,268.18,274.31,277.06,282.20,276.19,267.90,274.46,275.81,276.07,309.56,272.39,273.08,274.02,270.38,279.56,294.48,310.50,304.96,300.98,338.87,355.24,365.33,264.35,328.33,308.70,,,,,,,,,186.82,180.02,187.95,190.26,188.62,186.06,174.71,208.64,181.94,231.29,226.58,215.59,190.56,250.69,243.10,319.21,289.39,257.17,274.60,257.32,168.53,,286.91,301.12,334.29,322.27,304.47,303.74,281.74,305.77,310.13,310.90,291.25,204.79,265.71,253.25
2021-11-18 22:13:44.611000,L8,307.83,312.13,337.26,343.64,341.16,338.03,327.31,314.58,301.20,297.92,295.52,282.80,270.99,268.39,272.29,277.83,280.97,265.44,267.23,277.20,272.40,274.88,317.36,270.68,269.98,271.46,274.80,281.46,295.80,309.25,307.26,346.23,354.25,359.81,365.14,263.77,349.99,326.22,198.54,214.61,194.24,219.26,223.32,256.48,270.21,,200.49,207.98,203.12,203.28,219.80,204.17,207.29,227.78,185.01,234.76,233.02,225.31,199.27,254.86,245.65,326.64,279.98,276.95,285.90,275.55,238.54,260.36,292.07,310.85,345.85,325.13,315.87,303.26,291.24,309.19,312.51,316.95,297.18,277.77,264.82,259.00
2021-12-20 22:13:44.065000,L8,246.57,321.27,354.70,355.97,352.94,352.71,340.82,326.42,315.98,301.57,305.67,290.44,283.33,275.34,279.16,294.40,297.14,281.63,279.91,285.39,288.43,290.08,321.68,301.89,308.80,280.73,279.56,287.96,301.17,357.06,319.91,355.28,368.94,366.10,372.96,359.22,359.12,330.09,205.46,217.56,197.14,222.55,,,,,215.73,213.22,207.93,243.96,227.79,214.22,214.21,244.08,204.47,242.76,242.33,241.89,205.91,257.83,250.70,329.78,311.37,289.76,313.23,277.54,216.98,212.60,204.00,187.50,207.09,333.99,316.21,309.21,295.46,316.61,316.12,318.52,303.87,282.96,275.90,273.73
2022-01-04 22:19:51.928000,L9,305.16,309.24,335.47,343.14,341.38,337.45,325.69,312.06,299.27,291.78,293.73,282.04,270.92,267.79,271.51,277.73,280.18,262.91,267.77,273.95,274.55,274.78,306.84,271.74,269.85,271.20,273.41,280.17,293.96,310.11,308.18,299.19,349.59,355.99,364.07,275.38,335.25,315.89,198.79,212.97,189.47,214.82,,,,,203.02,218.79,201.58,208.13,215.59,208.33,206.15,227.64,186.39,179.62,182.16,263.39,189.78,248.74,199.01,322.74,298.14,273.36,276.79,265.09,172.17,,288.23,300.66,332.55,324.46,309.91,288.36,268.33,248.48,263.31,280.77,296.63,251.16,186.43,257.02
2022-01-12 22:19:49.339000,L8,309.24,312.58,335.73,344.71,342.21,337.50,327.71,313.97,299.79,291.79,295.01,284.14,272.67,267.03,271.41,278.19,279.78,265.11,267.46,272.06,274.23,274.66,310.55,269.66,269.16,269.61,270.22,281.01,294.18,309.50,308.10,298.38,351.87,359.88,366.91,261.22,343.41,320.25,199.00,214.21,190.07,218.10,218.91,,,,211.22,209.49,196.76,234.90,222.72,209.25,209.47,235.78,182.81,233.72,231.43,229.71,199.13,254.21,247.21,325.38,302.19,272.23,313.15,271.74,246.42,259.71,291.57,304.52,335.13,322.44,314.99,302.27,289.85,306.46,312.50,315.35,297.99,273.63,264.67,266.88
2022-01-13 22:13:38.580000,L9,305.57,312.41,336.92,342.72,341.85,335.85,328.02,312.77,299.76,290.68,292.03,282.61,269.45,267.03,270.09,277.54,279.43,262.46,266.43,272.10,273.68,273.53,315.26,263.26,269.76,270.69,271.08,281.59,294.48,308.67,309.43,298.73,357.83,360.84,366.44,280.81,348.69,319.10,199.94,213.67,196.07,218.44,220.59,254.61,,,211.50,212.19,200.50,236.50,223.31,205.29,208.53,233.31,182.70,234.01,230.37,233.82,225.77,254.31,246.23,326.14,285.69,276.45,314.08,271.92,244.94,258.93,291.39,308.85,334.25,321.48,313.62,302.41,288.84,304.92,310.50,315.90,295.02,273.73,263.86,249.92
2022-01-20 22:19:51.389000,L9,305.07,310.24,334.23,341.88,340.52,337.34,328.89,312.51,298.83,289.85,291.75,281.38,267.73,265.18,272.09,272.64,275.38,261.48,263.62,269.60,274.47,276.43,264.45,264.40,267.00,268.18,268.86,280.25,295.63,311.07,302.20,292.94,336.43,340.35,358.60,250.90,250.90,265.40,198.68,211.93,190.06,214.49,,,,,203.90,199.40,195.90,195.67,196.15,204.11,203.08,208.53,177.79,227.85,206.93,206.37,,203.88,193.68,267.59,228.12,231.58,208.32,,,,,,,,,,,,,,,,,
