dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0003,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0070,nzd0211-0071,nzd0211-0078,nzd0211-0033,nzd0211-0034,nzd0211-0035
2022-04-30 21:53:24.906000,L9,329.61,344.31,341.20,338.51,367.00,351.69,357.98,361.46,347.01,342.69,364.98,377.87,378.78,365.81,360.09,361.32,319.28,322.94,323.95,328.93,340.16,322.48,303.18,366.13,352.34,356.11,352.53,293.96,332.84,,,,,,,,,,,,,,,,,,,,,,,,,,358.55,356.44,367.99,363.48,366.44,362.82,380.00,379.54,384.10,375.75,376.39,376.50,383.59,385.26,389.01,384.10,382.29,375.67,379.53,345.60,337.81,279.78,,,
2022-05-16 21:53:14.305000,L9,341.32,375.28,366.19,344.92,350.12,343.88,345.73,349.34,350.15,350.85,349.89,366.20,365.96,363.62,354.96,351.34,331.62,330.00,328.71,329.66,345.56,328.52,346.59,349.76,349.86,354.66,355.36,354.73,347.26,327.57,310.41,295.63,286.94,287.42,250.78,244.49,233.02,237.71,240.07,244.68,253.65,250.15,330.51,243.17,275.30,272.15,291.65,293.36,298.65,333.24,343.65,349.46,351.57,348.92,350.50,352.11,354.48,356.96,359.38,359.00,363.68,360.60,364.53,366.88,368.81,373.24,370.55,374.52,383.28,381.18,375.26,368.06,366.24,348.92,344.78,296.78,,,231.58
2022-05-24 21:53:36.556000,L8,348.70,367.67,361.46,350.37,352.31,350.66,353.17,358.40,359.38,360.42,359.31,375.18,378.95,376.33,367.75,361.65,340.13,342.07,342.73,347.71,361.38,339.94,357.46,358.56,359.69,365.34,365.00,364.05,356.45,346.55,323.95,306.44,294.11,294.58,260.09,257.70,243.44,248.23,247.73,252.91,257.84,255.93,346.55,245.07,298.41,283.12,303.23,297.90,313.25,346.85,354.51,365.09,369.06,356.01,362.11,360.23,365.44,366.66,373.26,367.84,374.10,372.08,379.13,383.53,380.81,377.55,379.12,384.23,388.18,391.12,382.71,374.09,374.46,358.64,352.43,321.19,,,240.09
2022-06-25 21:53:54.601000,L8,305.21,311.55,317.64,317.25,304.70,315.55,321.77,317.00,328.31,322.82,311.02,348.12,348.16,342.86,338.06,333.74,300.94,312.50,268.66,313.07,314.79,311.22,318.93,314.57,320.97,326.88,339.01,340.74,330.67,312.18,295.30,281.71,272.26,247.31,,199.58,213.12,214.45,218.34,227.76,234.64,227.13,236.48,205.24,174.99,244.20,252.15,268.96,271.21,290.03,313.68,276.77,306.25,271.43,262.56,311.50,323.38,335.68,329.61,340.98,326.14,314.62,328.65,308.18,346.29,278.06,294.41,293.57,323.56,295.55,342.88,346.28,342.70,328.69,326.66,256.70,,,
2022-07-03 21:53:32.375000,L9,348.84,365.75,360.29,352.32,353.16,351.75,353.82,359.56,360.47,360.37,362.02,373.02,371.39,366.94,359.73,356.47,347.82,337.22,340.17,340.94,351.89,334.48,357.09,358.41,360.46,368.22,372.51,364.16,359.17,343.42,332.77,307.90,293.87,296.28,263.73,250.59,241.47,251.99,258.59,257.30,263.83,304.77,341.30,254.75,308.43,289.57,309.52,302.79,318.58,346.84,360.65,356.06,358.16,354.51,360.82,364.15,366.79,369.06,365.33,366.19,371.98,369.29,371.46,374.28,373.85,376.91,377.24,380.97,384.08,385.53,381.04,377.72,375.92,352.01,352.38,316.61,,168.88,250.29
2022-08-04 21:53:47.033000,L9,344.56,361.03,358.65,353.90,355.74,353.28,357.11,361.87,363.09,367.21,364.77,380.71,373.60,368.44,360.01,358.72,345.09,344.35,346.44,342.48,364.67,350.02,355.63,361.21,363.88,377.29,371.99,389.73,385.47,341.07,313.55,298.81,291.07,293.46,257.21,246.86,240.71,252.20,260.99,258.11,258.92,300.39,332.78,244.51,301.53,288.95,303.36,296.22,314.01,349.27,376.63,378.92,380.10,365.57,366.52,364.54,379.20,383.13,379.77,376.58,371.57,380.17,377.63,381.27,380.64,379.39,385.70,387.61,390.71,391.17,379.09,384.73,378.89,357.71,353.74,315.90,,,242.09
2022-08-12 21:54:11.286000,L8,437.03,425.51,416.04,405.02,396.45,392.01,395.11,394.01,403.15,408.54,401.67,384.74,382.59,379.53,368.54,364.10,356.83,359.44,357.81,346.83,368.12,353.39,405.08,403.49,405.84,406.17,400.79,402.93,396.41,396.94,402.37,393.65,380.52,309.30,262.84,260.01,245.77,251.85,251.63,256.87,262.31,261.65,346.42,245.89,300.03,287.23,405.96,405.71,385.67,388.69,384.12,397.62,416.61,378.57,376.83,379.67,382.70,386.52,391.12,382.03,383.74,376.99,386.41,386.01,391.30,391.83,394.58,400.76,394.76,399.26,396.71,386.25,384.87,363.27,368.15,340.31,399.89,226.78,236.77
2022-08-20 21:53:53.868000,L9,333.25,350.37,349.20,345.52,344.74,344.31,347.87,352.40,352.49,353.27,352.80,371.87,370.54,373.34,365.01,357.05,353.73,347.60,353.88,343.32,352.32,332.52,347.67,350.81,352.07,359.28,358.02,356.02,351.08,329.04,312.07,297.82,287.89,287.62,252.41,244.82,233.80,243.40,250.74,248.96,252.29,246.62,322.56,232.52,193.42,281.54,300.46,293.40,303.55,336.44,346.15,369.85,376.53,361.37,352.60,360.60,359.85,,,,,,,,,,386.31,368.23,375.73,391.10,392.28,381.58,370.93,364.76,357.35,309.05,,,
2022-08-28 21:54:12.589000,L8,338.89,357.38,356.40,350.29,350.44,346.19,352.39,353.16,355.99,355.77,356.02,,348.32,291.46,352.78,326.77,,,,,,,354.29,350.77,356.95,376.62,374.11,378.76,376.59,357.17,321.99,308.73,291.27,259.83,,,,,,,,,,,212.35,264.65,286.36,287.05,286.85,335.52,350.34,359.22,357.05,354.16,356.43,360.82,357.37,349.26,352.47,354.94,357.05,362.60,363.85,369.91,365.97,350.27,371.80,371.25,379.59,375.40,355.44,330.98,,236.50,,,,,
2022-09-05 21:53:54.124000,L9,366.04,378.18,373.85,365.45,363.92,389.79,382.96,389.72,366.90,368.14,367.60,381.33,387.60,372.24,370.16,367.13,361.64,352.76,344.48,337.41,364.09,343.01,368.69,365.31,368.59,373.92,370.52,389.90,369.89,369.39,330.85,312.52,300.36,302.55,260.81,249.18,249.40,249.00,262.97,260.48,264.72,306.61,336.07,315.81,192.78,272.60,394.11,388.61,382.76,360.12,366.79,368.72,361.89,366.28,368.16,382.89,387.36,383.54,372.76,373.56,378.78,387.32,389.02,383.93,380.05,380.52,391.35,389.08,398.22,402.95,401.62,394.56,381.60,361.58,364.42,328.48,,296.85,282.67
2022-10-23 21:54:07.910000,L9,340.23,356.97,350.10,345.15,344.82,342.22,344.57,349.72,352.12,352.35,352.14,364.51,368.62,369.23,366.11,351.05,337.19,342.43,338.63,343.90,349.40,333.45,352.37,351.93,351.08,355.99,355.87,354.60,348.70,327.16,324.44,295.03,291.64,287.02,247.35,240.87,227.85,233.56,236.06,244.49,244.81,246.11,322.52,232.55,198.46,264.14,296.77,296.57,305.27,341.91,348.63,350.99,349.76,349.85,351.95,356.15,354.78,357.25,356.66,357.02,366.01,378.31,367.42,374.32,369.21,371.55,377.35,391.03,389.01,385.03,381.46,376.83,378.81,353.26,351.60,314.02,,,
2022-11-24 21:54:07.607000,L9,343.66,361.05,355.92,349.12,349.66,348.05,350.43,353.40,356.13,355.44,353.60,,,,,,,,,,,,355.19,353.65,354.96,361.13,360.77,360.25,352.50,329.28,318.64,299.18,290.43,287.84,251.63,240.87,238.40,242.01,253.03,249.96,250.06,299.54,327.13,231.58,225.19,276.94,291.16,289.10,305.04,282.42,303.27,293.40,297.36,,357.74,364.99,375.16,425.59,370.11,216.70,358.85,362.34,364.28,370.87,367.53,497.52,519.93,480.99,303.79,,371.77,370.55,363.05,,,,,,
2022-12-02 21:54:14.237000,L8,,,,236.02,215.05,465.07,434.09,409.41,329.29,334.90,242.26,367.36,368.68,358.38,353.70,350.00,336.61,333.64,338.45,341.18,357.62,333.28,204.87,278.87,237.98,239.62,387.31,347.41,343.57,322.92,303.09,281.16,232.79,,,,,,,,,,,,,,,,,,,212.24,274.62,298.00,329.52,370.87,363.37,497.09,538.60,509.22,365.26,366.75,365.42,372.57,374.78,372.58,369.32,375.49,375.77,379.67,375.53,375.14,368.67,352.15,345.16,307.19,,,
2022-12-26 21:54:05.616000,L9,329.91,350.58,343.75,338.47,337.50,337.65,341.95,344.95,347.86,347.14,344.05,356.02,352.66,349.10,343.96,339.06,324.97,329.29,322.29,320.61,341.29,324.90,344.59,345.95,346.40,353.08,352.20,368.20,342.64,325.98,320.67,284.44,278.80,282.24,245.35,238.74,230.83,235.86,233.28,232.17,240.71,258.48,234.69,254.68,281.04,273.50,295.23,293.52,297.00,327.53,337.69,346.88,354.50,342.64,348.89,348.85,350.88,352.92,354.02,352.64,354.81,354.30,356.07,361.76,361.57,361.47,360.66,368.32,366.00,364.56,357.17,357.07,358.42,341.46,337.86,292.30,,,
2023-01-19 21:53:58.846000,L8,423.82,412.94,407.32,415.07,399.21,400.84,400.13,403.58,402.47,397.65,404.33,385.39,385.47,370.80,376.34,367.69,375.13,337.83,346.42,349.19,379.81,407.15,414.45,401.31,393.03,404.59,416.40,416.34,410.39,413.92,409.59,339.13,394.59,393.42,396.77,387.91,387.26,388.52,398.35,396.10,404.68,408.42,413.28,295.33,383.48,383.36,339.03,328.72,388.98,388.67,379.26,373.47,373.90,375.18,376.24,385.20,390.17,385.09,396.27,399.71,386.39,385.70,382.45,383.47,391.38,389.73,391.61,396.01,387.86,389.85,388.42,383.52,385.00,364.17,401.74,330.52,346.46,375.08,404.31
2023-02-20 21:53:49.750000,L8,,,541.72,476.46,474.92,438.70,465.71,469.40,471.05,,,,,,,479.74,,,,,,,509.40,,,,,529.54,523.05,470.79,450.17,449.99,441.25,447.07,423.92,482.66,471.22,439.49,439.79,444.32,449.61,445.27,450.42,445.79,459.50,447.27,442.87,427.27,432.27,420.27,428.09,413.47,402.64,399.37,411.24,413.82,429.21,429.03,429.60,443.95,476.84,440.51,424.42,423.15,421.32,408.86,422.20,426.97,430.13,527.73,537.79,,,416.41,,,445.55,445.21,461.51
2023-02-28 21:53:56.178000,L9,420.35,409.99,396.27,396.10,380.37,390.48,395.08,397.48,402.87,405.20,404.27,371.83,376.15,379.98,369.45,370.10,351.00,348.52,347.65,348.29,370.81,351.39,397.71,404.63,392.88,391.73,425.05,446.17,518.10,497.76,368.30,380.58,370.48,373.05,377.37,384.59,396.33,388.98,389.42,359.64,248.96,378.62,405.19,389.30,409.68,409.32,390.77,389.45,386.68,389.11,371.06,373.12,368.00,389.13,381.50,380.48,385.56,377.09,369.77,379.04,383.83,382.97,382.18,376.71,382.98,380.33,380.15,388.50,392.13,387.27,381.01,381.82,380.83,352.02,357.07,340.75,398.46,,
2023-03-08 21:53:38.861000,L8,418.26,393.56,394.11,389.91,380.31,373.08,379.94,376.31,393.37,390.69,391.22,372.51,374.23,365.83,370.55,364.46,337.72,339.27,346.11,340.34,376.52,353.31,387.40,385.53,389.77,383.91,380.00,392.77,387.31,376.80,309.99,294.30,295.00,293.44,252.07,373.19,378.46,377.63,382.14,384.00,390.08,248.36,332.55,240.31,283.16,264.33,300.62,302.26,378.85,383.43,373.79,369.17,367.20,367.03,371.89,378.33,376.53,377.00,367.96,377.76,371.38,369.10,366.86,379.06,376.58,370.21,381.96,377.17,386.69,392.35,385.01,384.37,373.22,359.77,360.04,348.79,390.03,,
2023-03-24 21:53:30.443000,L8,,,462.29,469.48,465.11,438.47,437.99,436.32,444.51,437.53,408.37,408.50,406.98,396.18,396.53,407.52,390.95,376.22,388.46,374.61,397.60,380.73,450.62,451.40,431.33,428.98,395.20,408.37,407.41,394.04,425.18,393.99,389.43,389.78,407.93,400.01,407.35,424.36,433.71,439.53,442.27,435.97,430.88,425.48,436.43,442.40,438.20,438.45,432.20,442.54,416.08,410.02,389.63,385.59,406.38,399.69,404.63,413.42,416.28,412.07,409.80,406.21,396.29,393.10,393.17,421.13,411.19,408.92,406.67,405.38,402.15,410.39,408.35,399.38,393.23,370.33,440.61,440.71,435.96
2023-04-25 21:53:11.221000,L8,414.45,405.76,399.44,425.42,408.08,422.49,443.72,395.62,430.23,396.94,394.36,380.84,381.57,379.64,366.04,364.65,353.81,356.51,357.09,351.57,379.89,365.97,430.83,397.34,390.06,384.82,391.36,387.18,395.09,384.63,325.72,310.08,383.95,385.47,378.67,260.94,250.97,264.71,270.12,267.81,265.39,313.67,342.12,252.86,291.55,292.32,316.18,306.29,377.39,378.80,375.56,367.82,372.23,368.33,380.46,372.20,368.27,375.59,379.55,380.14,379.27,381.40,374.99,379.34,369.86,373.93,379.33,387.18,395.64,394.81,382.24,373.69,374.51,364.12,351.45,339.35,227.30,,
2023-05-11 21:52:58.358000,L8,386.01,403.13,402.84,392.91,388.58,379.78,383.30,390.94,392.83,400.30,389.18,370.92,375.02,368.39,367.66,359.90,350.37,353.89,353.15,343.56,359.99,350.63,393.15,385.21,388.80,396.50,391.93,390.38,395.78,336.71,302.05,291.27,291.98,292.29,257.28,247.16,237.35,246.00,261.56,393.94,392.76,396.14,392.08,390.38,286.15,278.68,291.20,285.09,386.82,392.95,381.07,386.46,375.31,369.56,377.16,373.77,365.82,379.50,385.94,371.62,376.25,372.33,378.99,383.72,386.78,381.51,383.28,393.49,394.47,387.90,388.13,382.06,382.01,363.54,358.38,326.09,397.86,,
2023-05-27 21:52:59.216000,L8,354.11,369.75,360.57,353.76,356.58,353.86,357.01,360.84,363.03,365.27,369.18,380.88,384.26,383.12,376.13,369.62,367.82,363.38,356.96,353.19,370.08,356.10,358.96,373.61,366.05,366.05,363.61,362.90,358.08,335.61,310.03,297.60,300.57,295.81,259.77,249.20,240.74,250.26,258.02,254.77,263.40,264.85,342.06,241.16,224.59,283.49,293.00,293.12,302.45,347.24,382.06,372.21,380.16,376.06,375.66,372.06,376.41,378.30,382.16,377.90,376.83,381.75,378.34,389.11,381.01,385.55,387.83,394.86,403.71,396.94,389.90,384.98,380.55,371.90,367.10,325.45,,,
2023-06-12 21:53:07.226000,L8,365.27,374.87,371.03,360.71,365.27,361.46,366.12,365.98,369.07,369.63,369.64,378.55,378.20,371.28,364.78,363.18,348.23,345.37,351.00,348.56,361.51,344.68,367.82,373.64,371.65,374.41,370.49,374.25,365.50,334.06,306.21,295.53,291.19,289.01,258.00,247.68,242.67,248.30,257.68,256.83,260.92,307.54,339.39,242.20,218.28,274.89,292.80,292.07,312.17,347.67,359.63,372.11,368.74,362.08,368.67,370.10,373.53,374.49,370.11,376.18,373.94,375.68,373.23,378.35,383.07,381.57,385.44,385.68,390.83,391.76,386.45,385.57,382.21,357.14,359.36,323.14,,,
2023-07-14 21:53:22.893000,L8,381.95,385.27,376.40,365.16,372.48,370.80,370.13,369.63,373.47,372.59,373.88,378.54,379.13,377.79,370.93,367.07,354.02,353.03,353.40,350.64,364.94,343.04,371.56,375.71,381.59,384.17,381.89,363.37,360.39,339.62,315.42,300.21,299.39,291.93,260.42,256.21,241.72,250.60,254.41,255.29,262.33,261.79,342.79,243.05,288.77,278.07,290.21,288.87,292.06,349.53,361.05,363.47,361.89,359.93,362.13,363.54,367.49,370.44,370.13,369.64,372.81,374.20,374.77,381.22,380.09,381.11,381.18,386.28,393.43,392.25,382.78,392.72,384.20,359.82,354.92,320.76,,,
2023-07-22 21:53:15.800000,L9,426.41,411.51,401.81,403.14,391.08,392.83,386.35,388.21,395.70,393.31,395.19,378.33,373.41,370.17,372.17,371.71,343.99,342.52,345.62,346.13,351.42,344.57,399.63,394.25,388.68,403.32,388.71,371.39,383.28,384.43,310.50,296.17,297.31,295.43,259.04,251.71,240.86,244.66,354.71,390.12,392.89,396.20,401.87,244.43,291.29,282.99,367.06,385.93,384.79,385.06,369.97,384.72,372.25,368.38,369.31,367.43,379.85,385.46,384.50,374.83,388.27,381.77,376.26,388.50,388.11,377.93,383.59,398.44,389.38,387.09,385.01,376.17,383.65,358.43,359.13,331.84,,,
2023-07-30 21:53:30.466000,L8,368.74,380.03,373.21,365.00,371.20,366.69,370.09,371.01,371.48,371.06,371.65,383.14,380.75,372.57,364.00,361.22,351.43,348.42,353.40,348.90,364.29,344.06,371.10,390.03,378.14,398.65,372.27,370.87,355.13,341.97,313.17,297.72,302.79,298.85,261.25,253.34,243.52,243.75,246.65,251.17,260.94,260.39,342.11,233.23,218.03,259.39,288.83,291.93,293.97,352.26,362.25,368.01,378.83,361.97,376.13,373.03,370.46,372.33,369.23,367.77,373.13,378.37,373.28,379.88,376.70,379.82,382.97,392.28,402.06,392.75,392.02,393.77,381.42,364.23,363.63,322.31,,,
2023-08-07 21:53:26.257000,L9,379.06,391.14,388.94,378.28,381.42,372.10,388.93,369.89,372.56,393.91,374.48,376.02,376.27,371.49,363.60,360.36,344.40,340.57,344.14,346.01,356.48,339.90,383.91,390.47,396.58,404.02,394.48,371.31,356.71,340.05,311.26,299.35,294.08,313.82,258.48,249.31,241.70,240.17,253.02,254.18,261.85,256.31,337.23,239.82,218.39,281.24,291.69,289.31,306.85,348.73,362.26,378.30,371.89,365.24,373.96,371.56,374.16,379.33,378.36,372.64,371.68,374.12,371.84,374.95,378.17,378.11,379.55,385.62,387.75,388.90,385.52,383.02,378.71,358.85,355.45,319.62,,,
2023-08-23 21:53:32.316000,L9,438.07,415.92,395.90,388.61,393.44,404.84,413.00,394.36,394.60,400.57,391.72,379.48,382.98,376.71,367.21,365.20,347.15,349.23,356.05,351.33,365.67,353.60,396.25,397.38,405.46,431.01,406.45,393.89,396.77,388.73,366.04,371.21,360.17,352.00,339.43,350.80,343.22,354.89,319.09,320.69,313.86,404.66,403.25,264.57,376.44,367.67,297.90,342.49,341.24,388.42,381.78,374.56,378.61,371.74,377.66,382.17,380.44,386.67,380.94,381.57,386.93,380.32,383.26,378.22,377.16,390.23,390.51,387.25,395.57,398.10,398.36,382.98,380.25,359.49,356.15,333.10,252.27,377.26,364.73
2023-08-31 21:53:40.223000,L8,359.96,371.24,365.89,357.93,359.82,359.66,363.82,361.34,365.33,364.54,368.29,372.37,370.53,368.41,362.02,356.04,340.83,343.18,343.60,344.45,352.92,339.08,361.59,368.55,369.68,415.68,375.71,363.60,353.69,341.01,317.08,295.02,306.29,286.30,254.28,245.35,237.44,238.90,249.53,247.36,261.29,260.75,339.19,230.99,220.37,262.63,285.80,280.00,285.36,345.81,354.25,360.05,355.70,354.15,356.67,359.23,363.13,368.74,368.02,365.39,369.14,381.31,375.87,369.54,372.28,374.85,388.22,381.04,382.95,386.06,381.61,378.47,377.38,351.38,350.39,315.40,,,
2023-09-16 21:53:44.465000,L8,450.40,453.40,431.53,414.25,410.67,412.49,443.03,432.57,412.99,410.10,412.80,385.88,389.27,375.41,374.04,372.94,355.88,355.92,350.90,364.96,371.96,355.95,416.32,426.08,412.89,413.93,456.02,403.11,421.60,393.98,401.16,394.22,399.53,393.97,323.36,306.82,296.81,311.87,299.51,317.68,311.09,409.16,409.46,409.41,407.87,341.25,328.82,294.86,390.77,389.93,385.67,386.65,384.44,383.86,385.53,384.46,386.25,385.49,385.31,384.56,383.83,387.07,387.07,387.41,388.66,389.94,393.15,400.09,402.97,406.66,400.05,389.61,389.86,363.29,358.14,338.83,408.09,402.99,407.95
2023-10-02 21:53:47.913000,L8,442.08,411.46,407.42,426.30,423.11,399.79,418.62,427.61,416.77,419.12,409.36,419.70,391.32,386.01,378.87,382.30,377.06,368.61,380.93,367.14,388.43,378.16,422.61,420.30,471.79,434.98,460.53,416.74,384.88,383.84,385.67,386.10,389.40,386.39,303.69,309.83,270.05,384.01,387.67,416.73,402.63,404.19,407.09,404.51,405.09,409.67,401.29,400.97,392.95,395.00,389.03,388.44,387.18,392.85,389.69,382.85,390.50,410.52,404.09,390.87,394.77,389.66,391.39,404.07,396.00,396.58,411.59,420.41,422.23,404.59,405.37,410.48,423.60,381.67,374.66,337.55,402.01,400.24,401.43
2023-10-10 21:53:51.033000,L9,339.55,362.27,355.95,347.52,348.76,345.85,350.47,352.23,359.20,362.08,361.68,363.67,356.68,349.00,342.56,340.11,320.53,317.95,318.80,324.67,334.52,322.25,353.62,368.51,358.63,357.53,339.12,337.19,335.54,326.02,305.79,291.12,290.07,280.27,251.41,237.17,226.18,233.31,235.82,235.75,248.84,254.74,303.83,238.29,189.02,260.29,277.31,284.16,293.15,342.62,341.00,353.14,350.66,345.85,346.42,351.05,350.25,360.79,361.24,360.46,363.44,365.49,371.32,375.96,382.41,372.24,376.10,380.74,373.70,370.21,372.19,381.44,369.44,336.67,332.94,245.92,228.79,251.66,336.90
2023-10-18 21:53:49.019000,L8,455.89,428.56,424.63,405.38,426.95,433.89,429.80,429.93,424.68,431.03,428.89,392.45,397.30,390.43,379.52,377.30,366.44,358.79,376.29,365.98,377.97,372.39,430.62,425.74,426.39,418.50,362.06,405.43,411.59,402.51,396.55,427.05,416.04,404.51,416.23,403.86,388.89,415.75,416.02,414.97,400.77,406.50,406.40,432.48,410.78,408.10,409.46,403.68,396.63,412.06,413.73,412.53,396.19,408.83,394.64,394.86,404.78,394.03,385.85,388.26,398.39,411.20,400.76,392.45,400.21,399.11,398.51,409.59,405.40,403.86,404.40,402.77,405.44,373.04,382.51,351.23,412.12,415.30,426.55
2023-11-03 21:53:52.735000,L8,417.38,394.74,391.50,380.89,384.14,386.27,393.05,391.55,393.03,406.87,416.19,365.09,361.25,364.60,355.97,355.00,340.32,336.76,342.15,340.86,358.79,338.53,384.83,408.51,398.70,360.60,339.01,330.90,332.63,320.69,301.22,286.51,293.37,284.86,250.78,244.65,233.81,378.06,375.39,381.44,379.99,389.11,394.82,383.35,290.04,266.73,384.81,383.29,369.84,370.84,371.37,365.19,367.40,368.94,361.44,364.16,367.18,366.16,369.93,365.66,371.87,369.92,372.80,378.96,371.85,377.86,385.54,380.61,387.58,382.96,379.57,370.42,368.17,349.60,354.75,332.04,359.09,,
2023-11-11 21:53:51.231000,L9,339.82,358.66,353.81,347.05,347.10,345.06,348.40,352.76,355.71,358.89,356.73,371.09,371.84,362.38,352.11,361.71,331.93,329.95,330.72,335.66,344.84,332.37,351.89,361.35,358.76,353.03,332.95,335.07,336.34,325.63,296.18,289.91,290.09,275.93,246.65,243.62,228.33,237.17,242.43,240.00,258.40,251.47,320.18,228.57,183.75,258.71,283.56,273.67,287.21,339.73,347.35,350.19,349.76,347.67,348.10,348.85,351.62,356.25,356.82,357.14,359.52,358.05,362.35,366.21,366.44,366.51,369.23,373.54,376.10,374.01,370.14,369.66,374.17,348.04,340.58,302.32,,,
2023-11-27 21:53:59.270000,L9,333.21,339.26,357.80,278.84,213.81,359.05,395.10,373.47,351.64,352.21,352.12,365.38,367.57,362.45,361.95,352.21,343.22,332.39,337.24,336.92,347.14,332.39,274.09,357.90,377.96,353.87,343.95,342.11,342.75,338.12,304.96,292.61,288.11,302.15,250.64,242.17,233.65,227.01,236.22,242.06,264.82,189.20,,,220.51,261.87,287.12,280.68,288.85,337.27,346.78,350.97,351.76,348.94,347.87,350.72,353.00,360.89,359.63,363.90,366.02,364.77,363.55,368.13,372.68,371.82,384.73,377.67,383.85,375.13,370.08,367.32,367.01,352.71,349.26,296.54,,,
2023-12-13 21:53:58.396000,L9,443.60,427.68,412.32,406.05,431.44,403.41,452.50,406.84,419.11,431.38,424.05,383.68,409.01,403.81,388.73,370.55,360.53,376.30,367.10,358.96,373.38,362.06,405.36,420.68,400.46,386.92,404.22,445.40,394.12,392.95,442.85,442.24,390.28,384.96,383.05,384.87,387.79,416.60,401.11,409.79,396.36,402.67,401.36,400.29,408.67,399.62,393.41,390.44,387.08,384.89,384.23,383.62,387.73,379.88,377.64,378.87,382.08,386.13,383.42,384.23,391.27,388.93,388.43,391.56,395.07,398.78,402.46,401.38,409.98,399.61,408.22,404.04,385.66,392.61,371.06,356.91,400.58,429.22,411.19
2024-01-22 21:53:44.081000,L8,,,,370.89,353.37,352.76,353.47,356.42,345.23,343.16,352.20,369.52,380.35,370.68,364.51,359.69,354.12,339.83,328.19,331.73,350.77,346.53,349.48,310.24,308.86,202.88,,,310.66,303.10,290.33,282.59,,,,,,,,,,280.95,193.79,226.28,250.68,231.80,,,,,,,,,,,,282.05,330.44,362.81,359.25,374.56,377.89,379.91,385.80,377.93,388.50,382.57,388.73,379.26,376.58,383.04,368.97,352.92,346.86,307.18,,194.74,205.72
2024-02-07 21:53:46.753000,L8,336.93,354.44,351.01,345.12,345.17,344.27,346.24,350.82,352.86,355.69,353.31,366.08,377.41,363.89,363.89,360.09,358.08,344.28,340.34,346.67,347.71,332.00,349.96,357.13,352.22,353.65,343.43,333.09,332.58,322.93,304.47,291.18,296.36,299.30,250.64,247.54,242.84,237.87,240.42,238.92,261.75,251.87,322.38,259.00,189.51,260.83,286.19,276.53,295.52,336.09,342.67,374.65,351.54,344.18,347.69,368.62,349.40,371.58,356.47,372.72,375.15,380.67,378.42,372.94,360.81,376.07,379.46,389.10,386.59,383.27,373.47,369.08,377.80,354.97,344.57,300.71,,,
2024-02-15 21:53:54.385000,L9,330.83,356.96,348.63,345.97,345.42,343.65,346.72,351.55,352.21,354.80,354.24,364.90,373.16,363.36,357.40,348.26,337.78,333.10,337.44,329.01,348.90,333.08,348.78,356.74,355.13,350.33,343.91,337.37,332.16,327.39,303.61,296.22,296.98,283.87,252.89,245.16,238.10,235.20,245.66,247.40,260.49,251.89,320.96,245.81,192.25,259.42,290.07,274.77,280.22,,315.68,348.99,359.01,237.92,,,349.17,371.60,275.95,234.96,366.84,363.32,356.31,367.55,369.54,361.54,386.00,379.89,376.94,380.34,372.75,368.03,366.26,345.43,347.84,300.47,,,
2024-02-23 21:53:43.093000,L8,349.73,364.62,361.62,353.54,357.51,353.71,358.09,360.43,363.25,365.22,362.75,373.18,369.73,363.08,363.46,356.54,347.77,343.70,332.39,332.74,351.59,341.14,358.26,367.62,389.97,357.66,347.40,341.56,342.00,330.60,318.08,300.44,310.11,307.82,254.94,249.96,240.04,241.78,245.56,258.58,261.35,326.66,332.91,299.72,282.48,284.82,291.91,290.29,302.80,346.42,354.38,354.50,369.31,353.08,368.98,356.88,370.71,372.16,373.86,364.81,367.84,373.46,369.49,380.17,378.00,382.02,386.53,387.96,383.82,382.25,383.13,380.15,372.02,357.11,348.60,310.87,,,
