dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0110,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2014-02-07 22:18:33.391000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,176.21,182.82,190.67,197.91,193.73,185.45,183.49,177.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.50,240.59,216.20,,,,,,,,,,,,,,,,,242.46,248.86,233.72,,232.61,285.77,205.80,
2014-02-16 22:12:38.819000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.57,265.56,203.56,245.01,,,,,,,,,,,,,244.40,310.14,307.04,299.10,460.32,455.63,483.62,,268.10,201.26,,,,,311.19,326.98,317.58,,,,208.89,329.61,407.56,458.43,431.87,442.66,431.13,482.54,415.46,420.58,381.08
2014-02-23 22:18:20.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.56,541.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11 22:18:08.266000,L8,506.13,513.59,516.89,314.37,244.24,325.04,208.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.57,236.70,228.02,,,,,,,,,,,,,,,,,,,440.09,449.86,234.77,249.23,232.74,
2014-03-11 22:18:32.217000,L8,506.17,392.25,474.62,372.22,251.18,328.13,290.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.28,236.31,228.08,,,,,,,,,,,,,,,,,,,439.69,449.35,234.76,248.69,232.65,
2014-03-20 22:12:13.789000,L8,,,,,,,,,,,,,509.40,544.68,492.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.52,185.36,207.46,222.34,237.29,246.22,250.20,227.30,239.12,274.81,245.32,295.05,290.41,298.06,298.05,294.25,296.96,305.18,317.84,318.20,326.61,332.01,326.41,321.21,326.17,347.12,328.54,341.74,310.17,322.32,319.57,324.43,307.77,508.05,518.15,540.73,312.06,282.21,245.00,292.10,280.06,356.09,363.53,401.47,408.98,361.75,356.74,392.44,381.12,371.72,410.58,426.74,489.80,451.67,460.52,481.45,531.86,485.72,430.71,400.52
2014-03-27 22:17:50.001000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.25,498.01,472.90,484.06,,,,,,,,,,,,,,,,
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.93,215.02,226.64,238.87,244.46,247.45,252.94,258.46,259.62,254.63,228.38,,,,,,,,,262.94,234.79,292.84,284.89,305.97,452.58,409.63,403.08,228.32,,,,185.31,263.79,181.85,,,,,,,203.59,293.42,263.01,364.08,420.79,412.73,387.48,357.86,425.34,381.86,
2014-04-12 22:17:37.464000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.59,492.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.30,445.32,,,,
2014-04-12 22:18:01.415000,L8,,,,,,,,,,,,,,,,,,,,,,,501.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.85,478.12,501.10,484.32,,,,,,,,,,497.89,492.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.19,492.45,475.68,,,,,445.88,445.96,,,,
2014-04-21 22:11:42.175000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.36,267.01,291.16,305.65,296.48,217.53,,,,262.47,,,,,,,,,,,,,,311.41,391.83,444.39,420.43,437.45,423.29,,,,
2014-05-07 22:11:26.052000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.99,,,,,,,,,,,,,,,,,288.03,358.88,413.47,361.17,397.19,345.28,,,,
2014-05-30 22:17:11.184000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.40,547.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.82,479.87,497.62,508.35,,,,,518.61,529.90,527.03,517.69,,,,,,,,,,
2014-05-30 22:17:35.135000,L8,,,,,,,,,,,,503.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.25,384.56,444.84,,,,,,,,,,,,,,,,,,,,,,,,,523.91,550.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.36,482.69,499.53,525.12,,,,,522.29,532.77,529.90,514.37,,,486.85,502.35,514.75,505.73,,499.31,,
2014-07-17 22:17:28.260000,L8,,,,,,,,,,,,,,,,,,,,,,,,192.38,227.69,218.55,222.09,223.58,,,,,,,,,,,,,,,,,,,,,,,,,,196.42,205.06,219.47,258.95,255.21,215.88,,,,,,204.19,207.47,206.60,199.62,198.75,,,,434.50,343.78,,,,,,,,,,,,,207.30,209.94,206.97,203.61,215.53,213.95,208.11,193.76,193.40,193.46,204.49,188.66,192.06,204.70,215.15,219.92,214.57,183.27,212.75,213.02,184.20,215.58,198.97,194.34,498.34,173.69,187.49,193.39,192.91,175.79,236.67,216.55,188.61,197.74,203.38,210.89,187.67,185.82,232.82,190.27,184.69,,,,,,,,,,,,234.62,249.78,232.90,174.53
2014-07-17 22:17:52.210000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.38,208.33,,,,,,,,,,,,,,,,,,,,,227.19,236.52,,
2014-07-26 22:11:43.162000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.65,206.16,218.32,193.99,212.56,225.43,234.67,250.98,273.95,243.59,260.25,261.80,261.87,254.73,265.49,272.08,263.28,265.52,286.02,273.29,262.04,285.06,291.51,299.29,305.37,252.50,210.69,434.99,445.34,365.76,290.03,171.12,,,178.53,322.66,325.31,318.63,321.41,330.61,,,,180.95,307.95,321.15,449.11,427.01,458.00,420.64,449.96,408.59,424.15,381.92
2014-09-19 22:17:42.798000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.39,240.99,309.26,,,,,,,,,,,,,,,,,,,,205.36,196.84,296.42,302.82,326.93,,,,,,,,,,,,,,176.47,304.43,236.12,263.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19 22:18:06.748000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.68,217.53,,,,,,,,,,,,,,,,,,,,,,292.32,298.72,310.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.18,210.68,223.60,256.44,240.15,291.86,265.58,230.84,290.56,274.55,283.02,269.46,282.19,279.56,277.89,270.56,270.39,273.48,295.72,321.02,353.67,358.21,358.93,375.16,355.83,314.25,322.95,336.70,340.40,329.14,331.33,348.89,367.93,383.20,386.88,395.64,388.57,392.49,415.30,427.20,446.17,465.55,,,,392.79,425.65,480.98,531.21,487.29,460.61,445.67,489.59,514.14,474.41,479.92,483.22,532.03,,,,,,,,,,,
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.12,200.28,192.19,194.33,209.52,224.46,239.45,248.76,249.08,251.73,257.42,261.47,263.82,264.76,270.49,274.52,265.00,279.94,285.44,268.92,265.91,291.78,298.59,304.63,307.91,312.49,305.10,471.83,491.34,511.68,298.36,276.39,206.18,,288.74,342.77,349.47,335.79,350.47,345.78,,,,213.25,347.90,419.75,471.15,438.86,457.04,444.60,501.22,528.10,475.45,464.11
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.44,368.59,342.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.65,186.26,188.18,196.78,191.65,195.71,209.81,222.96,233.57,240.62,246.67,248.96,256.44,260.40,262.28,260.02,268.13,272.32,271.25,277.26,283.90,270.82,264.71,287.56,297.72,302.53,307.04,310.05,304.15,467.64,461.78,488.53,295.29,275.85,,,325.90,341.93,347.31,334.76,351.49,341.96,,,,211.85,348.45,412.52,465.58,441.98,449.92,440.07,482.42,478.36,429.10,395.20
2015-01-09 22:18:02.832000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,180.40,186.00,192.29,262.74,192.60,190.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.08,222.12,,,,,,,,,,,,,,,,,,,,,225.29,235.21,219.12,
2015-01-18 22:11:48.696000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.97,185.14,190.58,201.68,219.34,229.70,237.83,244.41,247.00,253.72,258.57,259.77,255.58,266.47,270.94,260.77,273.90,281.81,269.24,261.99,284.52,294.29,302.05,303.51,308.29,301.03,465.49,453.25,487.35,293.16,273.01,,,320.59,339.50,344.26,332.75,346.96,342.08,,,,209.57,337.94,406.57,463.81,442.22,450.42,432.63,481.72,478.15,428.02,395.49
2015-01-25 22:17:32.812000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.73,,,,,,,,,,,,,,,,,,,219.66,,,,,,,,,,,,,,,,,,,,,225.79,245.90,222.94,
2015-01-25 22:17:56.767000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.41,,,,,,,,,,,,,,,,,,,219.03,,,,,,,,,,,,,,,,,,,,,225.10,245.07,222.90,
2015-02-10 22:17:27.012000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.41,240.24,215.75,
2015-02-26 22:17:46.964000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.06,,,,,,,,,,,,,,,,,,250.86,234.48,,229.34,275.95,232.07,
2015-03-30 22:17:01.871000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.79,506.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30 22:17:25.821000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.13,507.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.58,181.78,212.05,227.69,237.58,241.24,245.54,248.91,258.20,263.19,265.36,256.27,269.72,277.39,277.71,272.75,282.20,270.77,260.90,287.40,300.12,302.81,307.47,311.15,304.64,466.22,453.88,485.74,297.83,274.13,,292.66,329.77,342.92,348.91,325.62,335.74,339.79,,,,197.01,348.64,404.04,465.74,435.72,449.37,432.72,479.75,478.60,428.86,396.88
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.55,257.41,,,,,,,,,,,,,,,,,,,,,,,184.36,193.39,193.14,212.74,219.45,216.49,219.71,228.51,240.18,242.85,247.00,249.47,259.36,263.85,266.49,265.28,272.07,279.21,281.51,283.92,284.79,271.20,263.05,290.96,301.07,304.71,308.34,311.59,306.09,504.91,499.93,510.75,298.92,280.26,206.49,297.24,335.30,345.25,351.25,340.79,335.28,346.37,,,,196.69,350.49,404.83,477.60,435.15,449.31,432.42,505.95,517.82,519.12,399.48
2015-07-20 22:17:34.660000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.11,256.72,255.06,216.38,189.74,184.68,195.66,,,,,
2015-07-29 22:11:25.856000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.72,271.63,207.96,,,,,,182.02,189.24,209.62,189.08,185.04,216.02,227.82,235.71,242.95,248.31,253.89,259.81,264.84,262.03,258.90,267.32,276.53,277.21,282.02,283.97,269.38,264.14,287.85,299.40,303.07,306.18,310.17,304.85,468.31,457.09,537.05,298.91,281.63,,295.94,331.07,416.30,495.37,471.59,432.25,354.84,,,,203.17,355.16,404.80,515.55,436.02,452.86,431.18,482.79,484.69,430.26,397.64
2015-10-08 22:18:00.802000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.04,252.44,245.10,260.35,,,,,,,,,,293.02
2015-12-11 22:17:42.627000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.94,380.11,417.58,,,,,,,,,,,467.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.33,523.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.65,527.90,,
2015-12-11 22:18:06.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.43,535.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.92
2015-12-20 22:11:57.501000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.41,187.55,190.85,202.68,200.45,188.82,210.34,225.70,233.77,240.10,246.53,252.17,258.07,262.80,264.58,266.75,269.91,274.86,274.26,280.64,285.00,270.40,265.64,288.68,301.56,304.06,309.99,312.61,306.45,509.14,503.10,504.00,298.68,279.02,,300.29,290.01,343.38,351.06,344.41,344.12,343.26,,,,206.86,350.16,416.48,477.40,438.06,453.06,439.45,499.65,514.26,524.84,498.52
2015-12-27 22:17:43.409000,L8,306.96,370.94,200.97,197.37,211.60,235.00,203.53,204.32,218.59,177.23,186.79,181.80,176.03,,183.46,197.86,207.77,199.61,186.77,182.52,185.50,188.72,,,183.01,216.47,425.95,425.42,212.98,201.32,221.08,181.44,,265.94,355.18,340.90,,,,,,,,,,,,,,,,260.67,340.30,191.21,197.86,195.25,206.46,202.61,192.68,188.52,192.75,193.16,181.50,251.83,450.73,489.45,,,,,,,,,,,277.41,410.17,458.21,,,284.11,313.24,370.47,,,,,,,,,,407.47,452.97,310.34,,,,255.61,265.06,277.53,413.89,421.38,234.26,353.85,378.78,,,,,,,,,184.10,217.14,205.69,,,,,,,,,,374.27,414.16,296.26,231.04,,303.21,174.04,210.78,220.21,196.77,205.87,204.89,191.99,205.50,
2015-12-27 22:18:07.368000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.28,269.78,299.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.39,425.41,,,,,,,,
2016-01-12 22:17:40.472000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.40,477.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21 22:11:54.068000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.77,187.93,192.34,199.44,188.71,188.30,207.39,220.16,230.45,234.87,240.32,244.42,252.79,255.66,257.93,255.89,267.00,271.74,262.77,275.54,282.78,267.67,260.69,281.18,296.50,299.59,302.68,308.63,303.90,465.67,462.23,542.91,294.48,270.10,,295.31,327.76,339.43,344.75,339.33,341.58,343.77,,,,203.61,347.49,409.67,466.36,435.12,447.63,433.79,536.62,542.36,508.00,397.45
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,328.10,470.24,524.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.06,247.38,,,,,,,,,,,,,,,,,,,,,519.54,442.73,277.31,550.25,480.46,343.05,416.14,421.89,,,,,,,486.04,315.93,280.33,,,556.10,399.17,260.56,256.08,255.33,272.15,281.02,288.07,291.38,300.85,307.94,482.90,495.79,302.69,300.40,309.20,311.62,318.87,316.48,336.16,332.29,333.09,345.92,332.74,346.19,350.15,366.02,367.60,519.68,515.37,542.51,336.96,334.82,334.75,380.08,379.24,404.50,412.25,371.59,379.69,377.87,384.54,402.56,400.63,423.41,424.13,466.05,526.27,460.22,480.22,495.30,526.78,537.00,484.47,453.51
2016-03-09 22:11:40.902000,L8,,,,,,,,,,,,,,,,,,,,,,217.91,242.02,267.56,307.89,257.53,232.54,271.73,254.22,,,,,,,,,,246.49,303.37,258.53,333.08,222.97,,382.87,,205.09,287.30,335.45,270.02,196.28,243.56,449.19,458.49,422.38,255.09,272.71,,187.86,290.89,402.25,371.19,348.33,294.62,438.41,483.90,435.71,541.97,292.59,360.19,302.42,322.41,306.15,331.12,333.35,291.30,273.32,245.84,332.67,246.26,538.43,375.37,354.07,504.32,299.30,305.62,407.50,439.29,433.71,296.76,331.26,432.35,422.67,435.49,419.88,447.28,448.51,432.59,386.23,322.44,313.93,329.53,353.15,313.16,318.25,445.94,431.61,475.27,477.96,415.81,544.86,537.95,530.16,508.94,422.60,523.39,516.74,,553.78,485.99,483.98,499.85,394.73,528.28,499.56,452.64,398.81,391.00,513.03,496.72,533.16,414.05,456.49,473.41,556.06,525.91,507.88,505.84,,532.92,522.46,528.82
2016-03-25 22:11:32.353000,L8,,,,,,,,,,,,,,,,,,,,,,265.79,305.65,326.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.62,384.53,434.82,435.82,216.46,218.80,222.63,222.63,230.19,237.31,246.33,250.66,256.17,262.40,262.90,272.60,279.41,285.50,282.10,292.04,294.98,292.89,281.50,277.50,298.07,304.10,307.92,309.98,316.52,309.72,496.34,490.02,510.08,304.99,285.28,321.11,365.64,389.80,393.33,357.32,355.54,352.58,395.18,410.59,413.06,398.26,345.45,425.93,464.44,502.01,457.30,459.02,476.47,496.02,496.80,440.80,453.11
2016-04-17 22:17:33.648000,L8,,523.76,,,,,,,,,,,199.72,505.87,534.10,,546.29,403.06,534.07,543.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12 22:11:20.683000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.64,194.63,198.15,212.26,217.96,217.49,223.33,228.97,236.65,243.77,247.39,251.84,262.01,262.26,265.75,269.66,275.01,281.64,287.90,292.76,291.16,275.05,266.40,292.90,301.24,306.83,310.71,313.76,307.17,470.06,474.42,,301.46,281.15,241.48,301.47,334.92,349.32,353.14,345.75,339.21,359.63,,,,193.60,355.75,411.34,480.57,441.01,456.68,435.35,484.00,536.04,438.37,400.87
2016-06-04 22:17:16.433000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.26,365.58,379.42,,,,,,,,,,,,,,,,,,,,,,,,,,,327.09
2016-07-15 22:11:46.335000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.86,254.92,,,,,,,,,,,,281.28,279.37,316.76,272.53,174.96,177.01,191.47,192.85,220.35,233.76,242.77,248.82,256.46,257.07,261.03,263.22,266.64,274.26,280.99,277.44,279.06,268.35,265.29,327.51,313.34,301.47,306.63,310.89,308.45,461.91,449.30,535.29,296.27,267.43,306.27,408.41,328.18,280.24,346.24,314.06,322.13,308.65,,,,182.14,330.73,398.52,460.31,431.66,445.94,428.41,475.38,481.58,433.78,399.65
2016-08-16 22:11:53.694000,L8,,,359.39,316.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.19,236.53,316.65,315.23,,,,,,217.92,219.71,260.02,273.27,312.56,332.09,245.35,211.12,273.59,268.58,392.58,489.89,380.99,306.08,263.50,261.46,263.46,263.25,266.57,276.34,261.20,290.63,362.04,318.72,345.23,403.66,323.70,305.48,306.65,312.61,332.51,471.48,481.28,541.75,428.70,288.67,329.31,359.86,336.56,448.13,410.59,462.73,488.87,348.63,,221.88,255.58,297.64,512.45,,515.31,439.78,456.35,441.95,492.07,488.74,437.12,400.39
2016-09-24 22:17:49.840000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.82,216.17,208.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.92,,,,,,,211.76,213.88,263.16,268.42,297.39,273.71,218.02,179.21,,,,,,,227.48,267.01,224.58,
