dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2022-11-14 22:07:23.103000,L8,441.94,436.04,441.13,438.73,432.27,426.72,423.99,422.98,426.16,432.56,435.44,436.34,425.90,417.00,423.09,425.02,419.77,427.11,422.53,418.84,419.14,434.85,435.87,438.30,433.66,429.73,439.48,435.32,433.58,438.73,427.08,436.14,449.81,446.08,461.62,488.32,432.65,417.20,418.43,446.75,456.48,461.24,454.47,459.82,452.76,443.75,436.63,444.56,439.23,436.34,420.28,421.62,418.05,418.83,437.98,430.48,432.24,439.15,431.53,425.93,429.65,432.35,451.80,463.61,459.67,445.05,440.78,443.38,452.19,465.78,464.63,465.85,461.81,461.71,457.42,453.23,463.94,451.81
2022-11-22 22:07:17.676000,L9,307.15,334.14,404.27,308.85,342.48,402.11,395.75,396.92,384.55,352.18,302.30,286.76,307.35,344.84,381.28,350.75,384.32,355.30,373.90,380.15,364.17,354.36,363.97,344.10,377.09,379.94,384.36,393.85,387.37,393.04,402.53,378.12,407.59,393.41,394.12,400.86,399.39,383.69,379.90,379.19,402.69,390.41,388.58,385.29,383.92,394.59,380.99,363.33,379.27,376.09,373.65,357.10,356.48,359.60,365.85,362.96,372.74,365.72,364.25,365.83,372.66,377.07,383.82,385.57,386.72,377.88,385.18,383.67,386.35,369.99,372.40,354.70,350.26,366.18,378.34,327.26,293.42,
2022-12-24 22:07:14.003000,L9,428.26,428.33,419.58,423.93,424.43,416.52,457.15,471.23,450.24,461.35,408.30,415.21,420.59,408.64,408.10,404.76,399.23,404.27,398.35,406.35,407.42,406.60,401.86,439.95,402.67,404.46,408.50,410.06,416.52,420.87,414.80,420.39,417.06,408.74,400.12,401.79,401.66,408.99,402.51,400.55,415.21,409.48,419.53,421.91,415.23,411.48,412.34,404.28,401.95,394.16,390.59,393.83,390.93,396.26,395.56,390.10,391.63,427.20,395.48,396.50,395.79,404.91,444.44,419.80,468.99,476.98,435.32,453.19,443.80,439.22,421.96,457.62,454.66,424.84,450.10,467.12,448.98,475.03
2022-12-25 22:01:02.968000,L8,456.79,467.52,455.64,458.41,463.89,450.19,453.64,462.68,456.76,468.56,455.86,454.86,461.09,463.25,451.78,445.23,446.66,454.06,444.89,465.33,471.48,457.57,446.68,449.32,459.65,451.20,456.06,460.49,465.80,467.96,468.06,462.71,464.83,446.81,444.65,446.36,466.52,474.02,467.47,477.20,472.68,472.55,471.92,479.11,464.50,472.26,453.70,459.85,454.22,454.90,466.99,441.41,455.86,479.66,443.32,448.16,441.44,446.56,464.09,461.15,462.92,456.30,462.69,467.15,478.30,434.12,436.66,490.67,505.83,481.68,468.22,482.04,480.83,477.34,477.43,474.73,479.07,476.55
2023-01-01 22:07:15.088000,L8,370.81,336.07,366.82,348.81,346.30,390.97,392.09,388.04,386.02,372.09,305.29,265.11,297.41,327.39,378.18,377.12,389.78,382.65,373.62,376.64,332.07,360.56,344.06,231.31,,,,,,,,,,,,,,,391.52,431.99,391.44,392.82,387.28,383.49,385.29,380.97,379.79,377.03,374.02,371.90,372.67,367.57,360.15,378.98,371.24,363.47,361.61,368.08,372.38,367.21,378.26,390.44,403.39,401.61,397.90,405.71,406.52,404.76,413.72,414.35,412.92,411.56,418.17,415.71,427.61,415.56,417.66,418.67
2023-01-17 22:07:06.294000,L8,303.96,335.83,356.32,342.20,343.92,377.05,390.36,385.19,385.98,356.02,297.28,254.92,295.31,321.04,372.57,343.61,380.04,372.88,363.29,373.72,325.32,350.84,367.09,342.60,355.48,369.85,370.82,383.29,395.70,398.62,391.11,386.98,384.91,375.85,383.19,380.40,376.78,375.66,383.73,380.55,382.30,386.81,382.00,384.61,379.86,379.40,371.91,373.90,370.12,370.09,363.67,361.83,355.13,351.30,356.46,358.67,366.03,359.07,368.01,369.24,378.15,392.13,398.35,396.53,396.40,399.83,404.17,402.73,404.11,410.13,407.70,427.83,417.39,414.39,425.26,410.05,414.70,412.38
2023-02-03 22:01:08.748000,L9,447.88,424.39,432.58,460.44,472.59,466.63,439.80,461.82,456.55,455.75,460.70,460.81,479.28,474.49,479.79,476.13,470.70,473.82,470.64,474.02,476.33,479.63,469.06,464.60,475.25,474.70,472.16,441.87,447.90,454.53,474.72,487.10,468.74,482.76,471.21,471.16,458.44,473.81,478.47,456.04,475.97,480.11,466.16,468.54,477.00,471.16,468.61,467.39,470.28,476.75,474.95,474.97,456.11,447.13,454.13,425.31,465.91,458.99,459.33,475.52,461.69,460.61,473.12,484.55,479.55,498.28,495.32,489.55,501.09,494.81,490.80,480.49,469.20,477.20,476.84,463.47,487.53,498.60
2023-02-18 22:07:01.900000,L8,426.32,423.15,424.03,424.88,460.40,472.69,462.81,466.29,443.41,453.14,449.28,465.39,478.68,466.26,447.95,450.12,461.63,466.96,458.02,455.76,450.15,456.49,466.15,448.96,433.78,441.04,468.11,467.04,438.98,469.54,477.72,478.79,468.16,443.70,461.67,470.21,464.85,460.25,460.06,469.97,474.48,437.72,481.41,480.17,431.47,463.90,465.42,435.35,462.03,468.33,471.06,459.41,438.10,445.11,428.58,406.00,434.08,471.14,466.23,457.42,460.20,460.24,412.06,415.77,473.36,480.67,487.74,477.29,485.71,437.22,473.92,484.59,477.18,480.70,471.01,472.96,474.83,467.71
2023-02-19 22:01:01.085000,L9,460.01,457.07,445.32,463.82,450.88,462.19,458.19,459.33,456.54,452.77,463.15,452.93,456.85,460.58,455.74,446.42,457.62,447.29,436.98,435.83,449.19,446.66,452.10,447.13,429.55,447.19,454.43,460.96,476.97,466.84,461.72,449.96,449.18,433.01,453.45,435.91,436.04,438.16,448.48,448.70,458.60,448.62,477.92,474.03,460.00,450.58,456.05,450.58,438.13,428.79,447.33,433.08,444.94,440.61,421.15,434.19,423.18,457.47,440.65,455.23,423.47,445.76,455.40,433.76,441.56,476.32,452.98,467.40,486.23,477.46,479.66,465.38,464.13,465.48,468.05,447.90,474.09,469.51
2023-03-06 22:06:50.147000,L8,209.70,206.43,241.79,273.51,303.65,307.03,342.76,325.73,300.63,277.07,269.65,201.31,264.37,265.73,322.38,314.35,325.90,326.32,313.79,328.63,286.26,324.21,331.76,306.98,328.62,330.54,331.84,337.35,350.98,174.49,192.34,237.29,194.99,343.03,328.84,302.01,332.91,335.63,323.14,286.12,263.57,306.49,309.94,284.67,271.94,272.24,278.10,271.66,277.48,299.67,275.43,273.20,266.76,269.83,262.20,258.55,252.01,251.89,242.58,235.60,234.67,240.59,250.14,257.21,271.41,359.11,368.45,362.15,367.78,381.89,289.06,374.62,291.96,298.46,300.33,313.80,310.83,327.71
2023-03-14 22:06:59.144000,L9,412.01,421.10,422.77,419.38,415.67,418.73,410.05,412.54,394.12,375.63,300.01,268.91,292.84,339.97,385.72,388.71,390.77,388.16,383.90,384.82,375.11,384.17,385.84,376.48,381.55,381.24,382.25,398.75,401.37,411.42,403.05,398.24,395.84,393.15,386.36,385.25,384.08,380.80,385.54,388.91,392.14,395.82,394.46,394.81,394.94,387.80,387.09,385.30,382.79,381.25,379.27,379.22,374.83,372.15,372.21,370.81,377.68,373.40,372.89,378.46,383.24,384.27,397.51,397.69,396.94,401.03,405.80,405.85,408.86,416.84,411.47,418.92,417.62,420.80,420.82,418.63,420.55,420.67
2023-03-22 22:06:40.759000,L8,406.79,401.36,399.93,402.52,401.88,409.05,402.71,404.22,406.06,403.94,406.00,404.43,401.21,402.40,397.58,409.30,410.68,398.96,398.30,398.22,400.78,400.21,385.74,398.80,387.02,400.65,406.60,396.84,408.90,407.94,395.74,400.86,395.33,399.58,397.34,387.49,395.34,394.74,392.25,399.31,401.15,404.69,407.04,399.86,404.29,388.17,388.74,390.97,389.80,390.51,390.04,387.12,383.30,382.95,377.83,372.30,378.44,376.53,379.50,385.09,385.75,390.52,396.81,391.15,389.51,400.54,410.48,411.59,418.46,420.05,416.30,412.07,415.41,415.38,414.70,413.51,411.56,408.44
2023-03-23 22:00:43.748000,L9,237.94,252.19,316.61,280.38,324.44,312.46,345.65,329.69,312.73,285.45,272.41,220.77,268.19,276.37,327.92,318.76,330.77,330.13,317.81,331.64,292.03,327.48,334.53,317.23,331.84,335.49,336.63,345.43,358.25,355.75,352.90,347.20,356.00,349.77,340.82,335.71,339.45,340.68,338.22,341.38,347.99,343.56,345.84,343.98,344.32,333.10,281.92,306.97,287.25,295.62,313.95,275.13,267.93,272.91,267.95,261.90,253.77,252.82,245.74,238.96,240.79,323.24,355.73,366.35,335.93,315.98,381.69,377.75,378.44,389.61,388.25,329.60,398.64,376.62,310.04,312.36,323.03,327.67
2023-03-30 22:06:47.199000,L9,403.93,416.10,405.55,411.85,404.66,402.40,406.36,411.01,393.77,377.70,297.92,266.64,290.12,323.19,386.85,380.18,384.87,380.40,376.72,381.26,325.51,378.73,378.95,344.50,375.90,380.28,378.70,398.92,401.68,402.70,396.27,392.09,393.05,383.59,385.95,384.32,379.97,379.72,386.20,386.37,390.67,394.72,391.51,394.71,392.35,383.42,384.63,378.56,377.97,378.71,377.91,376.70,368.36,368.85,372.24,368.22,375.63,372.14,369.59,375.63,380.47,387.72,399.12,399.41,398.83,398.84,404.60,403.38,402.86,416.40,411.32,418.89,419.02,418.56,422.31,414.65,416.54,413.00
2023-04-07 22:06:28.171000,L8,,,,237.40,239.76,253.41,318.79,305.87,,,,,,,200.53,283.23,301.87,284.33,244.87,239.81,254.79,301.39,300.61,255.32,301.66,307.36,300.00,,,,,,,,,,,,,,170.84,269.81,289.10,267.23,270.58,234.85,239.49,237.95,228.82,229.86,239.48,221.30,,,,,,,,,,,222.01,236.32,252.88,256.48,263.57,248.62,252.38,245.15,220.04,266.85,270.49,279.49,276.68,280.31,264.24,
2023-04-08 22:00:34.543000,L9,247.45,280.79,330.89,288.28,330.25,323.73,348.20,334.14,319.28,290.32,275.98,216.15,269.88,276.72,332.42,320.58,333.38,333.05,320.11,334.97,295.67,330.23,336.73,318.42,333.92,336.95,339.13,348.05,363.37,364.10,359.35,351.63,359.34,353.66,345.99,339.54,344.30,343.91,344.81,348.77,353.05,352.50,353.75,352.54,349.07,339.84,280.62,333.45,325.71,287.99,286.94,272.70,267.02,275.18,272.56,264.78,253.93,252.33,245.23,243.01,331.71,351.62,313.36,367.22,271.73,380.13,383.70,380.35,381.86,394.57,391.48,393.68,404.78,371.89,357.93,315.71,324.08,326.97
2023-04-24 22:00:28.290000,L9,418.94,415.79,414.32,411.72,403.69,404.34,407.77,404.58,398.99,381.19,291.90,265.06,286.87,321.44,378.29,394.00,382.77,376.73,372.23,373.65,371.44,378.46,380.30,387.92,381.31,386.22,388.02,401.33,400.28,401.13,400.38,397.56,392.22,388.67,385.15,382.64,384.05,382.87,386.24,391.96,389.86,393.26,392.57,392.50,393.96,390.02,380.08,377.77,377.74,376.99,377.57,373.90,368.79,370.02,369.78,369.63,368.55,374.97,375.16,378.59,384.08,385.91,393.56,392.21,393.45,398.04,406.81,402.95,410.26,416.63,408.43,413.73,417.47,414.16,418.77,410.01,403.74,382.19
2023-05-25 22:06:08.557000,L8,,,218.30,215.88,307.36,345.56,347.67,343.85,337.62,298.88,281.36,245.58,274.97,297.87,358.62,367.40,350.82,351.60,350.73,343.22,314.06,340.62,348.84,335.35,357.75,368.39,390.75,381.03,392.73,386.43,392.96,356.05,367.60,367.98,372.62,369.78,366.63,369.20,371.54,374.66,378.34,379.94,379.70,383.56,382.70,374.83,368.31,369.10,368.12,368.79,360.70,362.06,357.66,355.56,358.17,356.91,360.52,359.40,363.78,366.23,371.13,381.42,391.79,392.39,390.07,399.89,399.22,400.64,400.34,415.53,411.47,414.15,416.80,410.14,408.47,412.09,408.64,431.91
2023-06-02 22:06:17.781000,L9,403.34,384.91,402.07,298.70,318.91,338.71,345.27,331.67,312.79,278.37,265.83,223.18,262.92,265.52,325.81,318.11,330.06,333.12,324.18,340.18,303.02,334.56,336.66,318.25,334.60,340.37,349.52,383.85,395.75,392.53,390.51,381.31,386.82,378.88,375.81,376.27,373.81,371.55,375.57,381.25,387.20,399.73,396.01,399.43,408.73,409.20,447.76,399.21,372.99,387.30,380.10,384.18,488.00,521.95,519.68,452.65,375.92,338.43,387.65,370.16,376.62,389.53,497.75,535.45,381.57,359.79,400.14,391.08,386.79,420.58,389.25,392.74,378.82,387.62,391.07,388.61,393.25,387.41
2023-06-10 22:06:15.787000,L8,403.56,406.31,406.54,404.46,402.36,398.75,397.17,396.76,391.87,385.81,288.97,264.65,282.13,318.92,382.25,383.75,383.87,379.30,374.16,372.89,373.10,377.70,377.11,372.63,377.65,378.84,380.24,385.33,396.74,396.07,393.44,389.25,387.22,380.21,380.60,379.72,377.16,381.40,380.38,380.68,383.70,385.52,387.10,388.43,384.34,381.08,369.78,373.75,369.68,366.59,365.68,275.46,274.33,279.61,275.17,279.86,257.26,368.03,372.53,364.45,375.17,376.89,384.71,377.39,279.42,392.50,392.56,399.02,286.83,401.12,399.40,394.62,301.50,303.83,311.26,318.08,333.12,330.76
2023-06-11 22:00:01.503000,L9,,,,277.85,336.93,365.31,376.80,385.64,341.75,326.89,285.97,247.58,282.86,296.13,361.25,331.23,371.72,373.33,361.47,363.48,307.67,371.03,388.24,322.62,344.40,367.31,392.19,432.25,356.06,383.27,382.66,394.35,385.05,375.41,372.31,358.26,366.76,455.87,392.65,431.44,369.60,355.34,355.53,345.68,371.39,361.76,366.18,263.58,301.40,327.21,286.57,424.08,420.47,241.45,264.14,275.66,312.96,313.70,302.90,274.00,318.60,328.72,370.93,354.48,357.77,445.77,419.36,449.24,448.26,420.86,399.23,390.53,393.72,357.43,344.63,322.36,331.78,328.27
2023-07-05 22:00:18.878000,L8,362.34,333.21,340.72,341.37,334.51,365.84,376.28,372.73,370.18,312.23,280.04,250.21,273.12,302.84,358.81,363.71,364.48,367.96,339.32,357.66,307.95,344.35,355.76,328.88,346.35,362.12,359.49,376.51,386.45,387.12,380.41,376.81,378.85,370.47,366.25,364.93,367.22,367.09,368.20,371.90,375.11,372.98,375.67,381.12,373.88,368.77,283.64,273.22,277.43,280.61,280.26,275.07,268.05,277.71,271.05,268.85,253.56,252.76,264.37,243.62,248.27,247.33,259.32,271.94,279.07,286.29,291.57,276.24,282.88,398.14,393.84,293.77,287.67,296.31,303.77,312.76,324.23,325.37
2023-07-20 22:06:25.971000,L9,373.47,338.18,396.68,398.82,397.52,384.80,387.97,388.89,389.19,344.75,290.09,259.49,277.19,320.27,364.55,366.93,381.25,371.35,363.44,368.87,315.63,372.06,372.53,338.53,368.87,368.50,386.23,383.81,394.72,393.31,391.69,381.98,386.16,376.02,375.41,375.40,375.01,377.84,380.12,379.62,383.03,385.90,382.95,385.94,383.20,381.49,367.44,374.27,367.29,369.57,366.91,276.36,281.52,281.97,276.95,283.88,261.68,376.48,368.51,369.04,382.82,382.58,391.98,391.91,400.49,409.29,407.89,407.55,357.80,408.95,407.84,401.11,405.09,301.77,311.88,318.64,331.67,331.56
2023-07-28 22:06:38.888000,L8,385.55,396.71,399.50,397.53,394.44,388.04,389.80,385.60,384.64,375.06,294.83,291.87,280.22,322.62,371.22,373.18,377.73,374.24,365.78,369.83,371.91,371.20,373.85,336.41,367.13,371.81,372.15,391.13,393.91,393.56,393.05,384.49,384.43,377.69,376.87,374.15,374.45,373.43,378.17,379.72,381.57,386.04,384.24,385.25,389.80,378.73,374.00,375.31,369.01,370.09,365.97,361.03,362.88,360.55,363.65,287.20,284.61,288.09,293.73,289.88,272.50,383.63,392.07,392.39,393.53,400.32,405.85,402.94,391.23,415.84,400.68,404.15,406.75,403.10,401.29,325.47,339.22,336.96
2023-07-29 22:00:19.281000,L9,,185.18,226.17,245.66,276.58,295.60,328.02,310.81,268.37,264.53,249.36,196.32,,,306.22,306.66,317.14,313.49,302.93,311.34,282.04,315.21,321.90,303.06,318.49,323.80,321.69,312.96,339.97,337.40,313.74,,,,269.76,266.05,217.21,184.01,183.65,,231.03,253.44,254.46,255.57,260.56,263.40,253.20,251.76,249.54,242.19,256.55,256.86,234.58,251.23,246.85,239.30,,,219.22,222.36,225.70,222.42,232.39,244.93,256.97,257.83,262.99,241.27,258.30,248.01,217.73,,,,,,,297.35
2023-08-21 22:06:40.051000,L9,432.28,435.31,420.20,425.29,426.69,437.54,420.82,415.23,421.33,409.39,403.93,401.02,404.57,402.52,400.51,394.39,394.18,398.45,399.27,392.62,394.87,404.72,392.94,394.10,394.39,404.57,400.82,414.89,408.13,414.82,413.34,409.91,415.33,408.80,401.49,405.26,403.55,399.37,400.83,401.92,397.38,399.94,405.27,411.52,405.10,405.33,402.69,396.34,397.85,405.67,396.42,400.95,392.24,378.22,355.86,341.29,353.73,358.52,378.22,379.99,386.57,399.50,409.57,403.92,414.62,411.87,411.34,414.05,419.46,420.21,417.87,433.96,442.32,430.66,415.80,437.58,452.97,417.72
2023-08-22 22:00:38.529000,L8,388.81,402.13,404.24,408.07,401.38,393.54,394.16,395.80,393.46,378.16,298.81,266.43,286.07,336.63,382.84,382.50,382.44,382.15,376.71,378.44,377.75,382.42,380.35,376.44,379.85,386.00,388.24,400.25,401.04,401.41,399.05,395.19,394.51,388.40,382.39,388.87,387.80,386.25,390.54,390.51,390.81,394.72,392.79,397.73,398.37,392.41,387.68,387.93,381.47,383.27,388.84,384.91,377.71,371.68,371.72,377.51,380.69,381.61,383.85,382.54,383.40,393.96,399.02,400.74,409.95,407.30,409.25,414.03,413.91,416.31,416.08,417.79,421.39,418.45,410.27,423.53,408.49,346.11
2023-08-29 22:06:50.051000,L8,237.92,282.04,334.27,285.15,322.44,319.11,347.46,333.25,319.27,284.56,274.41,220.11,267.83,273.19,328.13,318.52,330.94,332.37,318.73,330.91,295.18,329.20,336.51,315.03,332.45,335.48,337.82,345.57,365.24,363.47,360.40,353.52,364.79,354.25,346.71,342.90,345.42,346.69,348.39,350.35,355.73,354.03,358.22,360.79,354.95,346.02,334.08,338.34,331.26,333.54,326.80,271.23,266.53,277.38,268.94,261.34,323.51,322.96,330.54,331.71,301.94,362.34,365.30,369.96,352.49,381.90,385.81,380.02,392.23,401.44,393.47,395.40,394.50,402.83,394.95,313.48,318.49,326.51
2023-08-30 22:00:35.499000,L9,209.58,245.06,238.63,262.70,289.82,306.78,337.45,320.46,277.40,265.21,254.45,208.73,,253.56,292.52,305.04,314.19,314.50,305.32,320.12,284.18,319.07,329.34,307.69,326.09,329.00,330.51,218.20,249.83,216.60,350.83,347.58,352.82,347.49,339.35,333.06,338.34,336.47,339.12,341.86,347.72,343.82,284.29,349.08,343.82,335.30,277.49,267.25,270.61,282.05,273.89,269.91,266.53,269.79,269.34,260.85,250.56,246.37,244.66,237.29,237.34,240.85,247.77,258.04,271.19,330.70,376.17,322.48,378.01,383.79,381.86,388.04,290.75,296.27,299.73,311.45,316.33,324.87
2023-09-06 22:06:50.650000,L9,209.83,242.14,244.00,263.36,290.49,306.88,338.85,321.53,284.42,271.74,265.07,216.60,263.04,265.58,315.78,308.22,321.48,320.88,297.72,315.54,286.75,321.98,328.35,307.39,324.77,329.12,329.96,335.49,351.76,352.45,348.41,348.75,354.11,347.83,342.46,333.46,339.59,323.88,324.92,,338.99,335.58,343.31,264.35,265.16,248.84,222.45,212.88,222.15,221.06,226.68,232.55,,,,,,,,216.43,223.85,240.10,284.83,235.93,214.02,210.20,249.00,265.76,279.34,289.71,185.06,266.03,248.44,182.14,193.81,301.32,307.05,311.04
2023-09-07 22:00:37.835000,L8,383.23,347.04,397.88,349.07,343.21,387.56,389.96,386.55,385.44,370.32,296.62,268.28,294.72,338.14,372.10,370.03,375.18,374.52,366.54,372.51,325.10,368.01,376.08,346.27,368.89,377.67,377.51,401.61,396.40,400.75,395.98,388.08,388.56,382.78,379.87,384.20,378.44,379.94,385.04,385.02,385.50,389.20,385.10,393.45,391.30,381.67,381.17,380.83,379.23,377.29,378.98,369.89,367.29,367.10,364.94,363.89,370.75,370.77,375.56,373.95,378.81,389.25,392.80,395.37,402.29,402.82,404.37,406.14,406.10,412.28,410.98,413.95,418.74,417.41,417.38,416.92,416.45,413.98
2023-09-15 22:00:44.069000,L9,499.49,515.75,507.28,485.51,480.82,478.32,402.19,401.29,395.43,389.33,385.31,390.08,395.23,399.50,395.54,388.88,395.11,392.77,396.18,396.12,380.02,395.35,379.40,387.39,383.70,390.45,387.53,393.75,407.77,410.08,403.66,406.53,398.99,394.75,389.08,390.24,398.83,400.66,388.39,389.49,390.72,391.65,396.21,398.15,395.02,393.68,392.14,393.71,384.89,397.44,389.15,386.57,371.16,368.32,369.88,372.91,376.73,379.21,376.86,374.22,379.69,387.69,390.32,398.37,408.02,402.26,406.40,407.68,409.00,407.23,405.60,407.40,409.66,414.09,418.62,412.39,410.14,405.48
2023-10-08 22:06:58.230000,L9,424.63,412.20,414.73,416.30,415.35,418.63,405.22,416.04,397.41,425.42,356.05,351.39,337.64,390.83,410.48,405.74,418.00,408.22,379.49,383.64,388.38,406.05,406.87,393.20,417.62,418.24,424.95,441.59,425.38,440.70,431.20,416.31,404.94,417.34,416.76,411.03,427.61,400.63,403.11,414.50,415.78,429.43,430.75,429.22,428.63,431.69,423.07,395.65,443.63,431.25,410.58,402.51,417.11,403.45,383.87,380.78,388.36,389.15,403.80,408.77,395.12,423.53,438.20,440.34,441.91,443.11,418.88,433.56,430.74,428.32,421.94,429.71,437.27,432.12,437.06,442.91,433.36,429.01
2023-10-09 22:00:48.556000,L8,285.45,322.70,343.93,294.55,332.68,349.55,359.74,359.41,333.45,286.03,285.18,249.96,279.81,309.15,347.31,333.68,347.65,333.25,315.02,325.54,298.19,339.67,370.48,329.11,341.03,347.29,352.68,366.14,390.30,395.43,380.16,369.84,375.32,371.10,367.51,355.36,357.01,356.56,357.31,355.27,357.48,357.04,363.30,358.42,293.22,259.08,276.28,287.02,330.02,311.01,329.33,289.51,,280.78,257.39,,373.51,359.33,349.57,374.89,406.73,410.78,404.50,418.07,,,,,245.95,236.19,293.22,338.63,312.47,203.66,196.99,322.21,305.71,315.74
2023-10-24 22:07:04.010000,L9,242.48,270.98,238.80,257.78,307.10,309.70,345.37,328.83,303.24,278.63,278.40,229.99,269.99,286.40,329.47,319.94,331.04,329.71,319.25,331.71,289.81,324.48,338.02,317.92,332.67,326.20,336.11,338.51,322.80,275.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.86,212.95,204.53,221.77,237.12,270.83,377.92,356.30,379.84,368.24,356.37,380.34,390.64,397.08,395.56,396.80,380.25,379.76,367.87
2023-11-09 22:07:00.758000,L9,288.33,330.68,321.21,297.84,331.42,350.03,366.42,355.24,260.18,299.58,293.57,247.86,283.77,297.09,343.30,327.41,336.37,352.40,313.17,302.02,296.84,334.25,360.36,335.39,353.14,383.71,360.28,364.21,381.66,394.56,390.38,382.64,384.49,377.56,374.69,373.19,368.76,370.05,379.27,387.05,376.57,384.48,383.08,384.79,374.05,362.34,356.92,378.03,374.05,363.54,358.79,370.75,349.97,371.45,291.67,316.68,328.36,360.66,327.27,299.67,363.78,410.02,270.61,325.12,281.84,390.92,391.12,409.03,388.14,401.23,395.63,427.59,410.41,315.45,345.46,301.38,253.47,329.70
2023-11-10 22:00:47.296000,L8,417.97,429.35,434.00,411.18,416.32,412.14,423.54,418.61,406.50,402.99,416.39,398.70,429.50,415.36,426.31,387.49,399.05,403.37,403.84,394.32,405.15,390.35,411.42,409.67,404.87,409.77,421.62,427.17,429.99,428.96,426.93,420.38,417.26,412.96,399.86,409.24,411.45,416.10,410.61,405.90,412.53,417.84,426.42,429.75,424.32,421.97,428.10,421.53,422.49,416.45,410.34,409.00,395.73,386.21,395.44,404.79,407.08,411.60,428.66,419.94,418.86,416.26,420.21,423.33,428.66,421.15,419.49,427.28,433.52,430.27,429.29,425.61,428.37,425.33,428.78,422.06,422.04,421.94
2023-12-19 22:07:03.114000,L8,382.14,348.21,399.77,338.66,347.88,394.56,396.25,395.70,385.49,372.54,296.88,274.39,298.52,348.38,376.31,378.78,384.44,382.15,375.49,379.09,369.31,375.55,378.73,374.85,378.80,383.88,391.02,400.08,401.63,408.86,399.76,393.09,393.64,388.97,383.53,382.77,383.20,384.41,387.19,389.12,389.46,393.50,393.25,391.33,393.48,389.58,387.75,391.33,384.18,379.03,377.84,366.41,367.86,366.97,367.96,370.69,370.96,375.42,377.70,382.63,384.55,384.52,399.50,396.42,396.99,401.50,407.18,408.75,410.99,425.58,408.94,423.56,407.34,425.22,422.75,414.35,417.06,415.22
2023-12-20 22:00:59.619000,L9,380.73,344.93,361.26,308.81,347.45,390.86,396.87,396.44,389.22,332.10,295.49,269.58,295.72,345.88,374.50,382.56,384.91,382.13,379.76,379.91,330.10,378.34,381.48,373.02,379.38,388.81,388.22,400.96,404.43,409.95,399.76,394.10,395.58,390.45,384.66,384.39,385.94,388.18,391.11,387.65,389.91,392.69,395.47,394.89,394.75,395.63,388.89,388.97,402.46,394.23,388.13,376.16,389.49,430.21,436.07,438.86,443.61,421.83,396.71,441.04,455.11,459.77,457.08,470.67,466.50,474.16,492.11,485.86,474.47,479.16,476.79,470.90,464.88,460.24,454.90,464.19,475.73,482.79
2024-02-05 22:06:55.945000,L8,395.06,398.58,405.17,422.64,422.24,405.95,399.17,398.12,396.95,376.53,298.22,265.38,294.70,352.20,380.86,381.06,384.09,379.94,381.32,380.35,372.09,381.51,385.75,374.96,379.50,382.23,390.96,407.80,406.61,416.39,398.16,395.97,396.10,388.59,379.54,382.50,381.89,384.14,387.58,390.35,390.35,393.67,394.47,400.13,394.19,388.53,382.01,384.37,377.57,376.42,373.42,369.53,366.34,365.59,366.55,367.22,373.04,373.62,376.56,375.19,377.49,389.38,390.61,398.38,406.44,400.79,417.24,449.28,411.96,425.43,408.80,426.28,418.55,416.67,416.69,413.70,422.71,414.46
2024-02-14 22:00:43.269000,L8,391.42,398.27,405.92,346.11,346.90,409.02,400.32,407.86,418.05,378.18,296.45,285.55,297.00,359.85,378.93,403.77,397.29,396.08,391.99,393.81,396.30,399.75,395.13,397.52,396.11,403.99,401.47,410.67,411.15,418.01,408.19,410.74,407.17,404.14,394.83,397.81,395.51,393.30,395.79,403.42,403.05,404.36,410.99,412.27,406.09,401.52,398.06,398.18,396.78,394.18,390.79,391.48,387.40,381.22,382.99,382.66,386.16,390.67,390.42,394.77,404.28,401.04,407.42,407.88,408.97,415.65,415.73,416.06,424.69,421.72,419.33,425.01,424.84,422.56,428.06,423.64,423.15,427.03
