dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0064,nzd0269-0065,nzd0269-0070,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062
2016-03-18 22:06:13.953000,L8,195.95,209.91,199.14,296.52,302.70,307.18,301.40,298.12,286.17,313.23,293.71,236.88,309.78,292.70,377.05,380.14,291.04,297.87,292.24,303.43,303.35,306.12,305.66,291.02,237.47,233.71,273.19,315.30,309.87,295.61,272.81,269.30,280.46,272.52,260.27,258.62,233.09,275.29,261.99,252.91,268.18,262.13,271.10,278.49,279.73,279.15,294.15,296.52,304.88,288.00,274.06,273.14,270.32,266.85,304.02,,,,,290.51,289.88,280.83,259.66,272.24,275.88,284.85,280.15,273.49,293.59,277.84,293.59,278.86,289.81,303.17,293.69,302.26,301.73,298.33,297.91,355.79,305.88,362.18,386.29,366.12,343.05,357.44,361.17,328.66,308.02,315.54,267.68,230.71,215.55,230.54,263.63,240.65,514.36,544.94,531.02,411.65,369.01,286.85,272.28,,,,310.51,314.23,482.12,371.99,336.99,187.06,321.76,341.44,364.76,,,,285.47,,283.04,274.70,,,,,
2016-06-06 22:06:07.051000,L8,,,,,230.96,267.75,283.00,273.59,228.54,260.44,260.36,242.78,,209.40,221.65,237.10,199.99,230.94,,231.57,213.63,204.41,250.85,247.53,247.27,243.60,,,191.11,225.55,262.73,254.60,256.35,250.77,,,,,,,,,,,,,229.06,232.09,247.31,244.30,262.36,,,,,,,,,,,,,,,,,,,,190.21,226.26,241.72,254.50,231.08,242.44,236.63,237.45,233.17,239.89,253.95,202.31,272.39,291.16,276.03,264.84,269.65,285.80,216.93,252.95,262.98,263.45,296.21,310.98,303.76,266.20,222.78,208.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09 22:06:27.877000,L8,306.83,308.28,340.32,346.17,335.39,312.67,324.34,314.70,329.38,312.54,333.30,309.10,325.46,295.17,269.52,307.96,306.25,314.62,313.45,295.12,320.45,301.65,333.51,311.60,309.09,299.27,276.67,297.15,295.74,307.21,296.64,290.67,292.03,290.17,272.74,258.75,243.84,288.25,295.28,262.52,278.48,280.34,277.82,292.04,290.20,287.94,297.63,275.44,309.04,322.54,303.31,307.10,308.31,292.63,282.11,449.64,304.05,312.22,392.45,377.15,345.68,384.98,287.36,279.57,299.72,290.82,288.05,294.21,296.92,305.76,304.79,292.87,299.07,309.89,291.47,307.77,313.65,307.62,314.43,310.90,291.74,265.19,332.48,344.37,336.15,344.27,358.98,346.03,326.09,303.19,334.69,352.12,366.37,385.77,442.50,419.68,304.06,312.10,307.72,313.93,319.29,343.80,349.58,361.53,331.35,390.54,429.96,383.69,381.73,391.84,401.68,309.45,249.11,,,233.05,446.19,480.18,340.17,406.27,293.53,289.19,303.31,292.03,285.88,295.67,298.34
2016-09-10 22:06:39.443000,L8,,,,,,,,,,,,,,,,,,,,,181.24,249.78,267.55,291.49,292.07,338.83,299.39,313.41,294.28,312.38,281.72,293.82,327.02,318.90,323.29,325.98,338.46,302.59,323.14,295.83,292.20,268.62,268.58,278.47,287.60,280.09,288.57,292.66,298.83,312.07,291.98,310.56,289.12,274.03,277.54,297.83,210.19,291.88,284.86,290.55,292.06,290.65,260.78,265.40,279.45,278.36,277.59,285.54,289.49,296.71,279.13,276.62,289.63,398.36,386.81,405.75,385.74,295.56,300.86,303.96,284.81,243.63,320.88,338.60,313.87,317.93,322.04,328.10,323.67,306.69,319.27,340.75,347.37,355.65,335.59,293.57,276.97,274.85,286.11,302.64,314.19,337.76,334.27,333.77,324.09,327.32,337.48,318.50,314.21,337.74,306.46,316.69,,,,,,301.95,289.14,,283.16,278.67,,265.00,271.96,283.74,
2016-10-12 22:06:45.172000,L8,303.37,310.20,326.72,335.83,331.43,313.30,313.72,307.92,309.63,398.45,354.28,399.50,400.12,366.48,323.83,379.94,383.21,360.28,353.65,330.69,339.02,341.92,356.54,333.09,349.46,345.46,338.75,298.24,311.56,372.16,373.04,346.74,343.78,340.45,311.04,321.70,312.32,326.83,313.51,317.61,316.01,303.25,338.08,319.91,326.67,330.94,337.34,368.55,355.81,319.35,330.76,341.47,292.11,323.16,320.19,365.44,398.69,374.82,332.95,348.26,297.93,296.91,284.24,211.29,349.60,347.48,349.83,347.20,362.80,356.37,324.06,376.75,395.05,371.18,356.27,363.47,376.36,329.27,333.19,360.52,354.00,358.90,362.83,364.05,343.78,336.07,344.68,337.33,332.27,328.90,340.08,351.83,360.44,360.12,375.91,365.65,337.64,344.76,343.17,356.18,381.86,375.91,391.99,368.51,347.69,346.70,376.21,368.56,346.49,349.43,335.87,349.18,,,,,408.86,410.25,371.13,,335.76,320.35,356.21,304.35,306.53,315.75,343.51
2016-12-15 22:06:42.070000,L8,,,,,,,,,,,,,,,,,,,,,,,,,178.72,251.16,294.40,305.86,291.39,296.17,289.38,293.41,294.82,300.61,294.14,277.90,255.99,292.72,289.88,288.27,298.24,287.91,291.46,294.11,289.53,291.33,299.66,308.83,302.26,304.94,286.87,296.95,302.53,297.59,295.95,328.67,330.35,320.79,310.51,294.85,291.81,289.83,288.20,297.09,292.79,302.94,304.12,303.59,304.29,321.35,339.52,349.67,324.27,318.80,304.55,305.82,306.33,306.38,319.19,341.02,340.06,329.42,338.47,340.23,341.35,327.23,332.81,332.66,323.98,326.13,338.81,341.70,357.32,354.55,348.33,318.30,306.25,317.20,324.49,315.12,330.24,336.08,335.57,326.07,328.78,322.62,321.35,320.42,316.33,323.75,317.58,325.46,,,,241.44,,284.05,302.85,286.34,297.29,301.71,323.38,282.65,294.78,304.23,314.65
2017-01-16 22:06:35.035000,L8,296.28,310.88,332.49,334.53,345.42,322.52,310.53,311.73,333.57,330.89,335.62,354.72,370.69,337.98,340.81,349.64,329.02,325.87,345.77,333.98,344.64,339.43,347.11,336.65,374.87,365.46,357.86,353.52,336.11,334.01,299.40,308.91,320.92,297.20,282.64,261.81,360.94,338.69,350.24,352.70,338.59,325.87,325.83,324.98,309.71,314.74,334.54,352.43,343.98,323.64,333.54,339.65,358.70,361.75,361.19,344.54,209.18,349.93,331.02,324.47,327.18,328.44,330.42,337.95,285.38,293.97,303.60,335.29,310.81,335.55,349.01,356.03,339.90,354.04,337.73,332.34,323.42,336.99,347.18,348.22,354.63,366.56,376.18,376.32,370.58,356.46,348.67,331.91,324.35,328.97,339.88,356.11,360.85,358.77,349.15,328.67,320.28,331.17,335.36,343.73,355.05,348.32,349.33,366.38,351.17,336.01,350.31,361.54,342.04,347.83,349.08,344.40,239.15,,,270.82,339.02,240.77,328.60,325.16,301.47,300.03,298.83,303.57,316.24,322.39,330.61
2017-04-06 22:05:57.916000,L8,304.76,320.67,323.64,337.19,312.70,321.82,311.54,318.78,308.98,379.32,382.74,311.25,324.46,309.62,299.95,313.00,304.48,311.55,310.19,318.68,367.58,363.12,376.13,381.16,372.91,363.33,296.15,299.42,295.03,304.65,344.09,354.15,335.74,321.83,269.82,271.87,251.78,286.08,288.82,283.92,288.56,283.82,283.49,285.60,288.66,286.85,332.20,363.06,337.65,358.55,315.71,340.68,347.15,339.49,279.64,316.46,315.22,305.74,299.02,207.84,190.55,297.55,279.00,299.03,295.47,317.58,325.93,393.12,397.60,403.91,336.85,379.42,373.85,375.38,379.56,367.81,348.10,346.66,311.28,374.11,385.51,380.47,373.48,364.65,353.04,354.05,347.14,343.00,346.27,358.36,346.03,363.89,371.49,358.41,380.03,377.97,326.89,337.50,337.65,357.56,356.74,357.57,360.01,357.21,355.27,341.96,373.40,373.60,346.11,360.68,351.49,375.60,,,,,309.81,318.18,336.34,343.39,292.43,345.44,,272.56,282.01,290.70,
2017-04-22 22:05:48.327000,L8,302.54,305.78,388.26,384.03,377.89,379.54,357.90,393.96,407.55,406.25,384.71,393.80,314.05,297.32,296.45,308.09,303.37,384.69,387.76,397.10,405.86,320.22,328.30,377.06,380.45,370.55,377.36,368.83,366.74,304.16,289.15,285.74,339.68,286.38,264.34,260.68,247.47,282.77,284.49,254.48,275.69,277.13,338.09,345.39,339.52,355.23,340.70,357.72,310.50,298.02,288.90,286.00,290.22,287.44,279.86,316.09,408.93,378.94,391.58,294.23,350.40,314.93,280.41,221.61,333.05,283.65,286.53,292.40,296.06,301.72,291.82,290.87,295.90,307.19,291.92,307.19,306.26,306.57,307.61,309.05,365.49,363.60,358.83,359.56,358.45,361.06,361.32,350.93,352.48,356.34,322.96,336.66,344.57,349.81,336.49,303.96,280.89,279.49,305.29,309.53,408.08,356.73,353.89,339.50,329.47,331.64,330.80,325.47,337.34,356.05,313.19,362.40,241.65,,,,312.18,314.74,371.60,341.69,287.87,285.52,,269.21,278.62,291.09,
2017-05-08 22:05:47.247000,L8,308.64,303.19,307.51,289.26,296.79,304.78,302.53,301.72,295.20,292.13,308.18,296.87,338.38,278.74,349.18,349.65,354.39,312.77,326.80,295.01,290.91,259.15,270.23,275.76,257.24,240.89,,,,,260.67,260.62,265.62,295.62,301.50,309.33,311.86,312.78,282.22,248.13,276.11,265.85,316.18,314.01,296.96,323.25,302.82,316.84,,,,,,,,293.01,295.05,291.63,315.81,331.40,324.99,291.14,,,273.11,277.47,275.98,256.07,267.50,268.50,272.35,281.00,272.57,263.96,280.53,314.68,298.23,332.39,345.98,325.65,237.56,226.85,267.64,336.78,285.39,316.66,328.92,332.08,307.86,320.76,336.40,325.54,360.13,329.84,333.10,276.96,269.91,,,,,,,,247.96,342.71,269.10,330.23,327.80,347.38,,,,,,,324.35,323.77,320.01,,263.70,280.64,,270.16,272.55,234.75,
2017-05-24 22:05:58.366000,L8,,,,,237.85,269.38,278.40,258.17,,204.83,204.78,271.93,266.65,204.37,229.40,261.68,203.70,,,226.55,216.12,205.86,296.62,294.36,248.16,252.88,252.64,,183.76,217.23,266.29,262.84,270.34,258.67,,,,239.17,225.69,213.26,246.49,248.39,253.65,,211.86,196.27,236.45,248.54,250.43,254.23,259.58,202.02,227.68,249.48,208.36,,,,,,,,,,,,,,,,190.88,226.05,257.60,288.39,262.86,287.11,276.13,282.72,273.88,246.16,271.80,213.11,299.75,310.84,289.14,275.88,280.53,317.85,276.61,285.51,280.71,272.54,305.08,317.51,326.53,280.35,230.92,240.00,263.21,282.63,282.97,331.59,319.60,274.28,253.36,288.54,292.11,289.04,303.86,297.10,263.12,,,,,,,,,,,,,,,,
2017-06-25 22:06:11.601000,L8,356.63,351.46,348.02,340.45,334.90,327.13,339.54,347.90,358.24,364.69,370.48,350.65,356.33,355.01,351.29,349.19,328.13,331.98,335.35,340.78,344.46,345.02,345.91,343.63,332.37,323.49,323.08,320.30,335.19,325.08,322.31,309.32,296.62,308.07,269.82,270.72,274.41,302.77,311.09,297.50,294.70,302.28,300.42,307.14,325.47,321.86,311.39,321.81,323.85,315.23,318.63,296.46,308.14,286.22,303.55,321.36,337.98,354.75,344.96,310.01,314.71,303.57,305.17,302.00,320.18,327.43,326.08,349.92,338.15,322.72,314.34,316.90,317.15,316.52,316.73,323.09,321.91,320.29,310.83,326.27,328.61,347.31,348.31,348.02,338.98,333.17,329.73,336.70,328.17,328.28,335.75,349.08,349.49,348.32,338.51,322.36,307.89,325.82,329.14,321.48,301.38,348.11,354.83,335.39,328.54,325.71,323.39,328.87,318.00,328.82,321.99,321.19,243.64,,288.58,285.02,333.94,319.38,225.34,314.05,306.53,317.88,294.24,289.56,295.63,317.55,317.58
2017-07-27 22:06:22.045000,L8,368.78,369.15,370.34,376.51,369.76,369.26,367.50,351.67,377.30,371.11,378.87,366.56,344.71,336.58,368.78,362.24,371.70,365.03,368.11,364.45,364.40,352.46,358.24,346.63,305.69,279.84,281.92,296.54,287.58,296.58,276.72,273.55,276.85,283.27,261.29,342.45,348.03,334.05,262.89,257.00,278.12,270.59,278.44,267.26,277.88,256.50,264.63,273.71,284.16,297.46,341.40,288.61,332.43,284.00,276.92,318.38,301.46,302.77,296.35,297.67,320.49,297.99,274.89,295.19,298.17,290.32,281.83,289.86,292.32,300.87,282.63,287.42,291.60,316.48,290.21,306.22,307.24,310.93,332.39,335.49,294.05,407.84,391.32,402.01,393.67,388.06,332.30,380.44,372.43,374.65,371.25,364.79,347.74,372.18,383.75,369.84,336.82,339.72,352.98,354.53,360.45,356.63,344.97,353.29,343.59,334.13,368.25,397.33,371.48,366.21,349.50,,222.14,,,,310.43,314.35,297.39,,284.88,284.38,285.12,269.53,276.49,332.83,317.64
2017-08-12 22:06:28.266000,L8,,,,,,,213.38,295.73,248.38,281.01,283.68,257.62,208.39,234.49,209.24,210.45,233.56,209.08,214.25,270.13,448.99,384.36,458.19,418.83,,,,,,203.60,257.24,226.91,241.31,267.72,205.92,250.33,224.70,255.79,256.57,249.71,261.55,256.06,258.40,263.73,262.71,255.20,264.93,273.75,298.89,293.42,275.10,278.69,286.29,271.66,266.19,312.52,208.69,296.42,274.07,286.52,276.18,285.41,358.27,343.33,281.92,284.72,267.71,285.05,412.25,412.82,413.43,546.67,545.34,522.38,472.20,347.68,,,,,,,,430.18,416.14,303.96,185.75,380.30,365.07,372.09,365.58,365.04,385.63,400.57,332.27,361.53,337.46,343.02,301.75,351.49,356.53,351.16,352.37,393.74,353.85,300.73,330.08,374.78,358.91,327.82,300.88,312.27,,,,,,286.74,274.62,369.52,276.97,260.99,,263.83,270.51,282.66,
2017-11-16 22:06:40.336000,L8,346.21,351.19,347.28,348.94,332.69,332.33,333.03,340.50,353.84,362.99,351.65,359.91,364.41,370.92,377.50,351.72,338.68,333.64,326.02,329.07,328.75,336.25,333.45,342.29,353.49,360.39,360.77,362.28,348.51,317.01,305.19,318.78,324.94,325.53,321.32,315.31,314.06,308.91,310.69,325.79,333.19,337.95,323.30,305.84,327.65,327.05,308.33,322.01,330.13,367.67,351.16,352.57,338.99,338.50,335.38,209.27,198.09,211.89,235.90,186.29,377.01,421.53,330.02,321.75,352.57,343.69,309.30,340.52,360.42,371.87,387.38,365.50,363.11,357.45,356.01,359.49,377.28,384.62,347.01,350.59,350.73,350.09,340.95,344.80,344.54,343.84,361.58,365.79,346.96,345.38,374.23,341.81,357.98,362.44,359.02,329.18,321.05,312.25,338.38,342.65,361.03,363.41,363.61,358.66,341.00,348.32,342.47,338.00,342.93,345.05,327.68,338.56,260.60,,260.05,302.02,189.39,238.68,211.98,331.15,319.05,328.05,199.53,322.56,177.35,182.33,230.59
2017-12-02 22:06:34.857000,L8,330.68,335.35,335.07,339.39,330.24,334.30,337.88,340.80,347.90,353.42,356.50,360.36,,,,,,525.34,324.12,324.39,337.40,332.11,331.96,335.73,319.97,338.41,328.38,323.59,310.00,314.34,303.51,314.30,316.70,311.92,302.19,297.62,294.92,290.48,298.57,294.43,308.92,312.63,304.50,303.40,299.55,295.91,314.51,321.82,318.45,337.56,342.80,353.46,348.75,305.59,326.37,210.63,185.48,210.53,218.94,185.76,312.55,318.53,322.82,427.22,329.92,355.52,316.39,322.40,317.12,498.94,444.42,438.10,347.13,344.95,339.61,347.06,339.58,360.26,359.26,339.81,346.51,327.80,344.09,346.31,342.90,340.64,348.74,343.18,347.30,332.38,334.74,344.05,356.23,355.91,343.58,321.07,311.98,314.76,335.90,335.34,351.98,357.06,357.92,378.61,345.90,339.76,340.99,332.33,333.95,334.83,333.01,342.49,269.08,,262.36,296.15,183.75,238.42,213.30,233.69,323.74,319.67,227.60,189.87,175.86,186.50,224.81
2018-03-08 22:06:03.851000,L8,303.73,311.84,328.06,346.00,352.06,356.90,373.63,381.22,407.25,314.89,325.02,310.92,321.77,309.76,308.13,314.96,306.05,311.70,312.67,318.27,386.95,387.21,392.75,406.24,307.69,300.50,297.52,298.27,297.05,311.58,299.49,281.47,290.87,286.39,277.82,262.85,251.07,286.89,289.71,285.26,278.90,289.74,277.90,297.14,356.83,370.16,379.53,391.20,401.57,399.89,407.56,353.97,373.25,386.41,375.99,424.48,456.64,384.37,417.34,409.33,430.34,389.89,285.32,291.57,293.05,287.83,285.58,291.96,296.72,302.12,302.74,292.87,299.01,309.48,297.94,307.55,309.43,308.70,310.69,311.02,296.44,272.12,339.07,347.73,325.39,369.29,362.86,364.36,322.22,325.71,333.64,343.79,387.67,424.42,424.82,443.37,288.55,287.21,306.90,313.13,320.61,349.12,353.37,341.68,333.47,331.27,340.85,325.56,325.29,378.34,333.63,316.60,364.64,,,237.35,487.63,469.16,403.50,429.99,289.22,287.90,,469.30,432.60,477.65,482.22
2018-04-25 22:05:38.857000,L8,300.26,310.66,323.11,336.52,330.65,328.86,324.94,326.43,308.43,310.70,330.97,310.19,324.32,305.26,299.81,314.36,311.05,314.66,309.74,317.46,318.16,328.45,310.72,327.38,308.63,301.28,297.96,300.10,297.75,306.35,294.44,283.09,289.81,286.47,272.20,263.51,236.15,286.15,289.28,284.69,282.41,276.27,277.66,285.31,293.47,289.02,294.87,304.10,311.20,305.50,289.46,296.12,297.69,294.51,282.64,320.91,201.64,310.49,298.37,297.94,298.43,299.43,277.81,293.77,291.34,292.72,288.20,293.61,299.73,303.99,304.30,295.94,297.09,307.24,296.21,303.00,298.39,291.16,297.26,293.07,280.71,246.53,316.46,321.73,317.78,320.96,323.28,326.83,329.56,373.15,337.37,349.74,350.99,357.73,342.20,354.00,529.36,548.89,519.35,456.46,426.34,371.76,519.74,427.75,361.54,316.43,334.82,339.38,342.41,378.70,376.86,341.04,248.09,,,214.42,310.62,319.17,297.75,,292.50,290.34,303.72,269.46,278.36,288.34,292.97
2018-06-28 22:05:28.220000,L8,258.53,230.55,272.77,217.05,272.75,274.99,289.75,279.12,227.45,246.73,242.27,250.70,193.62,215.82,231.01,262.15,208.57,268.28,,273.99,279.46,210.22,276.32,274.98,270.98,253.21,233.10,259.48,252.24,301.74,265.05,247.02,245.94,261.95,189.77,238.17,215.14,241.90,237.21,238.83,198.12,252.61,241.45,199.82,226.62,205.54,235.41,240.23,249.01,248.09,263.64,259.88,267.56,253.74,231.22,279.10,224.68,257.04,,248.47,262.56,258.45,,,255.88,252.88,235.10,,254.18,211.90,195.66,244.53,257.77,280.31,262.33,267.71,273.57,244.86,246.28,245.48,274.32,223.62,304.09,308.42,283.03,266.98,273.32,329.52,323.93,320.38,332.41,331.52,306.27,329.01,312.20,279.16,246.75,252.58,249.94,277.51,279.20,314.66,329.06,287.76,273.71,321.10,302.93,308.90,319.50,320.61,283.44,,,,,,,,,,255.04,,,,,,
2018-08-31 22:05:59.236000,L8,348.28,346.46,339.76,349.01,347.20,348.42,308.04,306.11,308.44,306.48,314.55,303.02,360.40,302.71,298.92,350.08,354.90,361.91,346.26,295.51,312.72,302.18,310.70,307.60,299.30,366.09,373.68,353.14,301.14,328.47,275.04,273.48,276.47,281.55,228.54,248.21,222.15,250.08,246.19,239.36,258.75,262.99,277.47,272.49,242.93,276.02,310.74,339.39,358.32,343.03,291.65,,,,,,,402.34,390.59,381.05,367.26,373.93,340.21,473.12,464.60,411.44,272.46,305.76,317.02,318.84,341.34,305.57,398.80,405.55,347.33,380.31,379.93,354.45,332.57,377.62,380.11,371.71,367.63,347.36,349.18,339.98,331.30,368.88,366.64,354.01,350.26,341.82,345.18,353.33,351.36,355.04,335.39,327.87,340.58,343.07,358.52,346.39,344.91,346.36,347.95,329.56,329.43,362.46,351.94,350.16,332.07,332.32,,,,,,,389.14,358.19,322.44,280.61,,,,,
2018-10-18 22:06:17.672000,L8,335.72,323.78,326.45,342.34,308.33,327.73,311.08,324.39,309.31,310.66,331.04,310.04,328.10,309.01,309.87,327.90,312.65,312.09,308.72,320.31,319.21,326.95,309.33,331.22,306.94,303.16,300.06,300.69,300.03,311.22,299.08,279.62,286.00,285.57,269.63,267.77,249.92,288.70,289.69,290.29,294.98,296.86,297.19,285.38,294.83,288.32,297.10,309.52,323.82,362.78,326.09,330.34,293.77,297.32,283.82,316.10,315.92,215.57,310.24,307.66,300.08,302.40,437.51,388.08,401.21,405.73,409.24,446.54,451.89,307.70,308.53,311.94,407.34,404.12,409.86,408.27,386.77,346.18,408.86,423.87,420.77,260.94,341.61,343.20,370.51,385.40,363.55,361.13,368.68,375.26,396.94,438.21,444.71,413.02,340.62,311.08,284.38,289.21,318.36,317.16,338.50,353.18,351.38,341.51,339.03,332.99,341.22,327.86,325.06,375.72,371.95,341.56,,,,,299.01,319.17,298.34,420.69,446.93,459.71,410.26,412.11,395.58,388.51,379.53
2018-11-19 22:06:22.186000,L8,290.84,306.08,334.07,342.02,349.45,346.05,305.24,305.72,302.22,307.73,309.62,305.02,308.72,296.34,304.24,311.39,334.94,336.87,298.74,361.41,371.07,371.35,376.70,353.03,349.29,340.97,351.65,355.93,290.58,294.69,282.59,267.15,266.90,264.18,202.62,247.44,225.57,248.84,248.37,216.07,257.83,278.75,223.19,302.79,,,296.96,306.58,299.25,307.19,240.05,291.19,281.83,276.74,273.11,312.15,293.95,220.54,286.11,326.95,191.33,189.50,361.28,370.43,275.42,280.16,280.61,318.13,323.87,333.38,313.09,324.14,325.79,342.16,344.07,341.10,309.85,343.84,346.50,342.26,347.08,292.88,348.58,323.85,321.54,333.11,334.08,337.53,332.25,339.28,339.94,352.61,337.62,348.98,328.74,299.63,323.57,305.57,325.29,321.12,314.93,343.86,346.62,327.41,339.06,338.87,342.69,319.08,322.13,341.58,315.95,340.96,213.10,,,,,304.00,328.84,358.89,283.09,284.96,,258.52,273.77,273.63,
2018-12-21 22:06:18.644000,L8,348.70,375.84,370.03,353.32,365.42,373.38,377.60,386.26,409.01,410.40,404.13,406.76,377.84,376.33,378.55,351.81,352.12,397.97,399.46,379.56,391.40,407.08,392.57,357.94,336.05,351.91,349.48,339.39,331.08,374.28,323.00,373.06,328.54,357.69,406.04,335.82,335.24,308.29,335.32,321.74,299.72,319.17,348.85,350.68,374.63,343.01,334.55,318.41,318.01,333.67,345.19,487.61,382.64,348.43,310.15,420.22,393.84,380.54,382.39,325.63,321.12,316.93,408.56,348.58,339.18,328.20,332.74,344.31,331.73,358.24,349.58,367.44,362.94,345.61,353.41,358.78,366.87,348.48,353.44,352.96,355.10,437.74,391.84,354.56,357.63,339.46,340.43,343.80,344.00,333.18,420.03,342.74,364.57,355.12,371.94,340.09,324.94,336.36,331.89,337.84,340.46,347.29,341.21,400.72,347.51,364.23,356.65,342.02,352.04,332.22,329.85,338.97,250.96,425.28,427.74,449.22,363.99,438.59,364.89,347.25,328.26,355.08,378.92,424.32,390.96,347.45,376.07
2019-02-07 22:06:11.622000,L8,354.46,364.67,359.84,356.64,364.90,376.20,379.80,388.87,401.12,414.96,427.01,416.90,404.17,394.28,386.27,370.96,360.30,362.20,372.96,407.79,374.07,441.80,433.59,365.34,369.26,357.94,337.71,345.33,343.51,346.43,347.87,352.15,416.87,391.73,388.65,375.06,389.67,313.94,307.47,294.92,307.50,439.00,409.22,346.39,359.23,386.24,343.25,328.86,328.85,319.49,324.94,355.74,360.84,351.03,455.32,419.87,446.99,432.73,408.40,338.35,316.48,353.02,340.28,348.24,337.89,326.24,333.03,382.56,348.33,345.43,346.52,353.22,429.54,411.01,415.08,409.77,355.05,353.87,352.86,396.75,431.93,354.48,369.82,351.67,347.79,350.55,354.64,346.39,382.69,382.01,425.63,415.26,398.27,372.61,401.95,332.88,317.63,341.02,346.55,352.10,400.36,355.76,367.32,374.22,357.19,411.44,452.17,367.34,376.37,340.83,336.37,355.53,422.93,398.30,471.07,467.58,395.17,398.77,405.88,334.22,334.47,331.81,370.75,294.67,305.04,352.99,360.55
2019-02-23 22:06:08.536000,L8,,490.57,456.41,414.55,497.05,500.42,,379.91,404.02,375.62,365.17,,,,,,,480.17,439.67,363.34,,,,,,,,,,,,,,,,,256.54,295.83,287.73,301.58,290.67,309.47,314.26,329.69,344.10,377.29,380.82,313.60,312.56,319.48,318.01,294.02,285.03,275.52,274.94,290.08,298.91,291.57,283.14,332.11,310.59,190.19,348.86,272.44,275.52,281.62,277.19,268.69,291.86,280.04,282.75,282.12,291.03,294.88,290.89,299.62,302.28,326.92,349.18,349.66,322.51,360.88,352.25,343.36,351.46,351.33,341.41,338.52,342.13,332.48,344.58,349.55,368.17,367.15,342.65,325.95,319.72,319.25,201.95,,,,351.76,313.61,272.52,223.64,255.24,261.57,329.91,338.10,343.03,349.56,,,281.26,217.40,,,319.54,337.36,283.39,281.62,,309.80,245.26,,
2019-03-27 22:05:59.546000,L8,186.41,322.06,308.19,297.22,360.31,358.42,362.70,371.63,382.72,382.55,393.74,396.04,403.96,408.60,346.91,316.59,334.72,322.26,306.56,325.44,344.75,359.56,430.58,341.57,326.04,323.42,413.07,427.57,304.83,335.92,294.05,279.41,285.48,283.83,269.63,269.32,243.59,282.31,290.40,285.40,267.83,270.00,318.62,302.52,287.69,284.96,290.80,301.89,308.07,310.74,285.85,336.39,348.43,353.73,377.59,314.36,308.34,297.16,293.63,194.92,189.62,325.91,273.92,286.59,283.16,289.11,282.91,289.76,297.25,299.06,297.79,291.16,295.39,304.15,293.60,402.95,385.08,410.49,360.73,363.69,350.38,370.79,381.90,367.94,381.26,365.03,346.26,337.37,343.60,358.06,351.04,338.05,343.96,347.62,334.64,301.27,280.09,280.48,306.33,308.10,315.14,337.33,342.51,337.47,323.32,328.33,321.40,320.07,324.85,333.35,329.58,334.61,243.41,,,,295.66,314.88,220.49,340.81,286.57,284.84,,264.17,275.95,281.93,
