dates,satname,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0003,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0009,nzd0377-0008,nzd0377-0010,nzd0377-0012,nzd0377-0013,nzd0377-0030,nzd0377-0036,nzd0377-0037,nzd0377-0114,nzd0377-0115,nzd0377-0011,nzd0377-0035
2016-04-19 22:06:46.856000,L8,312.50,485.54,,,,,,,,511.69,504.20,310.62,256.32,276.94,510.26,508.33,504.69,502.74,515.92,486.68,463.51,447.13,424.20,450.58,478.60,446.19,432.91,417.75,410.11,395.42,367.54,356.43,348.50,345.68,339.40,210.97,,,174.26,365.32,352.34,346.36,351.18,342.33,334.98,346.77,348.31,346.05,340.16,331.00,328.01,341.70,312.30,297.17,292.26,281.37,294.89,291.03,263.14,254.92,251.80,257.54,251.13,257.18,244.29,251.52,247.39,216.55,243.13,251.01,218.51,189.43,182.52,171.50,168.91,163.13,,149.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05 22:06:50.290000,L8,319.38,483.15,,305.36,286.32,275.61,272.06,,,,,309.10,258.76,273.14,521.23,514.15,512.42,513.32,507.93,492.85,472.01,453.56,429.34,459.20,522.92,494.76,434.00,422.50,419.89,398.90,366.53,357.22,349.53,385.15,396.60,346.66,,,339.12,379.03,359.99,360.88,358.79,352.19,348.51,356.52,354.28,358.10,347.03,340.63,331.25,324.15,314.73,310.19,303.63,292.04,289.43,277.41,272.79,263.52,260.00,251.77,249.60,251.78,243.21,248.42,241.22,223.92,234.37,250.95,220.65,192.47,184.58,175.12,176.66,165.76,,154.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06 22:06:54.973000,L8,,194.51,441.57,194.68,,494.92,499.66,377.68,442.07,460.34,429.28,405.79,421.77,185.40,423.11,367.62,363.91,422.20,418.78,435.87,437.81,414.87,183.89,191.18,456.12,414.29,377.14,368.02,369.06,376.33,348.74,343.77,330.92,290.42,276.51,175.70,,,,313.62,298.54,302.07,288.00,300.82,292.63,266.59,298.89,260.61,286.63,283.65,259.60,263.22,268.12,222.10,254.72,228.67,246.86,243.74,240.07,238.68,227.43,214.20,217.17,210.43,202.93,210.03,214.55,202.09,200.72,217.47,201.67,169.19,152.91,,,,425.71,,,,381.60,476.73,484.06,,,181.43,379.87,391.51,267.11,380.51,374.83,359.38,304.44,301.26,252.61,331.38,305.93,207.01,295.56,,430.79,324.14,312.32,316.49,402.52,456.68,496.71,312.75,328.28,308.19,,,,,,
2016-07-24 22:07:13.819000,L8,293.00,357.79,,395.31,440.65,430.50,425.95,527.75,478.88,500.39,482.77,467.89,470.27,475.83,472.86,491.91,478.06,439.44,435.76,442.56,446.88,426.47,396.13,434.85,464.01,434.94,426.63,409.50,376.59,385.92,311.79,349.32,317.95,299.27,283.29,196.67,,,165.64,362.00,313.69,320.59,336.69,311.65,306.90,315.69,316.76,304.42,303.76,292.21,274.73,278.65,280.23,273.97,280.97,262.30,266.50,253.84,251.84,247.00,240.72,234.50,228.46,225.18,217.70,217.91,221.90,209.31,206.61,229.47,206.28,179.54,164.94,160.09,,,511.57,,,,501.22,512.14,491.98,,,,,,,,,343.22,217.37,,230.86,310.68,,,,,,,,,390.63,289.60,,417.09,515.43,,,,,,,
2016-08-09 22:07:15.795000,L8,,218.23,240.22,208.54,306.00,164.39,229.63,307.41,392.24,377.86,,,,,,,363.96,424.21,419.69,,,,,,,268.73,295.27,300.55,288.95,213.90,266.38,191.39,199.71,284.97,287.61,196.64,,,154.03,322.99,264.54,295.93,205.70,305.26,301.47,310.82,305.63,266.96,286.48,275.23,185.51,,194.55,180.46,246.08,251.49,249.03,236.52,227.44,228.73,220.93,163.06,187.44,216.08,232.08,233.59,235.19,221.30,233.72,237.39,215.28,196.39,172.33,164.34,160.06,,428.36,,,,493.39,495.52,492.38,,,,,,,,,460.17,413.19,434.64,498.09,451.66,456.85,459.20,416.19,434.48,292.56,294.81,286.03,173.17,392.06,488.77,,481.02,474.54,457.38,,376.73,,,360.19,483.00
2016-09-10 22:07:27.365000,L8,287.76,353.16,511.23,,,,,525.62,475.85,248.50,299.45,333.54,341.54,206.46,236.48,257.75,278.68,299.84,309.40,298.97,279.41,426.95,401.37,437.77,465.04,435.54,426.87,405.65,386.03,385.14,325.10,346.66,332.47,304.56,282.96,206.94,,,165.51,329.47,315.16,314.67,322.32,313.53,311.23,318.21,315.53,312.80,302.73,294.42,275.04,286.91,280.01,273.01,267.73,253.51,264.76,256.37,248.86,248.90,244.15,230.49,228.63,235.21,216.40,233.44,235.82,225.00,235.18,240.48,214.44,182.51,167.77,176.76,,,496.22,,,,508.23,514.89,,,,,,,,,,,,,,,,,,,,,,,,,,489.82,483.11,,,,,,446.29,
2016-10-12 22:07:33.085000,L8,,,,,,,,,531.26,506.37,503.82,487.72,484.77,498.36,507.10,505.37,500.64,280.29,287.19,261.72,462.50,444.72,420.68,453.46,475.38,446.70,432.21,419.89,409.87,394.64,376.17,356.59,351.84,349.34,361.98,227.86,361.49,350.69,322.65,359.49,343.71,342.99,340.65,333.70,333.47,343.50,344.96,341.51,338.05,326.65,320.80,310.87,307.48,294.14,288.44,278.22,275.18,265.49,258.80,257.58,247.85,245.70,245.79,235.31,239.68,238.13,230.27,235.72,229.34,249.82,219.93,205.94,191.41,179.72,174.53,169.00,,151.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15 22:07:29.991000,L8,,,,,,,,,530.48,506.27,506.80,489.47,485.40,501.35,507.53,505.87,501.62,499.25,497.60,481.93,465.33,449.67,421.09,453.56,474.45,445.01,430.42,426.07,413.11,391.82,354.40,351.77,346.50,337.39,333.94,208.45,,227.05,335.56,352.52,343.23,342.77,338.10,342.00,334.70,338.80,342.65,341.18,337.34,325.94,317.82,308.12,302.26,289.94,284.80,277.41,277.01,265.73,260.15,258.57,248.72,244.26,238.44,235.42,234.87,231.41,223.78,229.59,237.47,249.86,222.23,200.28,194.43,180.22,179.96,171.66,,154.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:07:22.953000,L8,,,,,,,,,,,,303.60,251.02,272.21,512.15,510.82,510.37,511.64,504.49,489.23,472.93,453.96,428.92,465.25,509.64,445.70,432.26,427.73,421.09,395.27,361.72,356.43,347.80,423.98,396.77,392.32,385.15,386.77,351.68,362.03,351.09,348.32,344.48,350.31,337.70,345.52,347.38,345.44,337.98,328.47,321.53,311.49,303.14,293.78,288.93,281.26,281.20,271.55,264.69,260.05,254.53,249.92,241.84,245.55,241.07,242.99,239.29,232.92,239.49,253.14,233.67,206.35,192.23,185.16,185.15,170.88,,155.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05 22:07:02.841000,L8,,,,,,,,,,,,,,,,522.23,517.66,516.77,514.05,499.17,486.32,469.81,441.78,486.43,514.14,506.39,484.96,485.19,431.56,436.18,436.51,444.29,433.09,428.04,411.76,395.80,388.00,394.21,367.01,378.10,368.81,372.01,370.56,367.28,362.83,361.05,359.05,357.79,350.39,344.40,333.31,348.34,331.35,338.35,332.25,318.66,312.97,308.91,309.44,293.92,283.36,276.33,281.13,270.63,276.24,264.13,294.91,288.90,258.37,290.25,245.22,214.17,204.96,198.30,210.05,186.49,,180.38,224.39,250.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.20,,,
2017-04-06 22:06:45.830000,L8,,,,,,,,,,,,,,,510.55,507.56,510.47,502.87,503.56,486.70,472.17,456.37,426.00,464.44,476.07,445.67,431.84,427.66,415.51,398.12,363.71,346.00,336.51,337.02,334.73,209.41,,,238.81,367.03,352.85,350.50,344.43,344.45,342.51,348.81,351.72,344.14,341.38,330.29,325.30,315.68,309.93,299.52,293.79,285.26,283.26,272.33,265.41,269.50,255.97,249.91,245.86,247.65,238.19,247.52,235.92,237.28,239.27,256.44,225.11,201.74,203.20,188.61,180.56,166.68,,158.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22 22:06:36.244000,L8,,,,,,,,,,,,305.57,250.46,275.05,516.47,512.30,510.34,249.64,289.65,261.26,474.85,460.91,425.66,459.91,481.70,446.96,433.70,423.98,413.00,392.28,362.99,346.75,339.86,336.26,331.95,208.65,,,188.18,370.26,359.39,356.49,345.13,345.33,351.03,351.53,353.28,347.79,343.45,332.94,326.11,317.24,311.30,301.65,294.67,282.77,282.75,271.10,263.67,261.69,253.57,254.15,243.53,245.59,249.28,242.90,232.57,235.32,237.28,254.68,222.82,198.12,198.51,190.07,179.96,165.33,,156.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:06:35.164000,L8,,,,238.42,286.00,275.52,,,,,,306.11,252.36,272.63,514.17,510.09,511.47,508.15,505.20,488.13,471.66,454.18,426.38,465.01,475.09,444.77,432.20,423.53,412.48,393.71,364.22,350.81,340.05,337.04,343.96,219.03,,225.32,281.78,370.50,359.64,352.00,344.12,339.86,348.20,351.66,354.33,348.24,343.84,334.07,327.31,317.04,310.40,301.70,295.44,285.73,282.69,272.90,264.30,262.53,256.12,246.10,247.13,248.13,237.91,248.55,235.59,236.29,238.54,251.15,223.11,197.72,194.39,190.63,279.72,362.76,,421.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.44,260.85,,
2017-05-24 22:06:46.292000,L8,,,,185.32,,,,283.69,375.46,403.36,,,,,,,,,168.34,177.13,209.58,194.72,176.97,184.13,250.34,296.09,353.92,343.52,352.32,337.02,326.79,327.52,203.24,,,,,,,288.04,192.21,,194.24,217.53,264.21,249.66,259.84,247.12,251.44,253.84,245.18,,,,194.55,212.20,236.33,236.74,238.54,238.15,220.12,165.84,169.09,184.64,197.53,205.88,208.65,199.81,202.79,211.35,196.20,170.20,160.18,,,,311.56,,,,385.59,464.46,480.29,,,444.32,497.14,388.61,274.06,365.86,363.35,355.55,256.46,,235.71,331.54,294.38,,,,324.38,279.60,281.17,296.08,441.64,,493.45,308.93,303.43,294.51,,399.27,,,,
2017-06-09 22:06:54.260000,L8,299.33,259.87,493.47,445.80,209.94,184.49,498.56,,,,,,,,,380.33,449.25,444.52,434.28,299.25,449.85,427.90,231.68,264.27,287.79,372.54,415.88,404.04,382.12,375.24,338.81,332.74,325.95,296.60,265.20,183.37,,,,,,,207.44,274.15,246.87,299.31,295.73,292.80,303.77,291.86,275.66,274.92,278.47,265.88,257.85,243.64,254.45,240.96,239.03,239.94,225.74,207.80,187.16,205.09,203.58,203.31,205.81,195.04,199.25,208.29,192.45,160.83,156.42,,,,512.49,,,,,,,,,266.14,374.51,,312.78,512.18,,500.62,353.24,373.26,345.04,303.83,,,,,507.17,405.20,266.93,199.66,,,,436.49,416.20,,,,,,,
2017-08-28 22:07:19.886000,L8,,,,,,,,,,,,304.52,248.28,275.02,515.10,510.65,506.53,511.40,504.38,491.87,473.75,453.18,424.78,456.63,473.96,445.40,432.50,422.26,413.52,391.42,363.04,350.73,338.54,335.58,337.45,219.67,,,314.04,373.21,360.48,353.01,347.14,343.98,351.50,353.19,354.08,351.59,344.35,335.02,328.48,318.42,312.39,305.55,298.02,287.74,283.99,271.82,266.47,265.53,255.61,257.05,249.24,250.82,250.01,246.62,236.97,237.72,239.57,255.54,225.05,203.47,198.31,189.98,182.46,169.60,,156.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31 22:07:31.844000,L8,,,,,,,,,,,,303.51,249.40,274.67,510.30,508.51,503.26,507.29,501.56,487.16,471.74,452.93,423.19,455.03,479.14,444.46,431.75,424.75,413.79,391.40,367.71,349.95,339.73,333.93,334.59,205.18,,,363.81,357.00,347.06,346.52,339.12,343.91,336.03,346.00,343.85,339.90,337.44,330.06,323.50,313.19,307.36,298.64,293.08,281.69,280.53,268.55,262.43,263.00,252.57,250.66,244.42,248.54,246.43,238.51,230.88,234.02,238.47,248.19,223.77,202.68,193.79,189.16,184.13,173.96,,158.25,,251.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.19,262.17,,
2017-11-16 22:07:28.249000,L8,,,,,,,,,,509.27,514.65,491.06,483.18,499.46,496.67,504.06,500.63,506.54,500.66,478.94,464.37,443.46,420.75,450.55,469.73,441.60,427.62,422.52,428.63,398.31,362.12,356.79,341.26,328.25,331.16,207.29,,,358.33,354.09,343.68,339.41,336.09,347.03,357.35,348.19,346.81,352.16,336.42,351.88,329.09,321.38,304.70,310.91,295.58,272.27,275.46,279.11,285.68,277.05,258.83,248.22,244.08,255.95,254.52,233.90,369.27,325.92,420.70,371.07,233.76,209.42,200.14,260.06,272.15,362.95,,331.92,165.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02 22:07:22.770000,L8,,,,,,,,,520.92,503.84,500.08,493.98,484.01,494.89,504.25,501.00,504.75,281.41,290.32,263.20,466.01,447.08,423.48,455.47,474.29,441.85,428.93,423.39,409.39,390.88,363.21,345.73,335.11,328.61,330.19,189.56,,,360.31,352.74,345.66,342.38,336.69,340.44,332.87,337.76,339.39,334.51,334.13,323.39,315.59,306.00,300.22,289.69,285.55,277.75,276.02,265.64,260.58,261.57,252.41,241.84,243.75,244.38,232.63,238.25,226.97,226.68,233.36,243.52,223.16,201.92,190.17,183.26,179.78,166.72,,158.45,,267.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.43,438.44,,
2018-01-19 22:07:14.526000,L8,,,,,,,,,521.74,502.48,503.00,490.98,485.05,494.01,503.17,501.81,503.54,497.10,493.86,481.40,465.76,441.88,424.69,453.39,472.02,441.74,428.28,418.54,405.32,391.99,373.29,342.37,333.04,329.44,334.55,191.36,,,357.25,351.18,345.76,342.43,336.71,336.58,330.21,336.38,338.34,335.36,332.63,323.24,314.18,307.02,298.78,288.15,285.24,277.07,277.00,266.63,261.64,255.86,251.94,245.94,240.99,243.10,235.90,232.30,233.84,221.21,237.52,244.38,224.01,197.21,184.36,179.33,183.00,170.14,,155.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24 22:06:44.096000,L8,,,,,,,,,,,,308.79,252.08,272.62,512.64,507.59,511.88,502.28,504.51,488.08,473.38,456.16,427.63,462.30,475.40,446.12,434.31,425.46,413.92,398.27,373.27,349.52,340.01,332.29,313.90,208.16,,,353.37,369.57,358.79,351.30,344.99,342.74,343.20,349.49,352.33,346.66,342.72,332.68,327.02,316.81,311.61,300.52,296.13,287.34,283.01,272.74,265.91,264.74,256.11,251.21,250.40,247.42,238.67,247.19,233.27,235.84,237.15,253.31,225.83,202.62,197.18,186.65,182.95,170.18,,159.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:26.771000,L8,,,,,,,,,,,,303.73,249.92,274.52,516.67,512.79,509.65,512.79,506.83,494.23,476.34,457.79,426.11,460.71,475.62,446.97,434.81,424.64,415.27,398.95,371.85,350.77,340.15,336.53,338.90,220.59,,,358.33,374.35,359.31,357.59,349.88,346.30,349.99,355.17,354.93,353.05,345.29,337.96,330.76,323.88,313.56,302.68,300.48,287.64,284.58,272.84,267.19,264.51,257.32,257.67,247.05,252.68,248.07,242.87,245.91,236.48,243.97,254.82,224.83,202.94,195.00,185.13,189.86,175.93,,158.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 22:06:04.650000,L8,226.66,231.25,232.44,181.04,,,,372.70,413.30,425.00,435.29,363.16,380.19,393.84,397.58,373.77,370.09,424.76,412.13,439.91,440.54,418.83,189.03,247.07,266.85,316.21,414.87,364.67,368.12,352.61,333.64,330.02,200.12,,,,,,,312.16,276.19,298.85,203.84,297.50,299.20,304.56,299.99,262.49,289.14,277.82,252.31,266.96,275.52,251.75,260.52,244.51,252.99,245.84,244.70,241.92,232.40,222.23,214.22,209.05,210.13,210.15,210.67,201.41,206.97,220.31,200.59,170.28,162.35,152.86,,,314.57,,,,338.07,461.67,483.99,,,361.20,308.21,,,412.72,370.67,358.26,257.40,,238.37,329.32,296.05,192.93,294.64,,438.90,324.41,310.01,314.61,401.72,456.59,294.61,,288.28,,,,,,,
2018-06-28 22:06:16.147000,L8,,,,337.91,398.94,327.45,327.94,,,,,305.76,254.97,,511.17,506.56,509.83,283.66,291.95,260.08,473.16,455.71,426.36,466.75,472.20,444.25,430.94,418.09,413.04,393.13,395.45,345.47,337.42,334.46,219.29,150.18,,,360.75,368.87,355.80,352.16,344.05,336.96,352.09,351.42,354.02,348.22,344.16,336.04,328.38,317.73,311.79,302.57,298.12,286.73,281.95,273.47,264.61,262.74,257.11,247.22,249.74,246.99,240.15,247.15,241.99,232.28,238.40,249.06,220.68,191.89,191.19,191.01,180.95,169.63,,160.71,,,,,,,,,,,,,,,,,,,,,,,,,,,343.31,334.19,,,,,,,,,,
2018-08-31 22:06:47.157000,L8,191.07,217.35,453.06,485.51,351.34,437.66,,369.40,309.33,,195.39,383.80,424.26,444.01,401.81,375.31,376.98,188.73,197.08,188.26,227.61,221.97,227.66,264.73,291.55,320.09,314.85,338.29,376.37,352.84,336.49,317.98,300.48,206.44,191.49,,,,159.04,307.58,288.94,302.30,309.72,224.92,316.84,299.58,265.84,307.52,259.54,279.64,274.62,289.45,293.06,273.92,270.84,249.10,260.20,253.47,248.17,250.22,239.94,232.79,214.47,212.50,217.50,218.86,217.25,209.84,211.81,228.74,207.12,179.85,166.48,166.41,160.42,149.82,520.60,,,,392.37,456.44,389.69,314.54,423.60,,,,,,,501.90,503.33,443.54,396.42,445.35,313.02,210.50,,,509.85,336.82,347.50,354.60,395.62,,451.15,282.33,301.04,259.94,,,,,289.92,
2018-10-02 22:06:59.122000,L8,,,,,,,,,,510.22,509.74,305.47,216.80,274.11,509.90,508.22,508.06,508.69,504.44,490.82,474.86,456.41,426.34,460.45,497.44,449.17,433.35,422.86,417.74,420.97,420.06,352.91,342.08,336.72,226.85,155.59,,304.87,358.68,365.87,352.22,350.38,342.11,341.64,348.72,349.61,352.35,344.41,343.83,333.94,329.81,317.04,312.32,301.79,297.64,287.72,283.59,271.23,265.68,265.72,254.42,258.50,246.06,245.95,266.83,325.18,321.94,243.22,253.58,265.72,230.19,206.25,198.63,192.59,185.21,176.69,,165.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:07:05.594000,L8,,,,,,,,,522.91,504.43,503.57,492.36,484.31,499.16,502.44,504.32,504.20,276.84,290.95,261.55,470.71,453.63,424.25,457.72,474.69,446.14,430.16,418.22,409.43,397.58,377.00,349.16,338.92,330.74,220.47,150.39,,,349.69,355.63,344.57,344.44,336.40,333.55,336.62,341.64,343.57,338.40,338.04,326.94,323.17,310.27,305.20,297.64,292.55,284.86,277.92,266.07,260.53,261.88,251.20,246.08,242.14,242.03,238.88,243.53,232.50,238.26,236.66,251.46,222.73,204.28,193.98,189.76,181.60,172.18,,161.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03 22:07:09.298000,L8,,,,,,,,440.58,447.07,463.82,423.25,196.31,,,,,,,,160.07,165.48,230.13,148.53,173.20,237.46,298.31,353.41,279.16,342.00,294.74,295.94,204.99,169.24,,,,,,,284.87,301.44,310.94,215.54,218.46,293.22,260.52,352.51,329.96,316.42,293.48,283.28,295.20,291.57,286.15,277.11,254.90,266.74,252.26,250.03,248.41,235.39,227.85,229.97,224.54,194.48,197.07,203.27,203.84,155.07,204.55,215.09,192.83,184.41,169.27,161.02,150.48,,,,,343.82,373.81,343.53,335.09,,430.51,362.97,269.96,,,,,,,,,,,,,515.39,397.96,359.70,518.96,,,,,,,,,,,,
2018-12-21 22:07:06.566000,L8,,373.55,313.21,,,,,410.32,161.32,218.60,299.19,327.71,333.18,289.23,453.61,489.19,493.88,493.58,489.76,476.05,452.69,427.03,426.42,449.52,470.53,440.20,425.57,415.88,403.58,390.18,373.70,342.83,333.11,318.86,209.79,141.67,,,293.29,341.93,334.38,340.54,334.36,326.21,315.76,337.83,,178.68,311.30,305.71,312.94,280.24,255.53,266.75,285.93,282.93,271.16,262.00,253.13,256.63,252.42,240.52,230.14,223.75,225.45,228.21,224.17,222.99,228.08,242.93,216.40,194.73,211.32,179.64,192.91,,174.31,,,222.11,301.95,,,,426.20,379.08,426.92,524.21,,,,485.15,442.48,373.51,488.33,,362.51,388.05,332.31,253.32,,388.75,474.15,435.98,,,,271.81,323.79,492.08,,,279.22,,,
2019-01-22 22:07:02.132000,L8,,,,,,,,,521.39,501.75,500.39,486.45,478.06,488.86,500.94,500.45,499.82,249.89,288.64,262.13,465.93,445.75,421.49,451.56,472.28,442.24,428.36,417.16,404.44,389.87,370.46,345.50,333.54,326.11,217.31,141.33,,,345.51,350.95,341.82,341.58,334.83,333.60,331.28,337.07,340.64,334.85,334.95,319.60,315.90,304.89,300.17,286.46,283.52,275.74,277.65,268.23,260.96,260.53,251.52,247.74,239.33,239.11,235.28,232.68,224.76,229.32,229.07,245.61,219.38,192.81,186.37,180.82,178.93,165.81,,155.26,,223.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.19,,,
2019-02-07 22:06:59.544000,L8,,,,,,,,,527.28,508.77,504.19,490.59,483.04,492.81,507.12,504.69,505.00,495.12,502.47,486.33,470.68,450.36,424.43,454.18,473.63,443.13,431.38,420.52,408.83,392.31,392.21,348.18,335.47,335.20,220.48,142.98,,,355.44,361.31,349.67,348.40,341.20,342.15,342.59,344.48,349.48,340.11,339.65,326.65,322.24,310.63,305.13,293.34,290.63,282.65,282.05,271.85,265.23,263.96,255.14,251.78,243.82,245.03,241.89,238.76,230.62,236.21,233.97,253.67,224.13,195.99,188.41,184.34,179.93,168.44,,157.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:06:42.607000,L8,,,,,,,,,,,,,,,515.75,510.54,512.57,510.95,507.58,490.40,475.90,457.08,429.45,467.72,477.39,446.25,433.01,427.19,416.22,444.05,408.31,349.36,339.12,343.96,216.48,147.41,,235.60,367.60,374.56,354.14,338.92,333.57,342.80,355.47,353.12,356.31,351.65,345.65,336.07,329.65,318.74,312.96,302.97,299.03,291.38,286.43,276.86,269.28,267.95,262.24,251.84,252.34,252.66,239.70,250.05,244.34,238.54,242.53,256.59,225.09,202.17,198.19,190.46,185.23,174.24,,165.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:48.150000,L8,,,,305.82,293.73,291.66,288.36,,,514.03,507.28,498.52,487.76,499.75,511.44,507.16,510.28,506.74,506.99,489.82,475.27,452.47,430.24,463.39,477.95,445.84,433.24,423.24,413.70,441.37,418.77,350.84,340.67,384.52,227.66,150.91,342.83,313.17,354.31,369.83,355.19,356.72,348.29,343.45,349.41,353.77,353.49,354.18,343.54,338.37,327.48,321.29,309.95,301.23,296.87,287.35,284.13,273.45,267.66,262.57,260.53,253.58,249.67,248.92,242.32,242.71,244.21,223.67,241.54,245.99,220.17,200.54,187.31,182.85,183.30,172.31,,160.50,189.54,228.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.13,,,
2019-05-30 22:06:57.095000,L8,,,,321.43,333.62,321.51,313.93,,,,,304.00,254.81,272.82,517.72,511.63,511.95,282.95,289.19,261.44,476.88,455.08,430.28,469.05,502.20,446.57,432.76,425.76,417.85,463.64,423.19,351.31,340.97,386.92,225.64,149.72,348.55,314.95,361.93,376.41,362.73,361.09,352.98,346.94,353.13,357.25,354.63,356.92,347.53,341.89,330.07,325.32,313.04,305.26,298.25,290.82,286.40,275.50,269.66,262.92,260.85,255.54,247.69,248.59,244.11,242.01,242.75,226.47,241.58,246.56,218.90,197.98,190.76,182.03,188.88,174.60,,160.39,181.24,233.35,,,,,,,,,,,,,,,208.84,305.52,,,,,,,,,,314.75,,,,,,,221.10,,,
2019-06-15 22:07:03.775000,L8,,221.47,449.97,174.62,,363.54,416.80,295.45,380.71,402.27,374.93,193.53,191.53,195.76,,,,,,,,,,,,,,,,355.28,287.53,332.93,310.42,,,,,,142.44,302.32,205.24,272.02,203.95,286.56,279.96,252.25,263.87,237.33,245.65,252.89,,,,,259.72,214.92,235.14,239.26,240.63,237.91,226.71,182.04,161.43,152.25,148.47,,,,196.88,208.93,199.48,163.82,155.83,,,,392.22,,,,379.39,457.12,480.14,,382.94,328.13,498.40,316.66,276.66,397.01,376.80,362.12,371.19,,240.23,338.97,304.58,202.19,314.38,268.94,330.16,307.02,292.39,298.36,399.72,465.55,430.03,,,,,,,,,
2019-07-17 22:07:10.971000,L8,,,,315.02,311.44,310.55,303.54,,,,,,,,516.66,510.32,509.90,511.78,506.53,494.40,476.61,453.71,428.74,464.81,475.43,446.12,433.45,424.52,416.60,446.39,417.81,353.68,342.89,389.99,229.05,150.17,353.48,315.69,362.72,377.28,362.76,362.20,354.76,347.36,358.30,359.46,356.55,357.47,348.99,342.74,332.07,326.44,315.27,306.00,304.74,291.12,287.57,276.41,272.22,267.82,262.77,258.01,248.38,252.49,244.27,243.29,249.39,237.40,245.86,255.12,225.80,202.15,194.09,187.23,190.58,177.04,,165.06,193.50,234.12,,,,,,,,,,,,,,,,,,,,,,,,,,296.34,,,,,,,220.15,,,
