dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2022-08-11 22:01:13.680000,L9,472.09,482.61,481.17,479.12,462.39,458.57,481.59,471.10,455.36,453.61,459.88,481.39,410.75,401.11,448.15,360.75,349.01,330.05,353.79,349.67,,,,,,303.51,293.85,244.50,276.60,218.81,299.93,346.51,304.95,264.51,278.40,226.50,377.25,334.27,293.61,242.50,251.39,288.57,381.94,379.26,307.40,274.97,225.38,181.50,,,,,,400.16,429.10,388.66,371.80,340.28,,,,,,375.46,378.85,370.79,232.44,365.76,264.66,243.91,232.32,234.98,215.46,178.74,240.27,400.26,426.27,441.81,451.51,469.82,497.80,515.69,519.83,518.66,527.50,526.00,515.40,387.96,359.81,199.09,234.81,357.73,397.84,398.70,407.44,493.33,515.08,490.50,531.21,531.17,480.48,449.81,491.39,481.04,477.92,454.33,,,,,,,,,,,,,,,,,,,,521.86,493.08,538.33,455.73,476.08,527.96,463.57,477.15,482.26,488.41,485.35,489.26,,,494.10,514.81,488.39,,457.74,529.93,433.15,424.82,495.47,514.63,,,,435.86,505.93,409.77,365.37,284.54,329.33,500.74,333.44,,,
2022-09-03 22:07:27.941000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.96,455.62,458.86,488.15,490.16,488.53,488.33,525.22,486.43,513.10,530.51,,,,,446.71,448.79,430.09,300.43,266.21,267.52,255.31,240.69,440.27,445.25,453.24,483.84,474.67,484.59,490.24,510.26,512.06,512.29,510.11,510.29,501.18,502.79,335.00,211.55,189.21,171.68,205.39,222.36,180.95,200.14,288.20,293.21,274.72,295.99,292.39,244.07,208.51,233.36,221.19,216.42,238.00,245.03,263.94,,,,520.00,,,,,,,,,,,,,459.25,469.10,465.50,503.41,513.43,512.61,511.84,519.35,479.73,459.84,467.66,387.43,420.70,478.89,474.39,469.68,450.19,454.19,459.76,438.16,406.56,391.47,404.64,386.96,386.50,379.51,365.16,,,,521.28,510.18,490.60,249.75,258.57,263.71,499.52,305.35,,,
2022-09-12 22:01:19.280000,L9,493.76,495.45,484.76,490.53,493.88,501.88,489.72,502.70,493.06,496.50,500.03,496.76,518.65,524.38,518.53,524.94,503.54,517.43,524.87,525.18,513.97,527.14,517.80,519.83,513.37,499.01,493.08,501.60,521.35,515.65,514.78,510.90,511.45,506.27,453.16,487.55,457.53,444.48,437.43,431.87,428.79,430.38,426.28,416.01,393.30,283.32,236.74,186.33,,286.94,324.98,334.99,315.91,430.66,454.17,432.11,419.61,400.38,327.41,348.04,379.44,355.47,331.23,387.94,390.86,381.05,381.47,377.45,233.98,198.34,223.74,228.24,211.64,411.48,420.28,431.70,508.93,468.75,506.58,499.54,522.10,529.33,530.70,,,,,518.20,410.13,216.05,363.41,445.70,441.80,410.91,438.39,527.53,,,,,497.80,462.84,498.55,436.22,441.06,485.31,,,,,,,,,,,,,,,,,,,370.01,,,,,,,,,,,496.48,,,,,,,,,,,,,,,,,,,451.95,,493.79,518.66,,527.15,,,
2022-10-21 22:07:41.412000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.50,454.89,457.80,479.65,487.59,487.28,490.26,537.73,483.65,514.64,531.36,492.29,,,,447.39,448.36,426.56,303.70,276.22,273.70,176.44,244.00,442.22,450.96,454.63,482.58,474.85,488.67,494.79,510.24,510.99,513.66,515.72,511.97,501.86,502.68,336.68,225.74,209.79,187.90,264.40,249.21,279.79,281.54,292.12,301.51,280.53,357.40,321.96,254.22,214.66,242.39,226.64,213.94,243.84,255.31,403.57,,,,475.20,,,,,,,,,,,,,448.62,467.64,463.84,522.03,,,,,528.63,467.12,481.58,393.28,437.84,481.24,481.91,481.41,455.95,474.58,490.98,459.18,410.87,398.75,401.91,389.38,387.70,381.99,366.35,,,,,,505.68,262.06,405.68,419.98,,438.81,,,
2022-10-22 22:01:39.081000,L8,505.21,498.17,490.45,497.48,493.47,499.98,491.55,500.78,493.94,493.08,501.11,514.85,522.64,525.60,517.46,524.28,522.62,524.78,524.05,526.09,518.81,523.11,519.03,513.37,512.27,510.12,490.45,500.40,512.82,513.98,512.98,507.40,506.43,500.33,495.38,486.17,456.29,445.16,436.57,429.85,430.34,431.91,428.74,419.99,404.42,297.36,235.93,205.07,,332.85,421.15,458.35,324.13,435.20,463.74,429.79,412.45,401.23,325.04,340.98,382.30,356.56,335.05,390.55,389.18,379.49,379.65,374.93,262.17,251.44,230.50,238.55,221.55,207.44,421.60,431.77,460.91,468.20,483.88,498.99,516.45,,,,,,530.99,530.82,422.91,241.87,370.19,454.46,447.65,479.67,506.11,516.58,528.91,515.48,,,506.81,467.68,502.85,489.45,486.69,523.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.87,,,,,,,,,,,,,,,,,,,418.55,,533.61,,,,,,
2022-10-29 22:07:52.427000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.38,430.59,419.70,410.20,406.33,410.41,392.95,407.03,428.43,429.88,431.94,446.59,461.61,463.22,481.79,496.54,508.36,504.64,499.38,496.04,492.17,490.31,350.25,271.64,171.48,179.54,262.56,221.55,222.02,251.58,276.51,284.57,272.01,248.08,268.45,,,,,,,,,,,,,,,,,,,,,,,,,,,453.56,489.45,488.77,508.21,517.60,509.34,473.58,445.66,470.72,383.76,400.46,463.75,466.36,461.16,444.58,450.11,454.71,428.75,390.03,375.70,375.35,371.77,372.90,369.53,357.17,,,,518.21,508.62,482.59,,,,499.30,,,,
2022-11-06 22:07:39.965000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.13,450.13,455.64,474.16,486.33,484.85,487.53,471.76,478.65,516.18,445.19,501.10,,,,337.03,446.05,429.06,418.40,417.49,419.07,398.54,417.92,437.32,436.59,454.38,421.07,463.49,514.28,483.99,481.67,495.89,492.03,489.60,514.26,477.88,510.22,331.46,215.39,200.56,185.18,254.58,289.39,279.97,281.03,290.94,293.85,278.14,297.81,296.75,249.04,210.61,237.06,224.53,215.52,240.95,244.16,267.24,,,,470.65,,,,,,,,,,,,,447.86,468.59,381.53,491.72,493.79,508.24,512.92,515.89,522.95,463.17,462.85,390.36,436.32,478.45,488.43,464.13,448.05,449.17,457.08,435.18,404.20,392.48,398.94,385.60,383.64,377.28,363.58,,,,518.35,503.98,485.55,254.91,260.71,276.46,544.88,312.55,,,
2022-11-07 22:01:40.727000,L8,508.01,501.64,493.94,501.14,499.04,503.29,494.12,505.54,496.65,495.88,504.52,520.24,525.07,528.77,522.06,528.66,529.67,529.70,527.97,529.31,525.55,527.42,527.76,515.68,516.45,513.45,508.37,506.21,515.32,516.62,516.04,509.33,508.96,504.98,499.00,490.77,458.47,448.65,437.85,433.05,433.45,434.07,431.01,420.44,402.72,298.59,235.15,207.09,,364.11,439.26,464.19,438.90,439.35,467.67,304.80,435.73,407.85,326.59,345.41,386.04,359.44,,390.87,389.49,381.75,381.03,377.32,246.49,246.51,230.35,234.76,163.76,412.95,423.50,435.78,485.27,476.88,496.17,506.03,516.97,526.54,528.88,534.53,534.72,,528.29,530.79,421.02,246.03,370.23,444.22,486.07,493.18,509.82,520.42,526.89,516.16,,,508.28,464.71,505.07,491.51,483.61,521.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.76,,,,,,
2022-11-14 22:07:47.062000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.33,450.43,456.56,472.62,486.62,484.81,488.09,471.76,479.40,522.60,543.60,503.81,,,,451.38,451.21,431.69,418.40,275.05,273.12,257.04,240.31,439.77,452.13,452.98,494.83,481.61,504.81,504.47,511.64,514.15,514.02,515.47,510.34,506.32,504.26,337.41,224.78,210.95,193.46,265.97,294.15,287.90,289.31,297.70,300.22,282.78,302.32,300.89,251.35,214.63,239.16,229.98,220.14,245.66,253.00,271.05,,,,469.47,,,,,,,,,,,,,424.48,470.57,466.03,505.00,510.78,513.39,516.58,521.91,483.87,469.45,483.73,392.59,437.62,483.85,480.21,471.92,455.34,456.72,461.41,440.75,409.95,397.68,401.18,388.29,387.33,383.74,366.69,,,,522.12,512.64,491.19,258.10,263.30,279.40,504.24,317.61,,,
2022-11-15 22:01:31.563000,L9,509.90,502.70,495.79,501.05,498.75,503.03,498.29,501.81,499.42,495.97,505.73,523.20,527.35,528.83,525.70,529.47,534.75,528.58,531.36,529.77,528.97,529.70,533.75,518.54,519.73,515.03,511.61,509.85,518.86,523.30,516.91,516.04,510.22,512.71,497.43,493.36,463.51,448.44,444.36,433.03,433.93,434.87,433.39,418.96,397.19,313.42,237.40,211.59,,421.40,448.44,472.22,448.19,445.58,476.00,467.60,446.66,415.59,340.43,345.20,389.88,363.88,337.26,393.93,391.75,384.31,382.98,378.85,365.79,242.81,228.64,233.03,212.91,240.81,428.72,490.61,508.04,508.30,499.39,517.04,525.39,530.06,533.63,,,,,,,,252.63,490.78,508.30,516.41,513.55,527.96,536.33,522.53,,,508.27,470.08,504.46,501.24,509.24,532.37,,,,,,,,,,,,,,,,,,,374.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.95,,
2022-11-22 22:07:41.635000,L9,376.95,,,,,,,,,,,,532.65,531.21,529.56,523.29,,,185.12,284.67,411.97,461.75,498.61,421.80,368.14,,,,,378.59,,,,288.34,193.04,243.09,257.27,266.26,268.33,,,,,492.33,,,,,,,,,,,,,,,,,,,,393.28,393.97,373.21,258.72,195.55,162.49,159.08,188.91,351.79,380.36,392.37,375.75,376.83,386.60,394.26,407.03,478.08,461.23,465.98,412.59,434.66,430.32,245.16,,,158.27,172.86,201.29,191.52,188.90,195.05,228.48,232.40,252.76,258.67,155.31,,198.76,167.18,165.53,186.06,198.87,215.70,,,,,,,,,,,,,,,,,,,,449.17,456.93,469.90,483.55,486.11,445.60,399.73,437.90,,295.58,397.74,393.71,362.42,349.10,398.12,415.73,314.81,292.01,299.59,298.66,339.68,341.58,335.25,320.86,,,,488.13,470.71,438.39,227.49,224.57,225.00,459.97,221.08,,,
2022-11-23 22:01:36.006000,L8,512.87,503.86,499.38,501.27,503.67,503.34,499.75,502.84,496.62,490.06,497.81,520.44,527.52,527.89,527.59,530.50,533.62,531.01,529.78,,531.08,528.63,530.40,516.45,518.32,515.88,508.48,508.67,514.72,520.80,513.74,513.98,510.25,509.63,498.76,488.73,461.61,450.13,443.70,433.60,433.77,436.42,432.97,420.32,399.70,319.07,234.11,196.77,269.06,421.36,450.99,470.95,448.16,446.02,474.54,465.92,309.53,412.43,338.51,338.38,,,,349.59,383.23,386.35,380.68,380.19,245.80,236.47,221.59,228.24,205.88,480.28,491.38,493.98,506.50,507.05,512.46,517.26,522.93,528.71,531.79,535.47,534.83,,,505.01,404.17,227.33,359.58,152.68,428.48,423.50,488.35,,,,,,505.90,472.05,503.57,503.29,502.53,531.92,,,,,,,,,,,,,,,376.93,353.63,332.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:07:37.966000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.32,486.25,437.92,,,460.34,452.59,456.63,473.87,489.82,487.57,491.03,542.11,,497.93,529.35,492.72,,,,,434.00,356.25,210.53,200.09,515.91,197.32,369.52,394.09,381.49,355.08,291.78,,,,,,,,,,202.29,325.38,200.51,201.95,236.45,288.99,236.87,187.60,276.48,287.69,290.10,280.60,302.23,294.83,238.08,205.92,218.55,199.06,199.06,461.00,232.17,368.02,,,,471.51,,,,,,,,,,,,,,,,298.45,349.61,342.36,,,,,,,,339.04,406.82,437.00,421.47,427.01,435.15,412.85,400.06,397.05,364.76,398.35,345.16,360.80,331.60,,,,,,466.01,,,,,,,,
2022-12-25 22:01:26.931000,L8,,522.36,500.73,492.11,489.76,485.86,488.39,496.08,499.87,497.15,508.73,526.29,532.91,520.98,532.54,531.78,531.79,531.54,,,,,,,,489.97,459.58,472.42,503.71,516.33,505.09,491.28,,,,,,,530.98,435.13,435.73,436.06,432.90,419.30,399.61,328.78,234.07,191.91,359.15,432.23,454.75,476.21,451.48,445.92,479.25,472.83,449.08,413.48,345.01,347.06,390.15,362.33,342.84,392.75,390.32,279.02,381.35,378.59,365.61,372.16,377.93,358.81,380.00,423.27,492.53,489.81,510.01,506.28,512.96,516.96,523.15,527.90,532.33,,,,,,,,379.88,481.57,517.05,524.26,515.47,,,,,,503.65,466.85,497.72,495.24,506.09,523.08,,,,,,,,,,,,,,,,,,,372.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.80,,,,,,
2023-01-02 22:01:30.470000,L9,469.70,472.18,387.78,345.75,459.11,446.78,445.06,461.97,458.84,398.63,384.88,440.11,477.22,476.84,476.43,485.46,483.67,413.87,401.09,371.39,398.86,456.46,474.71,470.61,460.25,346.61,289.31,452.16,459.46,459.04,453.38,458.73,446.61,,221.10,245.06,231.12,213.10,214.17,297.15,318.78,264.68,306.31,310.48,305.54,259.23,198.34,,,,,,,,,,,,,,,,,,,,,,313.80,322.17,326.49,,,,,318.58,351.15,335.11,369.01,377.62,398.20,475.56,444.03,,,,,,,,,267.39,232.37,305.72,324.20,352.56,386.09,401.99,468.64,478.75,397.24,372.70,455.16,429.21,438.44,434.19,,,,,,,,,,,,,,,,,,,,410.28,452.56,469.49,485.83,512.30,,449.49,515.41,474.22,455.15,279.69,465.67,482.62,458.37,452.69,452.61,470.41,441.82,432.10,422.90,332.88,393.15,463.11,370.95,,,,531.03,,,518.41,446.63,493.95,,497.44,,,
2023-01-17 22:07:30.257000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.99,447.87,454.23,471.84,486.21,486.06,488.47,470.45,458.46,450.94,539.64,504.17,480.56,,,449.22,447.66,428.28,418.69,262.30,260.03,252.99,239.78,440.96,453.02,458.05,517.98,510.10,505.99,507.29,512.37,512.64,515.28,514.96,510.30,507.37,506.52,335.85,217.07,473.68,465.63,451.08,434.40,293.48,287.86,296.72,300.10,281.32,300.88,299.16,248.98,211.17,237.45,228.15,225.95,242.92,255.35,271.28,,,498.34,468.11,,,,,,,,,,,,,460.41,468.55,463.85,506.99,511.58,515.06,519.63,520.30,482.74,482.47,490.31,390.31,410.02,487.25,483.37,474.94,455.45,455.50,464.45,440.76,409.84,396.61,403.81,387.09,387.21,382.08,365.01,,,,523.96,513.43,493.51,261.80,262.61,281.95,505.52,320.58,,,
2023-01-25 22:07:37.119000,L9,,,,,,,,,,,,273.97,326.21,362.85,518.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.29,425.99,400.58,401.67,266.00,264.90,259.71,251.46,281.46,403.42,434.06,425.53,429.59,440.09,459.56,483.48,499.40,494.46,493.33,489.00,485.23,483.83,331.10,,,,,205.02,195.03,188.29,195.62,238.26,237.03,257.61,262.85,177.67,166.74,204.69,206.16,201.99,201.03,198.98,214.44,,,,,,,,,,,,,,,,,,449.31,445.11,485.30,527.44,510.06,508.28,506.57,469.15,458.89,446.01,381.53,286.58,320.36,464.26,386.36,333.49,252.44,,,,,382.10,437.14,351.88,337.23,301.76,,,,505.66,499.10,280.98,,,,489.41,,,,
2023-02-03 22:01:32.711000,L9,519.96,507.59,502.17,506.55,502.13,500.43,493.00,499.42,496.18,495.81,502.89,516.81,526.30,528.48,525.65,529.93,529.83,529.45,528.57,,,,,,,,,,,,,,,,,491.80,466.58,448.74,437.46,433.40,430.83,438.43,435.15,428.56,417.52,287.50,235.24,205.82,322.18,431.11,450.50,473.13,256.11,443.08,478.04,464.90,447.82,413.02,333.98,345.30,388.67,363.88,336.40,390.76,391.44,382.82,382.73,378.50,368.08,375.83,410.07,224.15,319.18,195.21,380.72,505.19,462.87,356.61,531.64,536.72,485.19,,,,,,532.05,530.25,418.80,256.71,377.01,446.01,462.91,506.44,512.62,523.81,531.87,517.27,,,500.13,470.19,501.07,495.48,500.19,523.12,,,,,,,,,,,,,,,,,,,365.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.00,,
2023-02-10 22:07:44.308000,L9,,,,,,,,,,,,,,,316.45,359.92,532.67,529.50,501.21,,,,,,276.11,367.62,457.18,478.96,443.27,348.43,361.04,473.86,281.11,340.57,381.05,234.36,233.62,272.76,308.70,324.06,515.19,477.20,423.49,222.07,,,,,461.68,455.94,460.89,481.63,524.07,491.54,,,,,,,,,,,,376.48,394.66,388.40,393.00,366.38,374.78,399.71,379.34,412.63,428.83,348.02,404.16,471.55,505.64,352.94,462.21,473.84,490.86,,444.75,317.91,,,165.34,226.67,232.44,204.58,196.28,200.89,245.21,243.12,261.97,267.25,184.97,169.57,209.41,187.73,182.05,237.49,209.38,307.97,,,,512.33,,,,,,,,,,,,,,,,483.14,482.04,508.89,506.12,498.10,466.90,446.55,450.20,371.97,321.36,460.06,438.31,441.40,440.88,451.22,441.41,409.66,380.30,364.17,375.44,373.02,372.72,370.83,334.57,,,,500.38,493.27,479.84,374.67,365.50,275.27,504.20,322.43,244.26,165.44,
2023-02-18 22:07:25.855000,L8,,,,,,,,,,,,,448.73,477.44,472.49,443.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.56,446.85,455.94,472.39,487.58,487.06,486.40,469.91,457.58,447.23,543.60,502.48,479.75,,,325.46,451.24,433.51,404.74,337.20,356.48,526.23,506.89,,,295.91,378.97,492.74,510.14,349.60,416.13,444.49,464.98,502.55,327.08,386.47,192.00,349.65,219.48,207.96,185.99,255.79,240.40,224.80,278.40,295.88,302.48,279.53,299.37,304.71,242.99,210.21,236.46,228.46,238.54,238.94,246.53,256.34,,,510.68,469.48,,,,,,,,,,,,,460.86,405.94,439.29,425.67,,,,521.34,489.26,480.72,463.87,393.16,422.75,486.98,482.75,471.34,455.49,455.93,462.68,440.88,408.76,392.69,400.15,385.42,385.85,382.07,362.19,,,,524.37,519.17,492.73,266.02,260.07,281.15,509.62,318.96,,,
2023-02-19 22:01:25.048000,L9,507.12,502.72,496.78,502.72,500.12,499.87,494.60,497.59,496.60,496.66,504.40,513.35,525.33,528.29,527.66,528.73,531.80,525.15,531.11,,,,,512.80,517.54,513.83,509.02,506.12,516.36,521.17,515.52,518.77,511.45,513.95,495.34,494.58,469.17,448.58,440.57,431.30,430.82,430.97,428.37,416.28,381.34,283.98,235.16,189.89,324.99,429.01,451.58,476.86,450.25,446.56,479.75,473.77,451.47,417.60,338.28,342.42,389.35,363.78,339.67,393.01,391.15,281.75,381.18,376.83,364.79,238.55,217.26,227.12,208.32,411.66,427.81,496.17,511.99,481.70,509.62,517.94,525.85,528.13,534.94,,,,,,,,371.89,440.38,435.62,478.61,515.03,530.04,,,,,494.34,467.49,496.60,487.26,526.09,529.02,,,,,,,,,,,,,,,,,,,348.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.39,451.43,457.05,474.98,488.44,488.12,488.97,472.42,460.93,449.45,444.96,508.57,,,,450.48,448.42,433.60,416.82,261.17,257.57,249.30,238.02,438.10,441.74,489.91,515.71,474.52,505.80,503.59,511.96,514.68,515.58,514.95,511.75,507.77,507.50,341.21,216.62,202.70,178.49,258.09,238.86,226.80,282.58,295.43,305.14,279.01,299.67,296.90,245.38,212.60,236.05,227.50,221.68,239.00,243.26,272.76,,,508.62,471.21,,,,,,,,,,,,,464.45,394.27,467.51,509.48,512.85,515.94,519.58,516.60,481.83,468.57,484.80,389.36,420.57,487.26,481.19,469.64,454.89,457.28,458.96,438.79,407.51,393.55,402.02,384.94,385.59,386.84,367.77,,,,521.88,515.53,493.23,265.34,256.96,275.27,505.73,321.50,,,
2023-03-07 22:01:13.298000,L9,500.46,496.41,490.88,486.25,482.40,477.70,478.95,480.08,477.35,475.98,484.11,494.49,515.17,516.84,510.26,506.33,498.92,502.78,515.60,519.97,504.38,504.03,499.02,496.53,482.36,486.50,451.23,464.72,452.33,476.49,474.93,475.19,462.54,466.07,449.80,401.66,387.77,352.89,323.07,332.39,370.70,264.37,301.22,306.67,286.77,256.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.20,185.62,341.89,260.42,213.56,349.05,356.68,400.79,416.00,420.36,441.43,485.28,487.38,517.03,511.51,446.67,437.26,470.73,461.70,451.35,483.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.39,,,,,,,,496.83,524.04,,,,,
2023-03-14 22:07:23.107000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.21,452.46,457.25,474.55,488.80,488.10,487.50,471.63,462.36,448.09,443.71,506.77,,,,451.63,449.10,437.00,419.59,423.68,422.00,402.86,412.99,439.00,446.21,506.62,521.21,480.07,505.12,506.46,512.61,516.14,517.70,516.47,512.96,509.85,509.40,344.39,216.42,207.72,174.98,263.57,237.61,223.50,281.07,295.53,305.86,280.73,302.39,298.34,248.31,213.44,237.55,230.99,219.56,240.17,240.43,262.81,,,522.40,471.34,,,,,,,,,,,,,469.76,469.58,467.98,516.18,519.55,518.65,525.28,,483.88,476.90,486.58,390.51,425.54,489.61,482.15,471.67,457.48,460.73,459.76,443.43,408.73,395.19,401.21,386.08,388.34,384.32,368.57,,,,,535.69,495.05,267.93,260.36,275.52,506.36,321.39,,,
2023-03-15 22:01:00.423000,L8,503.62,493.19,490.84,494.14,490.81,487.58,487.73,491.18,490.13,483.78,494.41,490.81,516.59,517.70,518.32,510.91,502.64,508.80,521.01,516.40,512.16,509.17,519.72,506.40,499.86,476.58,501.55,481.35,506.27,508.50,505.91,507.33,498.05,500.52,456.02,484.95,446.38,431.72,432.44,420.96,421.35,420.84,419.73,406.40,367.08,280.04,235.13,187.69,,,443.71,467.83,436.11,435.94,466.54,384.19,,,,,,,,353.48,370.39,376.74,374.49,368.66,357.18,362.91,372.58,350.29,364.35,397.92,405.40,411.60,434.48,447.23,455.48,479.83,511.36,523.75,528.06,533.27,533.03,377.58,366.43,230.92,223.51,296.25,148.29,169.38,169.72,351.07,370.82,401.96,350.22,249.40,322.69,415.03,463.17,407.60,492.17,485.04,480.81,509.52,,,,,,,,,,,,,,,,,,,,534.27,,,,,,,,,,,363.92,316.95,526.29,411.64,430.81,,,,,,,,351.18,,,,,,324.65,,513.66,,,,,,
2023-03-22 22:07:04.713000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.12,450.90,457.25,479.09,489.50,489.20,490.91,474.10,460.90,448.99,449.37,514.46,,,,450.73,451.03,438.52,307.44,274.61,197.24,266.03,243.74,257.39,,,,,,,,,,,,,,359.22,218.29,218.40,397.17,333.93,364.31,228.94,343.72,408.99,280.03,287.41,304.43,305.93,254.22,334.17,317.96,234.25,239.90,242.24,240.40,281.27,,,,474.94,,,,,,,,,,,,,461.26,471.95,468.50,,,,,,501.26,467.72,470.63,388.52,434.57,491.46,488.95,497.37,458.16,466.96,471.77,442.93,416.63,400.91,471.09,420.98,393.09,374.76,382.77,,,,531.37,521.82,494.40,379.82,282.21,351.39,512.37,327.33,,,
2023-04-15 22:07:04.808000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.57,454.41,459.80,481.60,503.78,492.17,490.37,521.36,,510.95,527.74,460.15,,,,439.23,440.98,422.68,412.14,247.44,253.89,248.52,233.93,436.66,439.78,443.61,457.80,467.20,476.68,483.74,506.04,509.99,511.68,509.77,506.64,501.41,500.23,336.53,156.58,177.99,174.45,191.97,198.85,198.56,225.08,273.26,283.60,267.98,288.13,286.48,219.15,201.46,225.48,218.81,206.33,227.94,235.56,260.84,,,,474.68,,,,,,,,,,,,,,459.49,459.13,503.49,508.04,511.14,513.23,515.35,480.52,460.22,460.71,383.16,410.50,477.38,478.13,467.32,447.35,451.28,455.75,433.54,398.72,379.22,388.67,376.03,380.44,371.16,353.11,,,,517.39,509.79,484.79,255.74,252.06,263.24,501.29,307.72,,,
