dates,satname,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039
2001-12-19 22:15:37.819000,L7,,,,,,,,,,,,,,,,,312.14,361.78,,,439.73,423.63,413.55,513.27,483.75,493.06,,,,,,,,,,,,440.74,462.24,501.55,342.68,335.58,304.41,268.17,,505.35,495.71,467.67,,424.64,470.23,464.76,460.81,439.61,,,281.92,300.84,429.58,,273.08,178.87,215.50,198.13,272.57,,,,,,,369.33,293.67,314.19,174.58,249.07,186.25,415.49,305.13,459.55,432.88,292.64,455.68,412.04,370.74,347.18,315.02,381.37,357.66,342.32,253.35,143.40,445.12,491.54,509.64,399.68,451.04,433.95,265.60,397.46,368.80,335.91,351.39,343.18,306.02,490.21,504.29,466.74,181.59,212.61,156.29,408.88,178.46,264.02,229.99,384.72,414.50,415.18,201.46,193.94,164.81,216.35,181.15,246.65,284.57,321.95,317.65,300.08,307.07,302.69,273.61,255.28,253.14,263.66,229.86,219.47,227.00,242.49,249.93,209.97,178.31,201.24,193.65,223.67,316.20,357.87,409.55,386.11,279.84,517.27,214.89,284.62,276.11,285.32,502.43,208.43,208.49,315.89,233.39,232.09,260.64,244.49,354.17,467.36,383.56,,490.25,387.54,254.23,448.72,491.34,434.99,288.59,,,,480.65,,,461.35,,,,,,431.98,,,,,,,,,
2002-02-14 22:09:41.178000,L7,378.48,398.47,365.91,344.23,284.37,260.81,435.89,438.92,441.59,168.88,490.41,513.18,467.89,455.19,449.56,423.82,399.96,514.43,477.79,436.55,383.20,438.18,489.64,463.10,433.75,293.35,399.94,429.28,150.86,191.38,220.73,228.10,271.80,314.32,331.21,355.21,511.57,253.10,381.09,386.03,402.17,443.21,477.53,481.15,484.10,474.63,457.64,404.35,391.05,182.52,204.88,182.77,182.00,189.30,474.54,269.84,,,,,510.85,,,,,,,384.34,247.88,208.70,409.83,423.40,413.42,368.52,,,,,,,,,,,,200.67,224.96,193.49,229.15,165.49,223.77,208.54,218.58,,,,,,195.48,217.72,215.52,219.01,199.65,173.38,198.59,,,,,307.61,268.84,261.14,291.79,245.42,230.75,365.98,440.04,437.77,426.08,248.34,276.95,353.40,437.39,425.51,394.26,350.77,482.57,434.10,347.45,357.50,383.99,292.06,265.41,396.13,383.03,385.07,323.10,336.44,376.32,416.97,462.35,444.10,449.54,344.31,,227.24,,,402.22,301.05,197.97,276.87,242.59,,482.79,279.67,245.48,198.67,204.31,198.91,172.88,425.69,323.43,347.65,431.72,442.64,493.00,451.18,459.80,458.55,469.90,401.40,389.12,281.48,262.91,176.15,453.88,,,,477.77,357.46,325.82,,,,,,,,,,,,
2002-03-25 22:15:47.156000,L7,,,,,,,,,,,,,,479.97,401.39,446.00,,,321.67,371.77,276.79,,,153.44,246.22,331.30,436.49,,,,,,,,,,,,,,,375.65,485.04,398.26,,,,356.11,333.64,353.52,491.50,483.47,479.80,465.91,190.46,503.81,,,,,,,,,,,,,364.00,228.39,,323.39,,490.61,498.94,461.72,433.32,418.63,376.38,336.66,289.20,256.05,215.99,190.67,147.99,322.36,229.91,299.48,261.19,178.04,475.83,389.94,488.53,482.50,260.05,212.58,163.39,,,,229.40,368.03,393.52,383.74,437.25,323.32,343.95,255.20,239.53,314.06,289.71,405.15,174.72,267.68,239.61,242.03,228.42,368.58,,,,,,323.83,150.98,311.91,258.24,241.43,256.61,290.08,245.05,244.07,265.89,256.04,218.87,209.47,232.67,208.90,238.03,209.14,182.20,234.01,223.75,233.22,493.05,,432.43,187.02,,462.14,503.18,295.42,333.31,496.14,322.68,468.04,330.74,190.37,182.70,200.14,222.43,,494.10,,,,,,,,,,,232.90,242.56,317.19,,309.53,405.40,468.23,,,,,,446.26,370.09,184.44,402.19,,358.76,,,,
2002-05-21 22:09:53.053000,L7,391.29,399.11,496.07,453.59,,,,,,321.17,299.52,273.89,,,,,,,,,,466.06,479.43,,,,,222.64,502.18,494.07,509.50,337.18,475.17,325.11,391.36,410.58,503.15,,,,,,444.39,472.62,282.69,470.39,284.24,288.28,,,,,,,431.52,481.07,246.43,210.75,244.35,484.01,,,,,,,,495.57,504.44,,,,,302.32,,,,,,326.72,264.19,207.14,448.28,473.84,,,,,,,,,,,456.56,421.69,390.58,383.74,429.71,502.86,364.09,340.33,425.70,451.51,427.07,422.64,430.33,423.04,422.03,390.77,141.47,172.96,277.98,,449.04,474.83,469.40,454.98,468.14,339.34,439.82,307.46,273.43,256.10,191.35,306.59,504.34,430.78,452.83,395.98,384.26,476.95,444.56,502.74,301.70,495.60,468.45,470.62,354.19,284.94,525.37,518.88,399.78,157.51,,,,,,,,,,,,320.59,,,,,,301.60,,339.57,525.37,425.02,269.17,319.51,481.52,513.50,177.03,297.19,,421.31,477.27,502.59,,,,,366.88,298.16,354.28,476.90,,,,,,,,,,,
2002-07-31 22:15:11.713000,L7,,,,,,,,,,501.05,481.68,506.97,517.36,399.85,392.45,266.95,381.96,374.12,498.39,397.49,364.22,476.73,492.03,,,,,,,,,,,,,,,342.32,365.81,346.61,376.07,342.90,324.19,344.80,281.24,332.73,360.28,484.07,440.57,490.23,488.76,468.97,279.83,242.10,256.84,378.87,481.55,292.59,285.64,315.13,271.19,380.37,247.88,264.42,234.93,247.81,319.85,251.59,261.01,298.42,222.74,,,,,,,,,348.41,345.11,309.13,254.09,327.53,329.46,152.11,,,,,,,,,,,,,,,,,353.92,349.80,396.28,,,,,,,,,,,229.20,154.92,203.37,,,,,,237.98,208.65,,,,241.16,162.49,,,,,,,,,,,,,,,493.01,392.51,422.01,408.26,429.08,,,,,,,,,,,,,283.79,332.54,254.95,518.25,376.97,505.11,505.18,461.71,479.86,501.09,237.76,301.14,428.98,507.38,269.78,,,,,341.74,473.72,382.82,308.05,,408.27,244.48,,,,,,,,
2002-10-03 22:14:41.164000,L7,,,,,,,,,,,,,,273.06,295.07,,292.79,,366.96,389.32,314.95,346.50,426.63,494.62,,,,,,,,,,,,,,,,,,451.38,487.72,348.70,,,,368.97,369.01,354.43,483.48,477.39,472.09,446.50,,327.31,,,,,156.76,232.23,146.36,365.76,397.82,339.66,327.56,242.48,378.10,320.34,271.08,,,,,,,,,,,,,,262.98,214.05,168.84,,,,462.63,504.33,431.21,416.04,,274.67,335.57,322.25,336.85,298.28,276.13,300.86,250.99,247.70,244.12,219.87,273.12,182.70,161.49,159.31,,,,,,,,,,,,,,,,234.24,157.18,,223.50,189.13,157.54,,,,,,,,,,,,,,474.38,511.51,421.39,407.41,255.39,245.63,,,,,,,,,,,,279.59,450.88,,349.21,203.14,256.20,299.23,196.35,497.00,276.37,184.09,219.18,385.27,409.43,376.32,164.17,,,495.77,466.91,405.27,355.20,,,437.23,,,,,345.11,,,,
2002-12-06 22:15:13.685000,L7,,,,,,,,,,425.38,360.87,504.61,448.31,453.27,341.34,268.73,334.83,375.55,433.45,445.07,494.49,483.40,413.42,377.01,,,,,,,,,,,,,,511.30,463.96,,,314.85,263.63,405.93,375.63,378.59,431.19,512.90,463.73,490.98,496.87,502.30,482.42,471.16,153.21,484.05,,,,,236.06,,,,351.41,352.76,360.66,426.26,,,,455.64,461.56,200.46,303.76,295.79,404.44,384.99,351.85,186.64,192.97,291.88,306.12,289.47,328.63,340.46,176.08,160.10,441.29,448.33,402.13,367.01,327.30,348.12,442.60,350.59,364.30,237.46,340.23,467.20,349.72,325.90,463.59,247.11,174.50,212.26,193.54,483.28,287.09,487.05,455.87,459.79,384.50,261.99,431.69,407.11,421.92,379.82,380.91,402.56,303.37,166.80,222.87,265.11,312.62,274.86,294.80,284.37,261.72,252.47,258.86,249.43,248.11,202.72,240.58,235.59,216.43,238.61,242.00,232.51,229.56,229.32,216.90,225.35,,,425.92,414.96,185.42,375.06,211.01,,,,,308.38,415.00,493.08,455.50,430.68,407.24,170.52,330.99,246.56,215.26,360.09,250.97,,,,,,,,,,,,,274.00,,,,,,,280.07,187.23,,,,,,,
2002-12-31 22:09:08.026000,L7,326.78,318.12,241.48,262.24,185.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.89,168.02,271.58,281.39,335.89,397.23,451.98,475.09,483.10,499.19,524.84,,,513.41,484.99,483.97,453.17,423.74,240.80,256.45,247.37,232.49,261.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.71,365.07,202.18,190.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.41,140.68,184.93,504.15,,,,,,,
2003-02-24 22:15:37.262000,L7,,,,,,,,,,497.13,455.17,496.03,455.22,,508.16,336.35,,,319.16,287.87,,,,,235.27,314.22,433.41,,,,,,,,,,,,,,,479.31,483.21,400.10,,,,367.78,293.16,507.02,498.70,494.36,471.68,475.28,237.18,474.60,,,,,457.90,457.36,497.40,,,,,,,,,269.94,224.48,376.99,495.57,464.50,436.67,419.24,391.63,361.87,299.91,377.24,349.80,202.52,161.25,485.05,500.71,497.41,452.47,425.60,410.36,388.30,357.54,342.39,184.10,339.77,360.19,465.88,358.57,366.82,428.78,356.33,321.31,305.93,262.42,372.36,392.73,382.07,328.57,273.71,489.46,425.15,474.92,437.18,438.07,432.68,409.73,382.56,276.62,,308.48,253.81,273.99,264.30,288.04,297.33,265.19,278.96,277.32,289.61,253.20,252.84,246.05,237.04,230.89,216.38,223.63,227.08,245.60,234.16,227.04,230.31,212.42,226.50,499.47,,441.14,191.12,,422.46,391.47,289.62,286.33,321.38,351.10,310.46,361.67,478.70,512.66,426.07,458.17,330.36,,,,,,,,,,,,,,,,465.55,391.42,454.12,,,,,,459.56,141.19,187.72,257.94,,397.97,,,,
2003-03-21 22:09:27.545000,L7,382.24,388.50,407.50,344.31,311.24,260.71,198.71,181.88,154.23,158.64,186.97,194.37,207.82,177.36,,,389.25,293.76,269.71,317.81,309.96,,222.33,443.31,440.60,410.34,,425.69,,,,,189.51,319.04,323.26,439.01,486.20,329.92,373.75,390.90,444.12,465.44,488.88,486.41,494.78,481.47,455.46,404.69,411.39,217.98,217.32,212.77,210.59,195.07,506.90,257.21,,,,,429.62,484.97,487.11,437.45,401.06,434.60,369.30,213.92,,,140.83,428.40,400.52,372.24,184.17,145.67,488.04,498.74,,,370.24,353.36,432.29,415.53,388.64,348.89,303.90,231.21,238.30,243.71,226.62,217.97,223.29,184.18,,,264.36,292.24,267.16,243.98,251.97,208.30,418.45,424.65,,,317.75,298.84,283.10,278.51,274.48,289.68,292.35,271.29,259.44,237.65,239.77,204.83,427.71,444.67,451.07,480.67,267.18,183.53,370.83,463.52,258.83,229.41,219.13,262.35,225.30,280.60,263.34,283.69,278.23,292.88,203.94,280.07,272.95,252.82,218.02,164.39,367.84,381.44,127.58,210.08,171.97,135.40,282.46,466.24,492.46,270.87,369.86,430.24,494.93,232.80,275.31,256.99,227.70,310.44,285.16,357.23,,,,325.70,324.83,,,,,,,310.26,,,393.05,504.93,510.78,,,391.59,390.73,,,,,,421.51,,,,,,
2003-03-21 22:09:51.505000,L7,376.88,384.17,354.59,366.87,466.49,513.56,379.08,419.39,491.07,152.82,189.37,240.86,204.08,175.62,,,,295.49,181.69,204.30,160.25,271.57,,378.07,440.04,433.65,412.83,422.98,,,,,180.41,315.48,323.44,354.22,479.41,322.82,367.98,386.63,451.64,459.00,486.02,482.56,488.81,473.71,452.30,402.75,411.60,217.63,214.79,207.53,204.82,194.78,495.39,257.12,,,,,438.99,481.47,,303.74,298.77,272.98,266.34,321.27,,,134.93,236.15,397.82,368.30,508.14,496.62,482.27,450.90,,,507.46,450.55,427.00,412.53,381.82,346.97,290.37,209.69,224.25,242.50,221.97,213.18,223.59,179.32,,,290.07,290.39,322.10,242.22,243.66,182.30,400.35,425.13,,,316.72,294.19,290.43,271.96,272.03,285.22,286.51,271.53,224.05,391.88,428.99,263.40,378.21,235.80,447.23,440.09,290.40,245.00,369.20,458.14,256.68,205.05,215.03,358.99,223.31,274.05,260.65,277.74,279.27,296.54,261.59,268.52,298.44,277.37,215.46,159.12,458.22,463.35,,205.28,168.07,161.32,247.00,340.57,488.53,258.89,366.79,504.97,492.68,232.72,267.39,252.86,285.55,245.89,298.75,257.87,,,,273.00,267.30,,,,,,,312.49,,,382.21,504.58,508.27,,,389.19,399.90,,,,,,425.02,,,,,,
2003-04-13 22:15:43.669000,L7,,,,,,,,,,472.11,455.64,502.06,450.41,417.36,334.36,322.31,,304.64,361.01,408.96,379.70,289.06,304.16,378.62,490.23,512.50,,,,,,,,,,,,,,,484.92,278.09,447.31,406.88,356.20,231.67,310.73,385.98,383.15,509.73,495.42,480.55,420.70,463.62,229.13,449.40,477.12,180.50,369.48,256.43,486.29,447.95,324.44,362.73,251.47,236.69,472.55,347.55,219.81,424.41,422.09,,391.64,323.95,,,,,499.90,474.20,510.66,,,,,,,,,516.96,449.74,,,413.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.94,242.56,,,,,170.75,,,237.24,212.47,184.77,,,,,177.63,214.44,209.69,181.17,,173.06,408.61,427.84,152.60,215.16,,,,,235.32,,,,,501.65,,493.06,,,412.66,459.06,505.95,,,,,,381.38,398.28,178.56,489.81,,,411.17,514.22,,,,,308.20,243.60,,,,258.96,,,,
2003-08-11 22:03:51.447000,L5,,,,,,,,510.33,390.10,321.63,344.95,304.09,,,,,,,,,,,,,214.81,305.91,432.97,492.04,,,,,,,,,,,,,,,,,,,,,,,,,,,368.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.50,495.09,484.34,479.01,467.79,453.73,444.89,425.84,421.13,413.02,399.79,397.22,393.05,394.57,404.14,374.37,362.22,357.80,346.41,347.35,342.92,337.33,336.45,335.63,334.20,338.58,333.85,328.15,,,507.31,496.48,,,,,,,,,,,,,,436.77,,,,,,,,,,,,,,,,,,,,,,,,,458.99,309.92,,,,,,,
2003-08-20 21:58:14.922000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.89,384.04,448.53,451.60,450.96,492.74,491.58,499.60,495.28,452.00,431.59,418.17,237.40,225.78,228.68,221.33,210.96,,,,,,,275.64,445.32,279.21,338.84,408.00,393.41,,,477.38,290.28,241.34,,424.38,428.18,213.08,237.44,303.89,321.88,420.11,395.65,401.50,396.68,222.44,342.25,333.34,268.88,210.64,211.66,262.95,245.58,516.24,485.79,493.88,449.33,471.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.05,505.36,,,,,,,,,365.95,407.35,441.06,443.12,366.25,355.03,361.75,509.13,,,126.16,232.34,180.00,175.66,482.30,333.12,,,,,,458.87,294.26,274.90,306.29,320.09,296.72,,,,,,,,465.26,447.37,458.15,458.55,364.43,496.63,311.59,,304.34,,,437.78,392.64,529.65,499.79,,,,,,,,,,,,
2003-10-07 21:58:35.519000,L5,327.30,313.79,242.17,236.63,151.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.28,140.20,280.83,281.41,319.68,436.98,474.96,493.41,491.30,513.47,,,,,,,508.25,465.01,352.72,373.13,258.01,246.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.27,375.34,231.78,214.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.62,204.22,,,408.61,432.29,,,,
2003-10-07 21:58:59.492000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.43,471.30,492.30,490.80,509.65,,,,,,519.51,459.22,372.83,362.78,355.49,250.51,242.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.74,376.72,227.05,211.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.08,198.35,,,,,,,,
2003-12-01 22:05:28.760000,L5,,,,,,,,,402.42,339.86,358.80,356.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.65,517.00,502.20,353.40,473.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.46,263.76,235.66,225.00,249.81,226.87,280.14,393.83,408.04,429.83,347.32,487.57,481.67,442.73,393.21,177.42,151.04,,,350.39,311.85,,,,,,,163.75,180.45,229.48,223.79,214.37,214.91,223.83,400.76,401.47,392.70,387.67,380.00,373.90,368.39,367.60,356.49,348.59,342.72,336.65,333.70,329.03,326.21,323.20,321.33,320.17,315.05,308.27,299.75,,,473.58,466.72,,,,,,,,,,241.28,403.11,518.16,355.52,396.89,,,,,,,,,,,,,,,,,,157.00,,,,,,,428.18,279.72,,,,,,,
2003-12-26 21:59:30.091000,L5,391.70,384.62,356.76,304.14,234.52,132.36,,,,,,,,,,,,,,,,,,,,,,,185.20,212.49,216.82,150.10,194.30,311.82,314.04,323.45,429.77,389.48,447.86,461.99,467.46,480.26,494.94,492.69,499.10,500.19,456.77,427.08,422.39,222.28,216.51,215.73,218.15,206.74,,,,,,,,,,,,,,,,481.67,431.76,,,,,,505.91,495.97,361.70,408.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.90,234.57,180.67,175.81,,310.53,328.04,458.71,,,487.15,,,,,,,,,,,,,,,,,450.67,309.55,,,,354.83,462.86,260.21,,262.24,293.87,488.78,,,,149.94,,513.55,,,,,,
2003-12-26 21:59:54.064000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.94,448.57,462.52,471.84,483.06,495.05,491.86,500.18,495.33,455.56,426.63,420.12,224.10,217.45,214.53,217.46,204.86,,,,,,,,,,,,,,,,482.20,433.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.48,174.83,,348.19,337.91,430.73,,,465.17,,,,,,,,,,,,,,,,,448.87,313.15,,,,393.67,452.75,386.25,,268.95,321.36,,,,,149.67,,,,,,,,
2004-01-27 21:59:38.149000,L5,304.04,296.46,256.48,232.77,162.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.82,166.82,288.33,295.29,329.53,444.80,471.93,487.89,505.55,519.56,,,,,504.13,507.32,475.33,368.39,254.62,259.47,254.07,251.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.33,402.25,228.09,219.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.24,205.53,,,293.79,275.80,,,,
2004-03-31 21:59:59.745000,L5,381.86,384.85,352.30,291.79,233.59,155.75,,,,,,,,,,,,,,,,,,418.38,377.32,469.27,,,171.80,200.65,209.83,155.79,194.60,320.22,321.21,333.51,,375.72,417.63,435.48,438.87,458.54,491.87,492.42,499.11,492.89,445.44,421.69,404.08,218.38,217.90,219.51,214.06,202.27,,,,,,,421.98,423.34,457.61,466.29,329.81,401.91,,,,,,214.50,268.74,260.70,,,,,491.85,417.41,478.90,451.06,346.52,399.89,466.39,417.28,337.30,351.15,439.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16,239.19,175.60,168.36,,,,,,,,179.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31 22:00:23.718000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.01,468.29,484.28,498.32,511.88,,,,523.49,497.66,513.17,468.26,352.48,251.02,255.78,249.88,239.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.79,415.98,214.84,209.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.81,200.08,,,421.55,442.30,,,,
2004-04-23 22:06:53.682000,L5,,,,,,,,,,,,,,377.43,327.97,322.88,,,,197.73,292.39,261.26,375.78,,,393.01,508.19,,,,,,,,,,,,,,379.60,335.10,157.82,,,,,,,288.26,503.37,508.31,505.00,486.21,292.73,492.51,,,,,338.41,368.95,366.15,337.75,423.34,508.11,442.86,445.14,,,,,,,,,,,,,,,,457.42,431.41,355.82,337.79,282.61,369.68,,,,,,,,,,,,,,,,,,,,,,503.85,505.75,496.57,491.71,474.57,479.65,456.27,457.26,448.48,448.76,432.20,425.67,408.73,385.72,379.36,372.27,355.09,354.87,349.89,341.70,332.14,327.56,321.92,316.73,315.55,309.72,307.09,295.66,300.28,293.39,291.78,300.57,292.06,292.63,,,436.00,425.72,288.36,,,,,359.17,,,354.07,,,,,405.39,,,,443.48,430.00,,,,,,,,,,,,,,,,,,,477.42,239.62,192.54,323.68,319.52,456.40,,,,
2004-05-02 22:00:57.398000,L5,384.27,380.66,339.82,305.88,210.83,,,148.59,142.01,176.24,188.02,206.14,206.60,161.60,,,,,,,,,,,,,,,161.46,197.70,221.73,232.77,281.32,315.32,307.86,326.83,420.35,309.74,361.83,433.59,458.15,471.94,504.99,498.52,502.06,492.46,432.68,424.42,410.24,214.79,215.82,213.72,209.60,199.47,,,,,,,,424.72,451.88,459.63,,,,,,,,251.25,298.09,,,,,,,,,383.57,434.26,421.62,455.42,402.23,401.90,349.38,446.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.87,197.51,222.98,255.03,378.69,491.65,315.52,296.09,450.89,380.73,334.01,192.23,175.67,156.80,164.98,165.24,161.11,223.29,344.11,358.59,241.69,239.31,221.87,205.54,250.65,185.38,206.23,216.53,145.57,224.51,172.01,173.92,,,,,,,,,449.50,463.19,,,,372.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-02 22:01:21.371000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.16,364.02,437.36,465.19,475.71,498.83,505.33,504.47,498.85,443.98,424.15,424.33,222.54,218.49,216.03,215.14,201.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.83,402.22,,307.43,448.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.61,218.63,248.42,264.48,517.13,321.97,310.71,398.99,333.04,328.92,189.77,176.51,160.99,170.11,169.28,135.77,210.61,339.14,313.94,239.20,238.00,209.69,197.80,240.99,185.23,226.02,303.59,149.15,226.62,179.58,172.21,,,,,,,,,449.46,461.88,,,,212.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-09 22:07:21.512000,L5,,,,,,,,,,,,,,374.11,,,,308.91,387.19,376.36,280.64,295.61,306.33,427.09,,,,,,,,,,,,,,427.03,415.05,394.70,412.50,357.02,443.30,439.66,339.02,,,371.01,368.27,365.35,495.62,495.32,494.38,465.73,,,,426.85,295.98,,,359.21,368.87,266.54,311.23,311.96,247.85,465.13,,,373.40,416.59,378.15,274.20,176.58,,,,466.21,424.03,338.85,309.32,253.76,297.35,272.74,148.19,379.91,400.94,386.94,210.68,217.43,173.84,151.66,,,,,,,,,,,,,,,,,,513.34,503.82,491.20,475.95,475.19,447.68,431.19,442.10,448.67,444.43,425.37,427.29,409.23,384.41,378.58,363.95,350.81,355.58,346.79,343.33,329.85,294.47,312.87,310.31,304.82,308.63,298.32,287.66,295.84,290.22,303.10,297.64,285.62,285.32,,,430.03,418.35,,164.08,188.48,372.31,361.34,494.13,503.83,247.41,356.72,296.54,277.93,302.73,248.33,401.96,,,,307.05,248.85,,,,,,,,,,294.33,191.10,416.74,,,,,,,447.77,,,431.30,287.36,434.74,,,,
