dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2019-02-05 22:20:33.244000,L8,367.81,357.41,365.67,345.27,350.49,359.28,363.19,370.42,375.01,375.20,381.79,385.04,378.52,380.23,385.79,388.49,385.55,383.51,379.74,367.82,365.45,353.93,363.09,375.16,365.60,362.89,373.64,373.07,377.93,369.94,376.65,379.24,373.09,367.60,364.94,362.19,398.66,370.05,361.61,361.51,371.46,368.12,362.60,367.40,359.28,367.60,366.41,355.95,357.92,354.03,362.34,357.62,357.74,355.03,353.40,349.64,345.90,343.30,334.58,346.06,339.11,345.05,344.97,333.05,326.95,318.31,307.92,315.52,323.13,320.29,242.49,140.25,155.62,213.94,260.33,272.71,221.70,194.63,,
2019-02-14 22:14:21.185000,L8,371.30,360.56,367.70,349.77,354.81,361.97,365.11,374.25,378.33,377.18,385.26,388.27,381.54,383.51,388.52,391.99,387.65,383.74,380.98,371.23,368.37,358.80,366.31,380.26,371.14,365.45,379.23,377.90,381.17,371.59,383.60,381.39,374.29,372.99,367.88,365.11,401.29,371.54,362.81,366.59,373.11,370.39,364.28,368.80,361.43,368.81,368.55,358.62,356.94,355.24,361.84,356.26,357.41,355.33,351.54,349.15,343.20,342.55,332.51,346.89,347.80,342.35,343.19,338.73,327.87,315.08,307.91,315.01,324.69,328.87,325.21,324.31,329.54,335.57,333.27,328.61,316.73,313.81,314.14,267.98
2019-02-21 22:20:30.485000,L8,372.97,367.19,370.14,347.83,358.37,364.39,368.59,377.53,381.43,382.25,387.47,392.13,383.06,386.82,391.69,392.91,392.03,386.59,384.28,373.84,370.85,361.38,368.56,382.57,374.81,367.38,504.55,505.84,506.76,496.75,383.24,384.66,376.82,373.31,370.53,369.50,400.50,374.34,366.12,369.10,376.33,373.79,366.84,372.46,364.07,372.05,369.68,361.16,362.19,357.96,364.48,358.58,361.14,355.69,355.37,351.80,346.07,345.99,335.66,348.92,343.09,345.31,347.48,337.93,326.57,314.63,310.12,314.69,324.22,396.13,412.78,379.72,422.62,421.37,420.58,326.36,315.33,312.71,313.57,270.47
2019-03-02 22:14:17.011000,L8,369.56,359.29,367.82,341.09,354.07,359.86,363.45,372.50,376.24,376.37,383.79,386.10,379.53,381.03,386.30,389.07,385.28,382.95,379.94,369.16,366.82,356.28,364.02,376.95,367.42,363.08,374.52,372.55,378.87,369.58,375.70,379.30,372.46,368.17,365.05,362.19,401.01,368.98,473.36,477.01,487.36,484.59,364.53,367.45,360.11,366.54,365.91,485.43,489.04,493.00,485.37,355.35,355.57,352.68,348.76,346.24,340.36,340.89,333.56,347.24,339.51,344.18,502.53,505.22,493.12,490.59,471.37,314.57,322.82,328.25,322.80,324.37,478.73,469.55,501.71,467.12,436.64,433.56,448.62,266.10
2019-05-28 22:20:29.609000,L8,,,,,,,,,,250.56,226.46,322.64,284.92,254.39,290.05,280.27,273.01,295.73,317.86,287.03,319.99,326.55,312.12,325.87,326.17,338.74,345.84,349.31,352.48,342.18,350.86,332.20,324.85,316.42,298.68,290.52,284.90,253.45,239.18,247.18,271.18,271.88,259.48,281.40,288.13,331.91,319.37,311.83,316.12,317.16,331.73,322.17,319.74,321.72,321.58,320.13,315.39,315.60,317.30,318.60,303.56,312.13,317.38,310.96,307.74,304.27,,301.38,310.30,315.74,313.86,314.12,316.14,303.48,319.39,312.42,300.87,295.34,293.05,252.39
2019-09-26 22:14:56.917000,L8,369.40,368.32,367.62,337.85,351.81,358.86,357.69,370.89,376.65,377.52,385.21,389.40,380.73,383.46,391.78,389.75,382.29,387.32,380.80,372.05,368.89,358.03,363.57,379.21,369.69,361.60,372.78,186.26,198.57,189.66,201.87,199.65,218.78,228.08,222.73,361.16,401.95,369.88,359.19,361.93,371.70,369.23,365.16,368.06,360.42,368.76,364.62,356.29,355.64,351.78,356.13,351.36,353.98,348.25,345.73,337.08,338.14,346.25,338.07,339.83,339.82,343.03,339.63,331.38,324.05,320.27,314.37,323.39,331.77,332.58,331.51,336.70,337.69,345.45,347.05,337.86,336.31,324.01,323.89,275.62
2019-11-29 22:14:55.870000,L8,378.52,382.51,382.66,344.71,365.51,371.65,373.26,383.09,388.23,394.47,395.37,410.58,397.46,402.86,409.65,410.93,402.90,401.82,396.28,390.62,391.80,374.98,395.97,433.59,389.55,402.99,415.90,401.41,414.70,407.86,425.55,423.90,414.79,411.30,412.24,400.57,408.98,409.82,398.37,399.58,411.13,407.40,389.24,391.23,396.94,400.98,398.13,436.61,414.63,417.62,453.89,443.39,446.70,380.80,355.93,452.73,442.03,453.12,441.15,429.46,449.85,453.31,455.16,449.81,443.24,437.53,435.93,438.12,446.85,453.81,455.11,455.18,462.57,454.65,373.00,369.15,360.50,380.97,389.26,381.32
2020-01-23 22:20:55.593000,L8,370.87,375.80,374.00,337.02,356.78,362.56,365.81,375.59,379.01,379.95,385.46,391.59,383.45,385.89,391.41,393.12,389.03,386.14,382.64,373.68,369.34,359.41,368.29,384.34,376.53,365.37,377.30,374.21,377.83,370.29,378.53,380.61,373.98,371.79,367.52,362.95,398.50,372.18,363.91,363.86,373.07,369.07,362.35,367.36,362.85,368.50,365.97,355.24,355.63,354.70,359.47,354.39,356.16,353.40,351.22,454.83,454.61,448.34,440.30,448.19,337.85,343.65,341.22,335.34,327.34,315.63,307.32,316.02,327.21,326.29,323.57,324.58,330.41,336.75,334.44,333.52,319.47,314.80,315.50,270.80
2020-03-04 22:14:32.767000,L8,369.33,363.61,372.15,338.33,356.22,361.51,365.62,375.38,378.71,380.00,385.93,390.64,382.77,384.56,391.19,392.15,388.24,385.53,382.50,372.42,369.51,359.44,367.79,381.45,374.60,365.14,377.42,375.41,380.62,371.95,377.81,381.70,375.65,372.49,368.46,364.35,399.52,371.73,365.00,367.75,372.55,368.81,366.92,369.91,364.17,374.76,446.82,444.03,453.27,357.33,365.79,362.22,359.24,354.64,352.31,347.52,344.21,343.69,338.07,347.76,340.00,344.72,505.49,496.63,491.83,503.85,485.84,317.77,330.12,329.51,326.29,327.40,330.10,332.19,330.08,328.82,316.44,312.73,315.23,300.57
2020-04-12 22:20:24.358000,L8,367.97,360.48,374.08,334.79,357.77,363.34,368.33,377.86,380.32,381.62,387.21,392.03,384.15,385.60,392.03,393.22,390.18,386.47,382.34,373.68,370.30,358.25,368.58,382.55,373.71,364.43,376.99,375.20,379.47,372.73,379.93,382.05,375.77,372.01,367.72,363.89,403.34,372.99,363.90,367.41,373.03,368.28,365.94,369.71,362.72,373.90,369.37,361.58,359.83,355.55,359.86,356.25,359.00,354.93,351.01,346.43,343.70,345.49,337.36,343.56,341.44,344.18,343.16,336.15,326.78,320.40,310.47,321.45,330.87,333.53,330.74,330.15,334.20,342.31,350.01,336.97,328.52,322.59,321.05,283.25
2020-05-14 22:20:12.530000,L8,369.56,360.70,366.48,332.60,360.43,365.57,370.97,381.22,383.50,382.29,390.88,394.16,385.37,389.16,395.22,395.70,392.48,389.69,384.86,374.86,372.19,360.71,369.28,382.74,375.43,365.61,377.20,375.97,380.29,372.21,380.33,382.05,376.82,374.50,371.03,365.00,404.94,375.08,368.67,370.21,376.34,373.81,369.51,374.84,367.79,372.55,370.05,364.13,362.95,357.11,360.31,360.59,361.79,355.35,353.53,346.05,342.56,345.43,337.64,344.12,342.86,344.52,343.20,338.14,327.92,320.02,311.10,320.54,331.03,336.52,332.63,337.69,342.86,341.46,347.80,343.52,332.95,323.45,320.99,280.61
2020-05-30 22:20:16.612000,L8,373.29,359.99,365.75,328.58,361.68,366.86,370.50,381.33,383.42,382.74,390.58,394.91,385.95,389.29,395.97,396.13,392.50,388.98,384.14,375.23,372.78,360.87,369.89,382.09,375.89,365.99,376.86,375.48,380.04,371.60,379.75,382.04,377.20,374.51,372.13,366.20,403.57,375.00,367.73,369.08,377.73,371.61,367.90,373.86,365.82,374.21,369.66,365.23,362.67,356.36,360.02,359.26,362.25,354.46,352.66,344.67,341.92,345.24,337.47,344.79,340.97,345.81,345.42,339.69,331.76,321.26,311.67,324.08,333.59,335.99,334.01,335.98,342.22,341.12,349.19,338.37,328.74,322.81,319.90,289.18
2020-06-08 22:14:11.756000,L8,365.11,357.27,365.45,331.56,328.78,330.39,364.79,375.13,379.27,379.61,388.39,390.91,381.28,379.93,369.91,395.76,379.37,385.69,378.41,369.76,366.72,355.06,364.65,375.94,367.34,361.86,370.38,370.13,377.49,430.33,319.23,262.73,179.00,174.51,223.97,200.54,248.50,364.27,363.90,361.20,371.88,367.54,363.37,367.51,365.96,352.23,323.64,308.74,342.44,338.90,358.81,344.98,348.53,344.76,346.65,339.54,272.10,349.82,333.11,337.18,333.47,336.51,335.31,329.11,311.65,278.37,301.55,312.68,320.85,325.03,323.79,320.58,328.44,330.68,334.07,331.48,304.19,263.02,,
2020-07-10 22:14:27.456000,L8,361.40,354.69,361.70,327.86,357.38,362.55,366.78,377.40,378.87,378.69,387.16,391.41,382.08,385.64,391.52,391.88,387.90,385.02,379.53,372.00,367.09,356.64,366.51,377.40,371.72,362.74,373.02,370.73,376.92,369.78,375.12,381.05,374.26,371.37,367.97,363.71,402.93,370.81,364.00,364.82,373.40,369.52,363.80,368.20,363.16,371.59,366.50,359.39,359.29,353.38,355.29,362.81,360.70,352.69,350.34,343.97,337.90,342.06,334.41,338.92,336.76,341.55,341.72,337.01,327.79,320.85,310.26,320.31,331.91,327.04,328.87,330.86,324.73,325.78,339.36,332.58,301.13,305.87,310.89,278.93
2020-07-17 22:20:40.662000,L8,,,,,,,,,,,,,,,,195.20,235.81,242.88,237.95,228.40,230.02,220.45,220.20,242.16,210.38,214.25,220.10,220.30,226.78,216.48,221.06,256.34,268.26,270.34,271.21,,,,,235.25,260.82,252.43,258.74,276.16,280.85,287.61,283.04,265.95,262.33,199.48,284.78,255.33,288.00,284.07,287.69,309.37,283.86,272.42,264.67,176.99,,,,,,,,271.47,267.92,177.57,,,,,,,,,,
2020-07-26 22:14:32.385000,L8,361.59,356.69,357.69,327.43,354.69,361.12,365.32,375.39,378.84,378.62,386.72,389.69,381.51,385.54,390.85,390.83,387.62,383.30,378.63,369.61,367.49,355.83,365.64,376.57,370.60,361.22,372.72,370.54,375.28,368.36,374.17,378.56,373.27,369.59,367.23,363.50,403.55,369.66,361.75,362.88,372.57,367.55,362.34,368.47,361.05,367.54,366.18,355.67,357.30,351.67,353.67,355.24,356.45,349.22,348.04,436.71,434.64,437.98,421.92,400.70,416.82,338.11,337.76,333.01,325.76,318.81,310.46,319.61,331.14,325.79,319.45,326.85,297.18,455.31,469.15,463.42,456.52,302.40,423.49,405.77
2020-08-02 22:20:44.744000,L8,365.34,352.95,347.34,325.30,354.71,360.83,367.74,380.25,387.50,383.86,392.60,396.94,388.02,391.65,398.63,398.76,397.37,391.10,387.91,378.10,375.48,363.78,375.46,387.47,379.09,368.12,388.23,395.78,389.83,382.01,387.15,390.15,384.50,378.48,370.74,365.64,398.63,374.40,367.08,370.49,381.93,378.19,378.68,396.09,381.86,381.87,385.07,399.72,379.36,373.93,373.31,368.21,359.84,365.29,335.39,321.98,342.19,365.09,397.44,373.66,356.96,293.07,179.13,326.02,342.03,207.51,,,,,,,,,,,,,,
2020-08-27 22:14:44.105000,L8,363.19,357.05,362.93,329.03,353.34,360.05,363.18,374.33,378.37,377.98,386.76,390.51,381.08,384.55,390.20,391.21,387.82,383.62,380.12,370.92,367.86,356.63,366.80,378.15,372.47,362.09,373.67,373.85,377.36,369.79,377.16,379.75,375.32,372.48,368.58,364.31,404.46,371.84,363.06,365.02,373.08,368.86,363.38,368.37,361.87,368.42,362.94,356.53,357.80,351.91,353.95,352.05,356.66,348.98,347.82,343.99,338.89,343.29,338.25,340.10,337.97,339.11,338.17,334.99,328.22,321.27,312.46,323.45,334.47,421.67,418.25,412.42,422.36,423.80,432.17,420.87,293.83,304.42,303.61,269.25
2020-09-19 22:21:03.690000,L8,369.47,360.67,377.42,338.99,353.37,361.09,364.28,374.23,378.12,379.42,389.02,391.80,382.70,387.67,391.56,392.31,389.43,386.82,383.36,372.84,371.39,358.73,367.02,378.61,373.69,363.45,375.17,374.54,378.56,370.36,376.89,380.39,375.67,371.91,369.04,364.37,402.49,372.93,364.41,365.04,374.60,370.40,364.12,368.25,363.00,366.97,365.37,357.55,356.46,353.07,353.92,352.98,355.39,349.26,347.26,342.08,338.56,343.81,337.21,338.88,337.18,339.85,340.28,338.12,328.87,321.87,315.97,320.42,331.91,300.83,230.58,226.59,238.13,328.36,318.10,314.77,281.49,275.01,,
2020-10-14 22:14:56.808000,L8,363.93,357.31,376.55,334.28,352.78,359.67,363.34,373.12,377.05,377.55,384.04,388.68,381.02,383.55,389.84,390.71,386.30,385.23,379.79,370.81,369.36,357.81,365.86,381.41,370.51,362.54,374.57,373.25,377.09,369.91,376.22,379.62,374.04,369.65,367.01,362.77,399.67,370.31,359.94,362.78,371.23,366.49,361.01,366.61,359.14,365.69,363.99,355.26,355.23,351.91,353.12,351.54,354.98,349.29,346.64,341.07,338.13,342.94,341.14,340.74,332.97,300.50,207.93,,,,,,,,,,,,,,,,,
2020-11-22 22:21:06.915000,L8,367.24,362.40,392.72,335.38,359.21,366.37,369.96,378.70,382.22,383.44,389.45,392.91,386.14,389.99,394.47,396.54,394.23,390.22,386.61,377.14,374.47,362.90,373.22,384.68,376.32,367.56,382.50,379.28,382.25,376.82,383.05,385.10,380.32,375.40,372.40,367.78,404.42,376.06,368.14,371.68,375.77,373.21,369.16,373.61,365.02,373.20,369.76,365.46,362.87,358.16,360.46,360.39,359.94,359.60,351.87,348.99,344.92,348.92,343.74,344.96,338.48,346.02,417.60,411.97,397.56,403.79,401.03,326.12,333.71,336.36,335.16,337.48,339.71,344.77,339.43,335.87,425.83,422.58,421.98,272.48
2021-02-19 22:14:39.648000,L8,368.24,359.28,367.34,336.62,358.10,362.73,366.19,376.72,378.00,378.77,385.47,388.47,382.13,384.53,389.95,391.09,387.30,383.55,380.25,371.21,368.76,356.41,366.25,379.67,371.64,363.52,375.95,372.78,378.39,370.05,375.75,378.88,372.54,368.60,366.14,362.33,399.41,368.84,359.88,361.17,369.99,365.30,362.13,365.67,358.88,366.80,365.57,357.57,356.57,353.42,357.64,353.88,355.77,352.23,349.67,346.15,420.64,429.89,419.82,422.98,338.52,342.24,340.12,331.19,324.84,320.41,312.13,318.49,327.17,330.25,326.65,328.05,334.00,338.82,340.00,331.56,318.48,314.96,316.49,266.35
2021-03-30 22:20:34.287000,L8,364.03,357.07,368.76,333.11,360.20,365.91,373.09,382.27,383.25,385.93,391.06,396.28,388.27,389.79,396.55,397.13,392.93,387.87,385.58,376.36,372.89,361.85,371.68,385.48,376.90,368.47,381.91,377.43,381.92,376.26,381.39,383.08,375.93,373.24,369.79,366.07,401.79,374.92,365.86,368.25,375.99,372.70,366.55,371.46,364.84,375.25,370.46,362.82,365.87,360.43,363.05,356.82,358.70,352.65,356.44,350.66,346.89,349.10,337.72,344.98,341.94,347.56,345.54,339.87,329.54,320.50,312.03,320.24,326.06,333.43,333.80,328.97,340.37,339.08,333.97,324.58,322.97,312.75,311.19,241.16
2021-05-17 22:20:24.395000,L8,372.19,366.20,368.73,334.76,369.23,373.14,375.86,386.97,386.03,387.20,392.28,397.95,390.01,392.30,399.11,400.74,395.96,390.28,388.64,378.73,376.37,363.43,374.54,385.82,379.43,367.40,379.62,377.65,381.70,375.30,382.15,384.37,378.62,374.41,476.10,474.90,477.48,481.46,463.64,456.11,431.74,376.19,372.14,376.40,369.66,377.45,374.38,365.65,360.19,357.03,363.78,359.32,365.94,358.68,358.56,349.89,352.39,352.51,343.62,348.38,345.49,351.04,347.46,341.89,338.48,332.55,317.69,319.94,332.24,341.79,339.48,337.61,349.89,347.04,339.99,334.44,327.99,325.43,321.97,278.64
2021-06-11 22:14:25.766000,L8,363.60,357.74,359.11,326.93,362.77,364.14,370.70,379.04,379.75,379.64,387.59,391.55,384.05,385.78,393.08,392.93,388.96,385.09,380.86,371.87,369.88,357.47,366.82,380.16,372.04,362.64,373.29,369.21,376.80,368.91,374.89,380.16,372.15,366.64,366.70,362.42,403.88,370.98,359.50,361.75,373.06,368.08,360.86,368.03,362.21,367.96,366.36,358.79,355.19,351.14,354.43,351.69,356.14,351.47,349.03,343.55,341.02,342.55,333.66,338.90,337.09,341.76,340.11,335.45,328.67,323.05,313.57,321.40,331.00,337.64,336.83,336.49,342.68,341.06,348.33,338.21,330.67,326.82,324.36,277.67
2021-06-18 22:20:38.709000,L8,,,,,,,,,,,,315.48,287.35,248.48,286.81,247.38,242.61,287.38,287.42,236.38,234.16,219.33,224.11,240.61,229.42,258.69,255.80,324.77,327.81,321.94,344.01,330.65,321.48,309.25,288.94,282.89,231.99,252.81,240.43,261.64,274.75,272.28,278.86,297.00,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.60,317.29,321.84,317.08,322.15,317.83,318.59,312.68,317.70,320.80,317.69,315.81,304.08,156.93,306.08,315.38,322.03,320.72,323.35,326.72,323.60,326.17,319.79,312.93,309.20,306.83,263.37
2021-08-05 22:20:52.997000,L8,362.51,359.33,360.68,326.65,358.67,362.44,367.85,378.18,379.35,378.82,384.65,390.86,382.41,384.91,392.06,392.59,191.97,212.26,221.87,218.34,206.49,199.01,202.38,377.81,371.71,361.15,371.43,369.06,373.48,366.12,373.46,376.29,371.41,364.95,366.47,362.98,404.87,368.06,360.47,362.68,371.06,367.28,361.58,370.00,362.72,366.81,365.81,357.04,354.64,349.72,352.03,349.11,355.63,348.29,347.75,343.35,335.49,343.19,334.13,338.21,335.18,338.40,339.45,334.97,328.38,323.01,315.17,324.18,335.16,344.29,341.69,342.84,345.97,348.09,355.09,344.49,340.24,332.18,326.23,277.83
2021-08-14 22:14:45.391000,L8,392.35,378.00,366.82,325.50,361.04,369.11,401.19,412.75,382.38,382.37,388.80,394.15,386.43,389.73,395.62,393.36,389.80,385.92,380.88,371.07,371.16,355.73,364.91,377.60,370.57,359.47,370.78,367.29,371.10,365.55,372.39,376.01,369.98,362.49,363.83,360.27,463.59,478.04,462.01,471.82,369.60,364.19,362.74,368.09,361.60,365.31,365.48,437.31,439.81,437.05,419.92,430.17,352.05,347.05,345.36,339.19,335.06,340.83,331.22,335.87,332.40,335.82,335.69,332.12,326.08,318.79,311.25,319.09,328.49,337.87,341.12,335.09,338.87,341.70,344.09,334.71,327.56,322.87,318.88,274.12
2021-08-30 22:14:49.951000,L8,370.32,361.03,363.36,325.64,357.70,362.72,367.51,377.21,379.46,381.22,386.58,390.96,384.53,384.84,392.08,393.14,388.62,384.33,380.50,370.94,370.59,356.65,366.37,378.86,373.44,361.83,372.25,370.21,374.03,366.40,373.52,376.93,372.46,364.97,365.79,361.99,405.83,368.81,360.29,361.27,372.34,368.21,362.04,372.45,364.08,368.73,367.22,358.04,357.71,353.45,353.03,351.52,356.99,351.57,349.10,341.92,337.89,343.93,333.81,337.12,337.28,339.20,337.96,337.49,328.14,321.07,315.60,324.58,332.73,336.66,344.53,349.06,342.71,344.53,352.37,339.73,329.34,322.48,322.75,276.82
2021-09-22 22:21:05.391000,L8,365.09,359.99,363.81,334.64,357.00,363.57,367.14,377.68,379.71,381.20,385.39,391.14,384.39,384.94,391.21,392.51,231.94,234.57,233.74,229.38,228.70,218.13,220.50,233.95,374.44,362.92,373.41,372.16,374.88,368.12,373.87,376.93,373.32,365.26,365.84,362.53,403.01,368.53,358.76,362.38,371.05,366.38,362.09,369.06,360.35,365.63,362.47,356.06,352.53,350.45,351.80,348.97,352.73,347.68,345.66,341.15,335.94,287.73,273.04,244.86,275.79,337.80,335.26,332.30,326.74,319.88,314.52,322.67,504.94,509.35,502.17,497.86,333.61,340.58,345.99,333.67,326.01,321.98,319.21,273.61
2021-11-02 22:15:01.893000,L8,365.83,357.52,363.49,335.06,354.84,361.07,364.54,374.76,376.94,377.69,383.91,389.00,381.93,383.40,389.39,390.34,226.24,229.26,230.24,226.96,221.80,211.34,215.58,218.49,372.70,362.20,373.36,370.81,375.63,368.61,374.32,378.55,372.50,365.99,365.82,362.18,397.41,369.59,359.89,361.52,371.36,367.44,362.10,368.36,360.96,364.81,361.96,355.39,352.85,350.32,354.37,349.94,352.57,348.81,345.93,339.78,337.70,342.99,332.80,335.41,335.56,337.83,336.18,332.41,325.76,319.84,310.70,318.61,327.32,328.95,323.78,321.86,326.69,331.71,327.59,323.09,314.85,313.54,312.82,266.91
2021-11-18 22:14:56.496000,L8,367.76,358.27,365.79,335.12,356.28,363.85,367.22,377.37,379.38,380.68,385.66,391.29,383.81,385.51,391.55,392.23,227.11,229.34,232.27,227.29,225.76,214.28,217.08,230.08,372.04,362.80,374.44,371.34,377.31,368.94,375.74,379.74,373.18,367.90,365.65,361.89,398.41,369.61,359.54,360.97,371.28,367.77,361.45,366.26,358.46,364.89,364.76,354.21,352.48,351.92,355.99,351.46,353.58,351.52,346.84,342.02,339.20,342.65,333.33,337.35,335.94,338.17,337.67,331.88,325.82,318.63,308.54,316.40,323.76,327.80,321.66,323.61,328.50,329.68,326.63,322.73,434.74,448.06,451.95,450.83
2021-12-12 22:14:55.412000,L9,367.23,358.20,366.25,336.36,356.37,365.01,368.89,378.30,379.37,381.47,386.59,391.97,385.70,389.68,393.69,393.35,391.16,386.78,382.12,371.18,372.25,360.62,369.31,382.99,374.60,365.94,378.01,375.15,376.79,370.08,379.03,382.77,374.57,369.13,366.34,362.65,398.32,369.09,359.46,362.68,373.08,372.66,372.69,371.25,455.15,467.65,423.72,356.13,358.38,352.44,358.66,353.59,355.88,354.50,354.80,352.71,345.12,342.02,333.01,342.26,337.27,342.05,348.13,334.12,325.94,322.74,311.09,318.48,326.07,329.97,330.67,323.85,434.28,432.51,450.23,424.29,320.18,314.64,311.74,265.49
2021-12-20 22:14:55.954000,L8,359.70,355.95,357.18,333.74,352.53,359.63,363.00,374.07,375.54,358.02,379.70,390.35,380.79,380.02,384.18,388.41,384.02,378.73,371.38,359.84,356.47,345.44,343.09,328.24,363.63,356.47,370.93,367.53,368.35,362.97,370.59,375.32,367.46,362.35,362.22,356.19,391.66,364.77,355.51,357.53,364.46,361.02,356.46,362.07,352.04,362.60,360.78,349.96,349.61,347.45,351.12,346.63,349.39,345.03,342.88,340.18,335.73,338.32,327.54,334.95,331.11,335.00,334.16,326.68,318.80,310.37,304.45,311.91,318.75,323.98,321.48,319.37,322.81,326.72,325.85,322.48,314.27,311.21,310.26,263.37
2022-01-13 22:14:50.477000,L9,370.54,360.46,369.45,335.90,359.77,367.36,372.01,379.62,382.09,383.67,387.87,394.64,387.83,387.96,394.21,394.81,391.95,386.84,382.61,373.42,372.50,358.87,369.66,383.12,374.49,366.42,377.97,375.85,381.03,371.80,379.68,382.71,374.67,371.19,366.75,362.81,402.59,369.65,361.60,362.54,370.58,366.31,361.73,365.23,358.53,365.00,365.60,354.04,353.95,352.41,360.72,354.93,356.58,354.56,353.06,348.50,342.71,340.83,332.73,340.37,336.08,341.63,340.77,330.33,324.38,319.54,310.78,316.22,325.57,328.68,325.94,324.36,327.98,331.07,330.91,327.72,317.46,313.25,314.91,268.13
2022-01-28 22:20:55.692000,L8,369.03,360.53,372.42,333.49,361.70,369.30,373.85,382.78,384.05,385.51,389.40,396.17,388.40,389.27,396.14,395.70,394.35,386.35,384.20,374.89,373.70,359.89,371.37,384.23,375.36,367.35,381.03,377.77,381.71,374.35,381.06,382.95,375.68,372.25,367.89,362.75,403.33,371.46,363.85,365.31,371.51,369.09,362.41,367.68,360.18,366.80,366.44,355.05,354.49,356.40,362.25,356.58,357.52,354.82,427.79,423.45,424.72,415.17,333.07,340.66,337.67,342.72,340.72,410.91,406.37,407.76,399.30,400.68,330.09,332.87,327.20,324.67,329.55,417.77,419.49,408.11,400.08,400.51,407.56,442.21
2022-02-06 22:14:44.088000,L8,363.10,358.11,364.88,334.14,357.08,364.45,367.84,378.12,379.52,380.45,385.71,392.47,384.44,384.97,391.88,392.20,389.84,384.18,380.26,371.11,370.13,356.84,367.59,379.96,371.41,364.43,376.69,372.98,379.44,369.88,375.54,379.80,372.39,368.53,479.34,482.78,484.92,465.21,473.81,471.26,470.50,467.52,452.02,453.87,418.14,363.50,362.74,353.28,351.52,350.69,358.97,351.28,353.22,351.99,347.94,345.24,341.86,480.56,488.80,501.29,493.58,466.96,337.28,327.88,322.32,314.78,308.69,315.00,323.54,327.17,322.34,321.53,326.48,329.30,326.12,323.32,314.16,309.63,311.86,266.75
2022-02-13 22:20:52.491000,L8,366.61,358.68,365.12,334.52,358.18,364.13,369.40,378.57,380.48,381.60,386.63,393.25,385.51,385.43,392.39,393.56,390.68,383.96,380.77,371.93,369.99,357.29,368.53,381.90,372.64,365.21,377.41,373.83,379.56,370.76,376.71,380.55,373.26,370.12,365.70,362.62,400.10,367.45,360.56,362.01,370.11,367.33,360.06,365.16,357.61,365.06,363.36,353.61,354.12,352.41,359.53,353.42,355.13,351.85,349.82,346.87,341.54,340.72,332.41,339.90,336.86,338.77,339.48,329.99,322.64,315.63,308.08,311.81,321.21,331.24,328.27,326.15,477.37,497.31,484.12,456.10,417.55,443.85,446.04,438.82
2022-02-22 22:14:38.338000,L8,363.37,355.57,360.76,325.81,356.17,362.68,366.67,376.56,378.28,378.80,384.77,391.28,383.91,382.41,391.01,390.76,386.83,382.54,378.11,369.35,368.18,354.02,365.99,378.86,370.10,362.21,373.97,369.93,376.36,368.12,373.76,377.15,370.91,366.30,362.43,360.22,395.31,365.57,357.35,358.65,367.24,364.27,357.28,362.44,355.89,360.79,359.44,351.42,348.74,348.54,356.02,349.65,351.47,348.31,347.72,343.40,338.84,338.66,331.05,336.98,334.39,336.30,336.28,327.19,321.74,313.08,303.81,310.73,422.90,449.12,418.74,445.72,330.41,333.72,332.92,328.22,318.54,313.83,314.41,268.80
2022-03-01 22:20:48.516000,L8,399.90,362.19,370.14,332.73,361.52,365.66,371.65,382.61,383.62,385.47,389.80,395.24,392.62,411.22,468.29,452.80,447.52,439.37,404.77,430.24,430.24,423.06,417.67,435.74,400.77,413.98,390.18,399.83,382.21,374.59,382.35,382.41,377.50,417.36,410.40,421.48,405.38,370.36,397.76,378.29,381.28,373.98,370.42,371.36,366.94,367.01,365.34,354.16,351.54,352.89,358.88,359.13,357.83,371.89,358.18,363.16,345.89,340.37,339.74,409.31,343.79,344.29,332.61,352.18,335.23,321.86,309.16,314.18,321.71,333.39,332.36,334.95,340.29,335.78,330.10,328.71,319.46,320.88,319.00,269.51
